t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
8000,1,walk,walk,7188,,7188.0,20.0,0.0,0.0,1.0,-12.68,-0.366,0.023,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.61,-0.2,-0.98,0.08,-1.64,0.06,0.98,311.0,1.0,1.0,0.0,50.0
8040,1,walk,walk,7189,,7189.0,20.0,0.0,0.0,1.0,-12.68,-0.365,0.014,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.61,-0.2,-0.98,0.08,-1.64,0.05,0.96,311.0,1.0,1.0,0.0,50.0
8040,1,walk,walk,7190,,7190.0,20.0,0.0,0.0,1.0,-12.68,-0.366,0.057,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.6,-0.2,-0.98,0.08,-1.65,0.05,0.94,311.0,1.0,1.0,0.0,50.0
8040,1,walk,walk,7191,,7191.0,20.0,0.0,0.0,1.0,-12.68,-0.366,-0.136,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.6,-0.2,-0.98,0.08,-1.65,0.06,0.93,311.0,1.0,1.0,0.0,50.0
8100,1,walk,walk,7192,,7192.0,20.0,0.0,0.0,1.0,-12.68,-0.366,-0.001,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.59,-0.2,-0.98,0.08,-1.66,0.05,0.92,311.0,1.0,1.0,0.0,50.0
8100,1,walk,walk,7193,,7193.0,20.0,0.0,0.0,1.0,-12.68,-0.366,0.042,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.59,-0.2,-0.98,0.08,-1.66,0.05,0.91,311.0,1.0,1.0,0.0,50.0
8100,1,walk,walk,7194,,7194.0,20.0,0.0,0.0,1.0,-12.68,-0.366,-0.019,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.58,-0.2,-0.98,0.08,-1.67,0.04,0.9,311.0,1.0,1.0,0.0,50.0
8140,1,walk,walk,7195,,7195.0,20.0,0.0,0.0,1.0,-12.68,-0.366,0.003,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.57,-0.2,-0.98,0.08,-1.67,0.03,0.9,311.0,1.0,1.0,0.0,50.0
8140,1,walk,walk,7196,,7196.0,20.0,0.0,0.0,1.0,-12.68,-0.365,0.033,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.57,-0.2,-0.98,0.08,-1.67,0.03,0.89,311.0,1.0,1.0,0.0,50.0
8200,1,walk,walk,7197,,7197.0,20.0,0.0,0.0,1.0,-12.68,-0.365,0.01,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.56,-0.2,-0.98,0.08,-1.67,0.02,0.89,311.0,1.0,1.0,0.0,50.0
8200,1,walk,walk,7198,,7198.0,20.0,0.0,0.0,1.0,-12.68,-0.366,-0.007,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.56,-0.2,-0.98,0.08,-1.68,0.02,0.88,311.0,1.0,1.0,0.0,50.0
8240,1,walk,walk,7199,,7199.0,20.0,0.0,0.0,1.0,-12.67,-0.365,-0.042,0.0,28.0,26.46,0.0,0.0,9.0,0.0,0.0,-11.55,-0.2,-0.98,0.08,-1.69,0.01,0.88,311.0,1.0,1.0,0.0,50.0
8240,1,walk,walk,7200,,7200.0,20.0,0.0,0.0,1.0,-12.67,-0.366,-0.018,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.55,-0.2,-0.98,0.08,-1.7,0.01,0.88,311.0,1.0,1.0,0.0,50.0
8260,1,walk,walk,7201,,7201.0,20.0,0.0,0.0,1.0,-12.67,-0.365,0.015,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.54,-0.2,-0.98,0.08,-1.7,0.01,0.87,311.0,1.0,1.0,0.0,50.0
8300,1,walk,walk,7202,,7202.0,20.0,0.0,0.0,1.0,-12.67,-0.365,0.034,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.54,-0.2,-0.98,0.08,-1.71,0.02,0.87,311.0,1.0,1.0,0.0,50.0
8300,1,walk,walk,7203,,7203.0,20.0,0.0,0.0,1.0,-12.66,-0.365,0.001,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.54,-0.2,-0.98,0.08,-1.71,0.04,0.86,311.0,1.0,1.0,0.0,50.0
8340,1,walk,walk,7204,,7204.0,20.0,0.0,0.0,1.0,-12.66,-0.366,-0.075,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.53,-0.2,-0.98,0.08,-1.71,0.05,0.86,311.0,1.0,1.0,0.0,50.0
8340,1,walk,walk,7205,,7205.0,20.0,0.0,0.0,1.0,-12.66,-0.366,-0.044,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.53,-0.2,-0.98,0.08,-1.7,0.06,0.86,311.0,1.0,1.0,0.0,50.0
8340,1,walk,walk,7206,,7206.0,20.0,0.0,0.0,1.0,-12.65,-0.366,-0.068,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.53,-0.2,-0.98,0.08,-1.7,0.07,0.85,311.0,1.0,1.0,0.0,50.0
8400,1,walk,walk,7207,,7207.0,20.0,0.0,0.0,1.0,-12.65,-0.366,0.013,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.52,-0.2,-0.98,0.08,-1.69,0.08,0.85,311.0,1.0,1.0,0.0,50.0
8400,1,walk,walk,7208,,7208.0,20.0,0.0,0.0,1.0,-12.64,-0.365,0.05,0.0,28.0,26.46,0.0,0.0,9.0,0.0,0.0,-11.51,-0.2,-0.98,0.08,-1.68,0.08,0.84,311.0,1.0,1.0,0.0,50.0
8400,1,walk,walk,7209,,7209.0,20.0,0.0,0.0,1.0,-12.64,-0.365,0.053,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.5,-0.2,-0.98,0.08,-1.67,0.08,0.83,311.0,1.0,1.0,0.0,50.0
8440,1,walk,walk,7210,,7210.0,20.0,0.0,0.0,1.0,-12.63,-0.366,-0.025,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.49,-0.2,-0.98,0.08,-1.65,0.08,0.82,311.0,1.0,1.0,0.0,50.0
8500,1,walk,walk,7211,,7211.0,20.0,0.0,0.0,1.0,-12.63,-0.365,-0.032,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.48,-0.2,-0.98,0.08,-1.64,0.08,0.82,311.0,1.0,1.0,0.0,50.0
8500,1,walk,walk,7212,,7212.0,20.0,0.0,0.0,1.0,-12.63,-0.366,-0.079,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.47,-0.2,-0.98,0.08,-1.63,0.09,0.82,311.0,1.0,1.0,0.0,50.0
8500,1,walk,walk,7213,,7213.0,20.0,0.0,0.0,1.0,-12.62,-0.366,0.017,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.47,-0.2,-0.98,0.08,-1.63,0.1,0.82,311.0,1.0,1.0,0.0,50.0
8540,1,walk,walk,7214,,7214.0,20.0,0.0,0.0,1.0,-12.62,-0.365,0.105,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.46,-0.2,-0.98,0.08,-1.62,0.11,0.83,311.0,1.0,1.0,0.0,50.0
8540,1,walk,walk,7215,,7215.0,20.0,0.0,0.0,1.0,-12.61,-0.366,-0.033,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.46,-0.2,-0.98,0.08,-1.61,0.12,0.85,311.0,1.0,1.0,0.0,50.0
8560,1,walk,walk,7216,,7216.0,20.0,0.0,0.0,1.0,-12.61,-0.366,-0.088,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.46,-0.2,-0.98,0.08,-1.61,0.13,0.86,311.0,1.0,1.0,0.0,50.0
8600,1,walk,walk,7217,,7217.0,20.0,0.0,0.0,1.0,-12.6,-0.366,-0.057,0.0,28.0,26.46,0.0,0.0,9.0,0.0,0.0,-11.46,-0.2,-0.98,0.08,-1.61,0.13,0.88,311.0,1.0,1.0,0.0,50.0
8600,1,walk,walk,7218,,7218.0,20.0,0.0,0.0,1.0,-12.6,-0.365,0.056,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.46,-0.2,-0.98,0.08,-1.6,0.13,0.89,311.0,1.0,1.0,0.0,50.0
8640,1,walk,walk,7219,,7219.0,20.0,0.0,0.0,1.0,-12.59,-0.366,0.062,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.46,-0.2,-0.98,0.08,-1.6,0.12,0.91,311.0,1.0,1.0,0.0,50.0
8640,1,walk,walk,7220,,7220.0,20.0,0.0,0.0,1.0,-12.59,-0.365,0.101,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.46,-0.2,-0.98,0.08,-1.6,0.11,0.92,311.0,1.0,1.0,0.0,50.0
8700,1,walk,walk,7221,,7221.0,20.0,0.0,0.0,1.0,-12.58,-0.366,0.084,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.45,-0.2,-0.98,0.08,-1.6,0.1,0.93,311.0,1.0,1.0,0.0,50.0
8700,1,walk,walk,7222,,7222.0,20.0,0.0,0.0,1.0,-12.58,-0.365,0.064,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.44,-0.2,-0.98,0.08,-1.6,0.1,0.94,311.0,1.0,1.0,0.0,50.0
8700,1,walk,walk,7223,,7223.0,20.0,0.0,0.0,1.0,-12.57,-0.366,0.022,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.44,-0.2,-0.98,0.08,-1.59,0.1,0.94,311.0,1.0,1.0,0.0,50.0
8700,1,walk,walk,7224,,7224.0,20.0,0.0,0.0,1.0,-12.57,-0.366,-0.019,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.43,-0.2,-0.98,0.08,-1.59,0.09,0.94,311.0,1.0,1.0,0.0,50.0
8740,1,walk,walk,7225,,7225.0,20.0,0.0,0.0,1.0,-12.56,-0.366,0.026,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.43,-0.2,-0.98,0.08,-1.58,0.08,0.94,311.0,1.0,1.0,0.0,50.0
8740,1,walk,walk,7226,,7226.0,20.0,0.0,0.0,1.0,-12.56,-0.365,0.038,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.43,-0.2,-0.98,0.08,-1.58,0.05,0.92,311.0,1.0,1.0,0.0,50.0
8800,1,walk,walk,7227,,7227.0,20.0,0.0,0.0,1.0,-12.55,-0.366,0.04,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.43,-0.2,-0.98,0.08,-1.59,0.02,0.9,311.0,1.0,1.0,0.0,50.0
8800,1,walk,walk,7228,,7228.0,20.0,0.0,0.0,1.0,-12.55,-0.366,-0.003,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.43,-0.2,-0.98,0.08,-1.6,-0.02,0.88,311.0,1.0,1.0,0.0,50.0
8840,1,walk,walk,7229,,7229.0,20.0,0.0,0.0,1.0,-12.54,-0.366,-0.005,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.43,-0.2,-0.98,0.08,-1.62,-0.06,0.85,311.0,1.0,1.0,0.0,50.0
8840,1,walk,walk,7230,,7230.0,20.0,0.0,0.0,1.0,-12.54,-0.366,0.01,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.43,-0.2,-0.98,0.08,-1.64,-0.09,0.83,311.0,1.0,1.0,0.0,50.0
8900,1,walk,walk,7231,,7231.0,20.0,0.0,0.0,1.0,-12.53,-0.366,0.002,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.42,-0.2,-0.98,0.08,-1.65,-0.11,0.82,311.0,1.0,1.0,0.0,50.0
8900,1,walk,walk,7232,,7232.0,20.0,0.0,0.0,1.0,-12.53,-0.366,-0.013,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.41,-0.2,-0.98,0.08,-1.66,-0.14,0.81,311.0,1.0,1.0,0.0,50.0
8900,1,walk,walk,7233,,7233.0,20.0,0.0,0.0,1.0,-12.53,-0.366,0.03,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.38,-0.2,-0.98,0.08,-1.67,-0.15,0.82,311.0,1.0,1.0,0.0,50.0
8940,1,walk,walk,7234,,7234.0,20.0,0.0,0.0,1.0,-12.52,-0.366,0.046,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.34,-0.2,-0.98,0.08,-1.67,-0.15,0.83,311.0,1.0,1.0,0.0,50.0
8940,1,walk,walk,7235,,7235.0,20.0,0.0,0.0,1.0,-12.52,-0.366,-0.042,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.29,-0.2,-0.98,0.08,-1.66,-0.14,0.85,311.0,1.0,1.0,0.0,50.0
8940,1,walk,walk,7236,,7236.0,20.0,0.0,0.0,1.0,-12.51,-0.366,0.062,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.25,-0.2,-0.98,0.08,-1.65,-0.11,0.88,311.0,1.0,1.0,0.0,50.0
9000,1,walk,walk,7237,,7237.0,20.0,0.0,0.0,1.0,-12.51,-0.366,0.019,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.2,-0.19,-0.98,0.08,-1.63,-0.06,0.92,311.0,1.0,1.0,0.0,50.0
9000,1,walk,walk,7238,,7238.0,20.0,0.0,0.0,1.0,-12.5,-0.366,0.046,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.16,-0.19,-0.98,0.08,-1.61,0.01,0.96,311.0,1.0,1.0,0.0,50.0
9040,1,walk,walk,7239,,7239.0,20.0,0.0,0.0,1.0,-12.5,-0.366,-0.095,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.13,-0.19,-0.98,0.08,-1.59,0.1,1.0,311.0,1.0,1.0,0.0,50.0
9040,1,walk,walk,7240,,7240.0,20.0,0.0,0.0,1.0,-12.49,-0.366,-0.032,0.0,28.0,26.46,0.0,0.0,9.0,0.0,0.0,-11.12,-0.19,-0.98,0.08,-1.57,0.19,1.04,311.0,1.0,1.0,0.0,50.0
9040,1,walk,walk,7241,,7241.0,20.0,0.0,0.0,1.0,-12.49,-0.366,0.036,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.12,-0.19,-0.98,0.08,-1.56,0.27,1.09,311.0,1.0,1.0,0.0,50.0
9100,1,walk,walk,7242,,7242.0,20.0,0.0,0.0,1.0,-12.48,-0.366,-0.005,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.12,-0.19,-0.98,0.08,-1.55,0.33,1.13,311.0,1.0,1.0,0.0,50.0
9100,1,walk,walk,7243,,7243.0,20.0,0.0,0.0,1.0,-12.48,-0.366,0.037,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.13,-0.19,-0.98,0.08,-1.56,0.37,1.16,311.0,1.0,1.0,0.0,50.0
9140,1,walk,walk,7244,,7244.0,20.0,0.0,0.0,1.0,-12.47,-0.366,0.045,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.14,-0.19,-0.98,0.08,-1.57,0.38,1.19,311.0,1.0,1.0,0.0,50.0
9140,1,walk,walk,7245,,7245.0,20.0,0.0,0.0,1.0,-12.47,-0.366,-0.037,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.15,-0.19,-0.98,0.08,-1.59,0.39,1.23,311.0,1.0,1.0,0.0,50.0
9160,1,walk,walk,7246,,7246.0,20.0,0.0,0.0,1.0,-12.46,-0.365,-0.026,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.14,-0.19,-0.98,0.08,-1.63,0.38,1.26,311.0,1.0,1.0,0.0,50.0
9200,1,walk,walk,7247,,7247.0,20.0,0.0,0.0,1.0,-12.45,-0.365,0.009,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.12,-0.19,-0.98,0.08,-1.66,0.38,1.3,311.0,1.0,1.0,0.0,50.0
9200,1,walk,walk,7248,,7248.0,20.0,0.0,0.0,1.0,-12.45,-0.365,-0.007,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.09,-0.19,-0.98,0.08,-1.7,0.4,1.33,311.0,1.0,1.0,0.0,50.0
9240,1,walk,walk,7249,,7249.0,20.0,0.0,0.0,1.0,-12.45,-0.363,0.147,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.04,-0.19,-0.98,0.08,-1.73,0.44,1.35,311.0,1.0,1.0,0.0,50.0
9240,1,walk,walk,7250,,7250.0,20.0,0.0,0.0,1.0,-12.44,-0.36,0.182,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-10.98,-0.19,-0.98,0.08,-1.75,0.54,1.32,311.0,1.0,1.0,0.0,50.0
9240,1,walk,walk,7251,,7251.0,20.0,0.0,0.0,1.0,-12.44,-0.358,0.146,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-10.92,-0.19,-0.98,0.08,-1.76,0.7,1.27,311.0,1.0,1.0,0.0,50.0
9300,1,walk,walk,7252,,7252.0,20.0,0.0,0.0,1.0,-12.43,-0.357,-0.03,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-10.88,-0.19,-0.98,0.08,-1.76,0.93,1.2,311.0,1.0,1.0,0.0,50.0
9300,1,walk,walk,7253,,7253.0,20.0,0.0,0.0,1.0,-12.43,-0.356,0.048,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-10.86,-0.19,-0.98,0.08,-1.76,1.2,1.13,311.0,1.0,1.0,0.0,50.0
9300,1,walk,walk,7254,,7254.0,20.0,0.0,0.0,1.0,-12.43,-0.356,0.036,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-10.86,-0.19,-0.98,0.08,-1.74,1.49,1.09,311.0,1.0,1.0,0.0,50.0
9340,1,walk,walk,7255,,7255.0,20.0,0.0,0.0,1.0,-12.42,-0.356,0.014,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-10.89,-0.19,-0.98,0.08,-1.73,1.79,1.08,311.0,1.0,1.0,0.0,50.0
9400,1,walk,walk,7256,,7256.0,20.0,0.0,0.0,1.0,-12.42,-0.356,0.002,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-10.93,-0.19,-0.98,0.08,-1.71,2.11,1.11,311.0,1.0,1.0,0.0,50.0
9400,1,walk,walk,7257,,7257.0,20.0,0.0,0.0,1.0,-12.41,-0.356,-0.03,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.0,-0.19,-0.98,0.08,-1.69,2.43,1.16,311.0,1.0,1.0,0.0,50.0
9400,1,walk,walk,7258,,7258.0,20.0,0.0,0.0,1.0,-12.41,-0.356,-0.057,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.08,-0.19,-0.98,0.08,-1.68,2.74,1.23,311.0,1.0,1.0,0.0,50.0
9440,1,walk,walk,7259,,7259.0,20.0,0.0,0.0,1.0,-12.41,-0.356,0.007,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.17,-0.19,-0.98,0.08,-1.67,3.04,1.32,311.0,1.0,1.0,0.0,50.0
9440,1,walk,walk,7260,,7260.0,20.0,0.0,0.0,1.0,-12.4,-0.356,0.019,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.26,-0.2,-0.98,0.08,-1.66,3.3,1.41,311.0,1.0,1.0,0.0,50.0
9460,1,walk,walk,7261,,7261.0,20.0,0.0,0.0,1.0,-12.4,-0.356,0.01,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.34,-0.2,-0.98,0.08,-1.66,3.54,1.51,311.0,1.0,1.0,0.0,50.0
9500,1,walk,walk,7262,,7262.0,20.0,0.0,0.0,1.0,-12.39,-0.356,-0.081,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.42,-0.2,-0.98,0.08,-1.65,3.75,1.61,311.0,1.0,1.0,0.0,50.0
9500,1,walk,walk,7263,,7263.0,20.0,0.0,0.0,1.0,-12.39,-0.356,-0.037,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.49,-0.2,-0.98,0.08,-1.65,3.94,1.71,311.0,1.0,1.0,0.0,50.0
9540,1,walk,walk,7264,,7264.0,20.0,0.0,0.0,1.0,-12.39,-0.356,-0.01,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.54,-0.2,-0.98,0.08,-1.64,4.1,1.8,311.0,1.0,1.0,0.0,50.0
9540,1,walk,walk,7265,,7265.0,20.0,0.0,0.0,1.0,-12.39,-0.356,0.006,0.0,28.0,26.46,0.0,0.0,9.0,0.0,0.0,-11.58,-0.2,-0.98,0.08,-1.64,4.22,1.89,311.0,1.0,1.0,0.0,50.0
9540,1,walk,walk,7266,,7266.0,20.0,0.0,0.0,1.0,-12.39,-0.356,0.001,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.61,-0.2,-0.98,0.07,-1.64,4.31,1.96,311.0,1.0,1.0,0.0,50.0
9600,1,walk,walk,7267,,7267.0,20.0,0.0,0.0,1.0,-12.39,-0.356,-0.115,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.64,-0.2,-0.98,0.07,-1.64,4.38,2.01,311.0,1.0,1.0,0.0,50.0
9600,1,walk,walk,7268,,7268.0,20.0,0.0,0.0,1.0,-12.39,-0.356,-0.013,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.65,-0.2,-0.98,0.07,-1.65,4.43,2.04,311.0,1.0,1.0,0.0,50.0
9600,1,walk,walk,7269,,7269.0,20.0,0.0,0.0,1.0,-12.4,-0.356,-0.048,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.67,-0.2,-0.98,0.07,-1.65,4.47,2.06,311.0,1.0,1.0,0.0,50.0
9640,1,walk,walk,7270,,7270.0,20.0,0.0,0.0,1.0,-12.4,-0.356,0.006,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.68,-0.2,-0.98,0.07,-1.66,4.5,2.06,311.0,1.0,1.0,0.0,50.0
9640,1,walk,walk,7271,,7271.0,20.0,0.0,0.0,1.0,-12.41,-0.356,0.021,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.7,-0.2,-0.98,0.07,-1.67,4.52,2.05,311.0,1.0,1.0,0.0,50.0
9700,1,walk,walk,7272,,7272.0,20.0,0.0,0.0,1.0,-12.42,-0.356,-0.044,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.73,-0.2,-0.98,0.07,-1.69,4.51,2.03,311.0,1.0,1.0,0.0,50.0
9700,1,walk,walk,7273,,7273.0,20.0,0.0,0.0,1.0,-12.44,-0.356,-0.041,0.0,28.0,26.46,0.0,0.0,9.0,0.0,0.0,-11.76,-0.2,-0.98,0.07,-1.7,4.47,2.0,311.0,1.0,1.0,0.0,50.0
9740,1,walk,walk,7274,,7274.0,20.0,0.0,0.0,1.0,-12.45,-0.356,0.025,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.81,-0.21,-0.98,0.07,-1.71,4.39,1.96,311.0,1.0,1.0,0.0,50.0
9740,1,walk,walk,7275,,7275.0,20.0,0.0,0.0,1.0,-12.46,-0.356,0.009,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.86,-0.21,-0.98,0.07,-1.73,4.28,1.9,311.0,1.0,1.0,0.0,50.0
9760,1,walk,walk,7276,,7276.0,20.0,0.0,0.0,1.0,-12.48,-0.356,-0.019,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.92,-0.21,-0.98,0.07,-1.75,4.12,1.83,311.0,1.0,1.0,0.0,50.0
9800,1,walk,walk,7277,,7277.0,20.0,0.0,0.0,1.0,-12.5,-0.357,0.021,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.97,-0.21,-0.98,0.07,-1.77,3.93,1.76,311.0,1.0,1.0,0.0,50.0
9800,1,walk,walk,7278,,7278.0,20.0,0.0,0.0,1.0,-12.52,-0.357,-0.025,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.02,-0.21,-0.98,0.07,-1.79,3.71,1.67,311.0,1.0,1.0,0.0,50.0
9840,1,walk,walk,7279,,7279.0,20.0,0.0,0.0,1.0,-12.53,-0.357,0.006,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.06,-0.21,-0.98,0.07,-1.82,3.48,1.58,311.0,1.0,1.0,0.0,50.0
9840,1,walk,walk,7280,,7280.0,20.0,0.0,0.0,1.0,-12.55,-0.357,-0.002,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.09,-0.21,-0.98,0.07,-1.86,3.25,1.5,311.0,1.0,1.0,0.0,50.0
9840,1,walk,walk,7281,,7281.0,20.0,0.0,0.0,1.0,-12.57,-0.358,-0.033,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.11,-0.21,-0.98,0.07,-1.89,3.0,1.41,311.0,1.0,1.0,0.0,50.0
9900,1,walk,walk,7282,,7282.0,20.0,0.0,0.0,1.0,-12.59,-0.358,-0.046,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.12,-0.21,-0.98,0.07,-1.93,2.74,1.32,311.0,1.0,1.0,0.0,50.0
9900,1,walk,walk,7283,,7283.0,20.0,0.0,0.0,1.0,-12.61,-0.358,-0.01,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.13,-0.21,-0.98,0.07,-1.97,2.47,1.24,311.0,1.0,1.0,0.0,50.0
9900,1,walk,walk,7284,,7284.0,20.0,0.0,0.0,1.0,-12.63,-0.358,-0.05,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.12,-0.21,-0.98,0.07,-2.01,2.2,1.16,311.0,1.0,1.0,0.0,50.0
9940,1,walk,walk,7285,,7285.0,20.0,0.0,0.0,1.0,-12.65,-0.359,-0.085,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.11,-0.21,-0.98,0.07,-2.04,1.94,1.09,311.0,1.0,1.0,0.0,50.0
9940,1,walk,walk,7286,,7286.0,20.0,0.0,0.0,1.0,-12.67,-0.36,-0.089,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.08,-0.21,-0.98,0.07,-2.08,1.69,1.03,311.0,1.0,1.0,0.0,50.0
10000,1,walk,walk,7287,,7287.0,20.0,0.0,0.0,1.0,-12.69,-0.361,-0.028,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.05,-0.21,-0.98,0.07,-2.1,1.47,0.99,311.0,1.0,1.0,0.0,50.0
10000,1,walk,walk,7288,,7288.0,20.0,0.0,0.0,1.0,-12.7,-0.362,-0.079,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.0,-0.21,-0.98,0.07,-2.13,1.27,0.97,311.0,1.0,1.0,0.0,50.0
