cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct,ankle_joint_angle_deg,leg_tilt_angle_deg,foot_tilt_angle_deg
6,27.0,2,20.0,1.0,6,2,14.48625,-0.023,0.01636999999999978,-2.83006,38.0,25.761950000000002,0,19.0,0.0,1.0,11.049850000000001,-0.19935000000000003,-1.01065,0.08,1.6758499999999998,-2.3471499999999996,-3.3347499999999974,0,1,1,100.0,1.3178029288008934,14.48625,-13.168447071199108
6,28.0,2,20.0,1.0,6,2,14.049999999999999,-0.024680000000000007,-0.017560000000000117,-2.935000000000001,38.0,25.7696,0,19.0,0.0,1.0,11.826400000000003,-0.20680000000000007,-1.0,0.08680000000000007,1.2155999999999978,-2.2936,-2.7912000000000003,0,1,1,100.0,1.4140598383828722,14.049999999999999,-12.635940161617127
6,29.0,2,20.0,0.4900000000000091,6,2,13.627299999999998,-0.02549000000000001,-0.015519999999999525,-3.1008300000000006,38.0,25.76,0,18.49000000000001,0.0,1.0,12.660900000000003,-0.22,-0.9850999999999999,0.08,0.5339999999999964,-2.680700000000004,-4.00900000000001,0,1,1,100.0,1.460469419788469,13.627299999999998,-12.16683058021153
6,30.0,2,20.0,1.0,6,2,13.243,-0.0263,-0.047,-3.2108,38.0,25.748,0,19.0,0.0,1.0,13.279,-0.23,-0.977,0.067,-0.225,-4.197,-6.394,0,1,1,100.0,1.5068790011940651,13.243,-11.736120998805935
6,31.0,2,20.0,1.0,6,2,12.7324,-0.028,-0.1121599999999999,-3.3478500000000007,38.0,25.72,0,19.0,0.0,1.0,13.427,-0.23,-0.9811,0.038899999999999976,-1.7082000000000013,-11.172200000000009,-10.058100000000001,0,1,1,100.0,1.604281826366305,12.7324,-11.128118173633695
6,32.0,2,20.0,1.0,6,2,12.520999999999999,-0.028460000000000003,-0.04217999999999984,-3.4818000000000002,38.0,25.72,0,19.0,0.0,1.0,12.9162,-0.2254,-0.9946,0.025399999999999978,-2.5406000000000013,-16.87520000000001,-10.759,0,1,1,100.0,1.630637884942323,12.520999999999999,-10.890362115057677
6,33.0,2,20.0,1.0,6,2,12.330499999999999,-0.029,0.0684600000000007,-3.48121,38.0,25.72,0,19.0,0.0,1.0,12.082499999999996,-0.21269999999999992,-1.0073,0.012699999999999932,-3.2642000000000038,-22.932400000000033,-10.474999999999996,0,1,1,100.0,1.6615776058793874,12.330499999999999,-10.668922394120612
6,34.0,2,20.0,1.0,6,2,11.924399999999999,-0.02745999999999999,0.044699999999999136,-3.1808399999999986,38.0,25.741600000000002,0,19.0,0.0,1.0,9.590199999999992,-0.17459999999999992,-1.03,0.02540000000000009,-4.284200000000002,-35.16680000000003,-6.575599999999983,0,1,1,100.0,1.57334210542924,11.924399999999999,-10.351057894570758
6,35.0,2,20.0,1.0,6,2,11.7002,-0.025,0.1353,-3.02627,38.0,25.76,0,19.0,0.0,1.0,8.412199999999999,-0.1493,-1.03,0.0414,-4.571199999999999,-39.025999999999996,-3.8157,0,1,1,100.0,1.4323944878270582,11.7002,-10.267805512172941
6,36.0,2,20.0,1.0,6,2,11.64952,-0.025,0.0592799999999999,-3.012152,38.0,25.76,0,19.0,0.0,1.0,8.216719999999999,-0.14568,-1.03,0.04864000000000001,-4.6291199999999995,-39.3156,-3.2763199999999992,0,1,1,100.0,1.4323944878270582,11.64952,-10.217125512172942
6,37.0,2,20.0,1.0,6,2,11.598840000000001,-0.025,-0.016740000000000185,-2.998034,38.0,25.76,0,19.0,0.0,1.0,8.021239999999999,-0.14206,-1.03,0.05588000000000002,-4.68704,-39.6052,-2.736939999999999,0,1,1,100.0,1.4323944878270582,11.598840000000001,-10.166445512172942
6,38.0,2,20.0,1.0,6,2,11.5115,-0.025,-0.07989000000000017,-3.0169100000000006,38.0,25.76,0,19.0,0.0,1.0,7.777399999999999,-0.14,-1.0261,0.06780000000000007,-4.7746,-39.5165,-2.047799999999997,0,1,1,100.0,1.4323944878270582,11.5115,-10.07910551217294
6,39.0,2,20.0,1.0,6,2,10.799199999999999,-0.02640999999999999,-0.01832000000000044,-3.1691,38.0,25.7436,0,19.0,0.0,1.0,7.386899999999999,-0.13,-1.0,0.12,-4.608099999999997,-25.399599999999968,-3.462800000000008,0,1,1,100.0,1.5131815369405035,10.799199999999999,-9.286018463059495
6,40.0,2,20.0,1.0,6,2,10.536,-0.0263,0.0040999999999999925,-3.1386000000000003,38.0,25.732,0,19.0,0.0,1.0,7.057,-0.123,-1.01,0.113,-3.387,-18.301000000000002,-4.823,0,1,1,100.0,1.5068790011940651,10.536,-9.029120998805935
6,41.0,2,20.0,1.0,6,2,10.247399999999999,-0.025,-0.006840000000000009,-3.012115,38.0,25.76,0,19.0,0.0,1.0,6.62845,-0.12,-1.02105,0.09895,-1.545999999999999,-11.704799999999997,-4.6785499999999995,0,1,1,100.0,1.4323944878270582,10.247399999999999,-8.815005512172942
6,42.0,2,20.0,1.0,6,2,10.0292,-0.023993333333333332,-0.005873333333333305,-2.8668733333333334,38.0,25.7602,0,19.0,0.0,1.0,6.480333333333334,-0.12,-1.03,0.09,-0.02493333333333218,-7.7285999999999975,-3.6155999999999993,0,1,1,100.0,1.374716736450555,10.0292,-8.654483263549444
6,43.0,2,20.0,1.0,6,2,9.9568,-0.023389999999999998,0.005590000000000042,-2.85541,38.0,25.7783,0,19.0,0.0,1.0,6.5105,-0.12,-1.03,0.09,0.4336000000000017,-6.696899999999996,-3.2173999999999987,0,1,1,100.0,1.3401482828109954,9.9568,-8.616651717189004
6,44.0,2,20.0,1.0,6,2,9.5932,-0.023,-0.03688000000000038,-2.81352,38.0,25.79,0,19.0,0.0,1.0,7.059200000000002,-0.1264000000000001,-1.0235999999999998,0.08,2.275200000000004,-2.6179999999999906,-1.9623999999999993,0,1,1,100.0,1.3178029288008934,9.5932,-8.275397071199105
6,45.0,2,20.0,1.0,6,2,9.380499999999998,-0.022549999999999987,-0.0064999999999994324,-2.596799999999999,38.0,25.79,0,19.0,0.0,1.0,7.529000000000003,-0.13450000000000012,-1.0154999999999998,0.08,2.6880000000000006,-1.0414999999999917,-2.4040000000000057,0,1,1,100.0,1.2920198280200057,9.380499999999998,-8.088480171979992
6,46.0,2,20.0,1.0,6,2,9.174,-0.020479999999999995,0.12765999999999986,-2.3795599999999992,38.0,25.83,0,19.0,0.0,1.0,7.785200000000001,-0.14,-1.01,0.08260000000000002,2.428599999999999,0.13040000000000124,-3.5650000000000017,0,1,1,100.0,1.1734175644279257,9.174,-8.000582435572074
6,47.0,2,20.0,1.0,6,2,8.9865,-0.017964999999999995,0.046,-2.0979399999999995,38.0,25.831049999999998,0,19.0,0.0,1.0,7.73545,-0.13965,-1.01,0.09,1.5458499999999984,0.9822500000000007,-4.850650000000002,0,1,1,100.0,1.0293186789525237,8.9865,-7.957181321047476
6,48.0,2,20.0,1.0,6,2,8.896,-0.01706,0.046,-1.9929599999999996,38.0,25.8582,0,19.0,0.0,1.0,7.6178,-0.13059999999999997,-1.01,0.09,0.9213999999999977,1.2990000000000013,-5.384600000000002,0,1,1,100.0,0.9774659984931844,8.896,-7.918534001506816
6,49.0,2,20.0,1.0,6,2,8.627899999999999,-0.016,-0.029509999999999807,-1.9408000000000003,38.0,25.86,0,19.0,0.0,1.0,7.041299999999998,-0.1230999999999999,-1.0169000000000001,0.08,-0.9302000000000054,1.7952000000000008,-6.019299999999999,0,1,1,100.0,0.9167324722093172,8.627899999999999,-7.711167527790681
6,50.0,2,20.0,1.0,6,2,8.524999999999999,-0.016,-0.058250000000000274,-1.9515,38.0,25.86,0,19.0,0.0,1.0,6.789999999999999,-0.12,-1.02,0.08,-1.4175000000000024,1.8275000000000001,-5.799999999999999,0,1,1,100.0,0.9167324722093172,8.524999999999999,-7.608267527790681
6,51.0,2,20.0,1.0,6,2,8.2845,-0.017,-0.060899999999999975,-2.0375400000000004,38.0,25.86,0,19.0,0.0,1.0,6.2721,-0.11,-1.02155,0.07,-1.7467499999999998,1.6036499999999998,-4.408249999999999,0,1,1,100.0,0.9740282517223996,8.2845,-7.3104717482776
6,52.0,2,20.0,1.0,6,2,8.186799999999998,-0.017120000000000007,-0.05276000000000033,-2.09728,38.0,25.86,0,19.0,0.0,1.0,6.101999999999999,-0.11,-1.03,0.07,-1.5851999999999988,1.4371999999999991,-3.5735999999999954,0,1,1,100.0,0.9809037452639697,8.186799999999998,-7.205896254736029
6,53.0,2,20.0,1.0,6,2,7.997,-0.018,-0.010049999999999224,-2.11586,38.0,25.86,0,19.0,0.0,1.0,5.849099999999999,-0.11,-1.03,0.06069999999999993,-0.9579999999999973,1.0839999999999987,-1.7341999999999926,0,1,1,100.0,1.0313240312354817,7.997,-6.9656759687645184
6,54.0,2,20.0,1.0,6,2,7.755333333333333,-0.017,0.09226666666666643,-2.0862600000000002,38.0,25.86,0,19.0,0.0,1.0,5.657666666666667,-0.1,-1.03,0.06,0.23800000000000182,0.7228666666666663,0.8636666666666701,0,1,1,100.0,0.9740282517223996,7.755333333333333,-6.781305081610933
6,55.0,2,20.0,1.0,6,2,7.694999999999999,-0.017,0.0439999999999997,-2.08445,38.0,25.86,0,19.0,0.0,1.0,5.6274999999999995,-0.1,-1.03,0.06,0.6000000000000023,0.6564999999999996,1.5575000000000043,0,1,1,100.0,0.9740282517223996,7.694999999999999,-6.7209717482775995
6,56.0,2,20.0,1.0,6,2,7.557599999999999,-0.017,0.021320000000000165,-2.06936,38.0,25.86,0,19.0,0.0,1.0,5.59,-0.1,-1.0336,0.06,1.5920000000000096,0.5763999999999998,3.3284000000000162,0,1,1,100.0,0.9740282517223996,7.557599999999999,-6.583571748277599
6,57.0,2,20.0,1.0,6,2,7.379049999999999,-0.017,0.028515000000000134,-2.011015,38.0,25.86,0,19.0,0.0,1.0,5.6392500000000005,-0.1,-1.04,0.06,3.268000000000002,0.59755,5.993700000000003,0,1,1,100.0,0.9740282517223996,7.379049999999999,-6.4050217482775995
6,58.0,2,20.0,1.0,6,2,7.250799999999999,-0.017,-0.00152000000000044,-1.97914,38.0,25.86,0,19.0,0.0,1.0,5.808400000000001,-0.10980000000000019,-1.04,0.06,5.332200000000016,0.6694000000000006,8.994400000000024,0,1,1,100.0,0.9740282517223996,7.250799999999999,-6.276771748277599
6,59.0,2,20.0,2.0,6,2,7.2,-0.015209999999999991,-0.01320999999999999,-1.7731499999999991,38.0,25.86,0,20.0,0.0,1.0,6.086900000000001,-0.11,-1.04,0.06,7.891000000000008,0.7953000000000007,12.911300000000013,0,1,1,100.0,0.8714688063939816,7.2,-6.328531193606018
6,60.0,2,20.0,2.0,6,2,7.216,-0.0142,0.0798,-1.6474000000000002,38.0,25.892,0,20.0,0.0,1.0,6.19,-0.11,-1.048,0.068,8.767999999999999,0.9139999999999999,14.484,0,1,1,100.0,0.813600069085769,7.216,-6.402399930914231
6,61.0,2,20.0,2.0,6,2,7.2388,-0.013529999999999995,0.14248000000000038,-1.528469999999999,38.0,25.914099999999998,0,20.0,0.0,1.0,6.266400000000001,-0.11470000000000004,-1.05,0.07,9.316000000000004,1.034000000000001,15.589600000000008,0,1,1,100.0,0.7752118968120035,7.2388,-6.4635881031879965
6,62.0,2,20.0,2.0,6,2,7.526400000000001,-0.006779999999999995,0.061080000000000065,-0.7753999999999989,38.0,25.93,0,19.0,0.0,1.0,6.820600000000001,-0.13,-1.0522,0.08220000000000005,11.966400000000002,2.6294000000000035,22.491200000000006,0,1,1,100.0,0.3884653850986979,7.526400000000001,-7.137934614901303
6,63.0,2,20.0,2.0,6,2,7.697250000000001,-0.005484999999999991,0.07406000000000003,-0.4919699999999982,38.0,25.93,0,19.0,0.0,1.0,7.149350000000003,-0.1351500000000001,-1.06,0.09,12.774450000000005,3.724400000000009,25.01910000000002,0,1,1,100.0,0.31426735062925604,7.697250000000001,-7.382982649370745
6,64.0,2,20.0,2.0,6,2,7.921200000000002,-0.003319999999999982,0.06003999999999983,-0.23607999999999826,38.0,25.93,0,19.0,0.0,1.0,7.592400000000003,-0.14,-1.06,0.0984000000000001,13.634400000000007,5.206400000000011,27.497200000000017,0,1,1,100.0,0.19022198798343226,7.921200000000002,-7.730978012016569
6,65.0,2,20.0,2.0,6,2,8.33975,-0.00034999999999999994,0.1094,0.18915,38.0,25.93,0,19.0,0.0,1.0,8.51075,-0.15825,-1.05175,0.10825,15.0935,8.193,30.744,0,1,1,100.0,0.02005352282957881,8.33975,-8.319696477170421
6,66.0,2,20.0,2.0,6,2,8.768800000000004,0.0019200000000000274,0.16883999999999938,0.5623600000000036,38.0,25.93,0,19.0,0.0,1.0,9.483600000000008,-0.17460000000000014,-1.05,0.12,16.474800000000013,11.144800000000025,32.85520000000002,0,1,1,100.0,-0.11000789666511963,8.768800000000004,-8.878807896665124
6,67.0,2,20.0,2.0,6,2,9.682600000000003,0.00854000000000001,0.1481799999999997,1.2612700000000014,38.0,25.9219,0,19.0,0.0,1.0,11.602200000000003,-0.21270000000000003,-1.0272999999999999,0.13270000000000004,18.817100000000003,16.42140000000001,35.0383,0,1,1,100.0,-0.4893059570417236,9.682600000000003,-10.171905957041727
6,68.0,2,20.0,2.0,6,2,10.176000000000004,0.011080000000000019,0.1118800000000002,1.5760400000000017,38.0,25.9,0,19.0,0.0,1.0,12.716000000000008,-0.23080000000000017,-1.0146,0.14,19.695600000000006,18.722000000000016,35.196,0,1,1,100.0,-0.6348372370049532,10.176000000000004,-10.810837237004957
