t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_robot_id,cfg_ble_target,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
17420,1,walk,walk,10487,,10487.0,20.0,1.0,6.0,2.0,8.41,-0.05,0.207,5.894,42.0,25.3,0.0,19.0,2619.0,26.0,7.5,-0.14,-1.03,-0.03,6.26,-8.87,1.43,222.0,,,0.0,1.0,1.0,100.0
17420,1,walk,walk,10488,,10488.0,20.0,1.0,6.0,2.0,8.42,-0.047,0.194,5.65,42.0,25.37,0.0,19.0,2619.0,26.0,7.62,-0.14,-1.03,-0.03,7.42,-8.78,1.29,222.0,,,0.0,1.0,1.0,100.0
17440,1,walk,walk,10489,,10489.0,20.0,1.0,6.0,2.0,8.44,-0.045,0.113,5.409,42.0,25.4,0.0,19.0,2619.0,26.0,7.74,-0.14,-1.02,-0.02,8.4,-8.38,1.02,222.0,,,0.0,1.0,1.0,100.0
17460,1,walk,walk,10490,,10490.0,20.0,1.0,6.0,2.0,8.45,-0.044,0.127,5.063,42.0,25.47,0.0,19.0,2619.0,26.0,7.84,-0.14,-1.02,-0.02,9.15,-7.73,0.63,222.0,,,0.0,1.0,1.0,100.0
17480,1,walk,walk,10491,,10491.0,20.0,1.0,6.0,2.0,8.46,-0.041,0.189,4.708,42.0,25.51,0.0,19.0,2619.0,26.0,7.91,-0.14,-1.02,-0.01,9.66,-6.92,0.14,222.0,,,0.0,1.0,1.0,100.0
17500,1,walk,walk,10492,,10492.0,20.0,1.0,6.0,2.0,8.47,-0.038,0.146,4.424,42.0,25.58,0.0,19.0,2619.0,26.0,7.95,-0.14,-1.02,-0.01,9.93,-6.01,-0.42,222.0,,,0.0,1.0,1.0,100.0
17520,1,walk,walk,10493,,10493.0,20.0,1.0,6.0,2.0,8.48,-0.036,0.08,4.278,42.0,25.58,0.0,19.0,2619.0,26.0,7.94,-0.14,-1.02,0.0,10.0,-5.06,-0.99,222.0,,,0.0,1.0,1.0,100.0
17560,1,walk,walk,10494,,10494.0,20.0,1.0,6.0,2.0,8.49,-0.035,0.075,4.116,42.0,25.62,0.0,19.0,2619.0,26.0,7.89,-0.14,-1.02,0.0,9.9,-4.13,-1.51,222.0,,,0.0,1.0,1.0,100.0
17560,1,walk,walk,10495,,10495.0,20.0,1.0,6.0,2.0,8.49,-0.034,-0.045,3.976,42.0,25.62,0.0,19.0,2619.0,26.0,7.82,-0.14,-1.02,0.01,9.68,-3.26,-1.93,222.0,,,0.0,1.0,1.0,100.0
17580,1,walk,walk,10496,,10496.0,20.0,1.0,6.0,2.0,8.49,-0.033,0.1,3.967,42.0,25.65,0.0,19.0,2619.0,26.0,7.72,-0.14,-1.02,0.01,9.4,-2.48,-2.24,222.0,,,0.0,1.0,1.0,100.0
17600,1,walk,walk,10497,,10497.0,20.0,1.0,6.0,2.0,8.49,-0.033,0.066,3.942,42.0,25.65,0.0,19.0,2619.0,26.0,7.62,-0.14,-1.02,0.01,9.1,-1.8,-2.41,222.0,,,0.0,1.0,1.0,100.0
17620,1,walk,walk,10498,,10498.0,20.0,1.0,6.0,2.0,8.48,-0.033,0.022,3.921,42.0,25.65,0.0,19.0,2619.0,26.0,7.51,-0.13,-1.02,0.02,8.82,-1.26,-2.43,222.0,,,0.0,1.0,1.0,100.0
17640,1,walk,walk,10499,,10499.0,20.0,1.0,6.0,2.0,8.47,-0.033,-0.117,3.958,42.0,25.65,0.0,19.0,2619.0,26.0,7.39,-0.13,-1.02,0.02,8.59,-0.86,-2.3,222.0,,,0.0,1.0,1.0,100.0
17660,1,walk,walk,10500,,10500.0,20.0,1.0,6.0,2.0,8.45,-0.033,-0.077,3.997,42.0,25.65,0.0,19.0,2619.0,26.0,7.27,-0.13,-1.02,0.02,8.43,-0.59,-2.02,222.0,,,0.0,1.0,1.0,100.0
17680,1,walk,walk,10501,,10501.0,20.0,1.0,6.0,2.0,8.43,-0.033,-0.126,4.028,42.0,25.62,0.0,19.0,2619.0,26.0,7.15,-0.13,-1.02,0.02,8.36,-0.43,-1.57,222.0,,,0.0,1.0,1.0,100.0
17700,1,walk,walk,10502,,10502.0,20.0,1.0,6.0,2.0,8.41,-0.034,0.022,4.141,42.0,25.62,0.0,19.0,2619.0,26.0,7.03,-0.13,-1.02,0.02,8.38,-0.36,-0.97,222.0,,,0.0,1.0,1.0,100.0
17720,1,walk,walk,10503,,10503.0,20.0,1.0,6.0,2.0,8.38,-0.035,0.034,4.193,42.0,25.62,0.0,19.0,2619.0,26.0,6.94,-0.12,-1.02,0.02,8.48,-0.35,-0.26,222.0,,,0.0,1.0,1.0,100.0
17740,1,walk,walk,10504,,10504.0,20.0,1.0,6.0,2.0,8.35,-0.035,-0.048,4.243,42.0,25.58,0.0,19.0,2619.0,26.0,6.88,-0.12,-1.02,0.03,8.64,-0.38,0.51,222.0,,,0.0,1.0,1.0,100.0
17760,1,walk,walk,10505,,10505.0,20.0,1.0,6.0,2.0,8.31,-0.035,0.015,4.253,42.0,25.62,0.0,19.0,2619.0,26.0,6.88,-0.12,-1.02,0.03,8.78,-0.41,1.23,222.0,,,0.0,1.0,1.0,100.0
17780,1,walk,walk,10506,,10506.0,20.0,1.0,6.0,2.0,8.28,-0.035,0.009,4.235,42.0,25.62,0.0,19.0,2619.0,26.0,6.93,-0.12,-1.02,0.03,8.84,-0.41,1.83,222.0,,,0.0,1.0,1.0,100.0
17800,1,walk,walk,10507,,10507.0,20.0,1.0,6.0,2.0,8.25,-0.035,0.03,4.232,42.0,25.58,0.0,19.0,2619.0,26.0,7.03,-0.13,-1.02,0.04,8.75,-0.36,2.23,222.0,,,0.0,1.0,1.0,100.0
17820,1,walk,walk,10508,,10508.0,20.0,1.0,6.0,2.0,8.21,-0.035,0.001,4.146,42.0,25.62,0.0,19.0,2619.0,26.0,7.15,-0.13,-1.02,0.04,8.51,-0.24,2.4,222.0,,,0.0,1.0,1.0,100.0
17840,1,walk,walk,10509,,10509.0,20.0,1.0,6.0,2.0,8.18,-0.034,0.159,4.021,42.0,25.62,0.0,19.0,2619.0,26.0,7.27,-0.13,-1.01,0.05,8.09,-0.06,2.34,222.0,,,0.0,1.0,1.0,100.0
17860,1,walk,walk,10510,,10510.0,20.0,2.0,6.0,2.0,8.16,-0.033,0.048,3.883,42.0,25.65,0.0,20.0,2619.0,26.0,7.38,-0.13,-1.01,0.05,7.54,0.16,2.08,222.0,,,0.0,1.0,1.0,100.0
17900,1,walk,walk,10511,,10511.0,20.0,1.0,6.0,2.0,8.14,-0.032,0.017,3.8,42.0,25.65,0.0,19.0,2619.0,26.0,7.46,-0.13,-1.01,0.05,6.91,0.4,1.67,222.0,,,0.0,1.0,1.0,100.0
17900,1,walk,walk,10512,,10512.0,20.0,1.0,6.0,2.0,8.12,-0.031,0.013,3.725,42.0,25.69,0.0,19.0,2619.0,26.0,7.51,-0.13,-1.01,0.06,6.22,0.65,1.18,222.0,,,0.0,1.0,1.0,100.0
17940,1,walk,walk,10513,,10513.0,20.0,2.0,6.0,2.0,8.11,-0.03,-0.002,3.617,42.0,25.69,0.0,20.0,2619.0,26.0,7.53,-0.13,-1.01,0.06,5.54,0.89,0.67,222.0,,,0.0,1.0,1.0,100.0
17940,1,walk,walk,10514,,10514.0,20.0,2.0,6.0,2.0,8.1,-0.03,-0.006,3.575,42.0,25.69,0.0,19.0,2619.0,26.0,7.51,-0.13,-1.01,0.06,4.89,1.11,0.18,222.0,,,0.0,1.0,1.0,100.0
17960,1,walk,walk,10515,,10515.0,20.0,2.0,6.0,2.0,8.09,-0.03,0.066,3.575,42.0,25.69,0.0,19.0,2619.0,26.0,7.47,-0.13,-1.01,0.06,4.3,1.29,-0.24,222.0,,,0.0,1.0,1.0,100.0
17980,1,walk,walk,10516,,10516.0,20.0,2.0,6.0,2.0,8.09,-0.03,0.006,3.543,42.0,25.69,0.0,19.0,2619.0,26.0,7.42,-0.13,-1.01,0.06,3.77,1.44,-0.6,222.0,,,0.0,1.0,1.0,100.0
18000,1,walk,walk,10517,,10517.0,20.0,2.0,6.0,2.0,8.08,-0.029,0.028,3.387,42.0,25.69,0.0,19.0,2619.0,26.0,7.37,-0.13,-1.01,0.06,3.29,1.55,-0.89,222.0,,,0.0,1.0,1.0,100.0
18020,1,walk,walk,10518,,10518.0,20.0,2.0,6.0,2.0,8.08,-0.028,-0.001,3.344,42.0,25.72,0.0,19.0,2619.0,26.0,7.32,-0.13,-1.01,0.06,2.86,1.64,-1.13,222.0,,,0.0,1.0,1.0,100.0
18060,1,walk,walk,10519,,10519.0,20.0,2.0,6.0,2.0,8.08,-0.028,0.06,3.323,42.0,25.72,0.0,19.0,2619.0,26.0,7.26,-0.13,-1.02,0.06,2.46,1.7,-1.33,222.0,,,0.0,1.0,1.0,100.0
18060,1,walk,walk,10520,,10520.0,20.0,2.0,6.0,2.0,8.07,-0.027,0.029,3.214,42.0,25.72,0.0,19.0,2619.0,26.0,7.21,-0.13,-1.02,0.06,2.07,1.75,-1.52,222.0,,,0.0,1.0,1.0,100.0
18080,1,walk,walk,10521,,10521.0,20.0,2.0,6.0,2.0,8.07,-0.026,-0.022,3.034,42.0,25.76,0.0,19.0,2619.0,26.0,7.17,-0.13,-1.02,0.06,1.71,1.79,-1.71,222.0,,,0.0,1.0,1.0,100.0
18100,1,walk,walk,10522,,10522.0,20.0,2.0,6.0,2.0,8.06,-0.025,0.085,2.936,42.0,25.76,0.0,19.0,2619.0,26.0,7.12,-0.13,-1.02,0.06,1.35,1.84,-1.91,222.0,,,0.0,1.0,1.0,100.0
18120,1,walk,walk,10523,,10523.0,20.0,2.0,6.0,2.0,8.05,-0.023,0.116,2.731,42.0,25.79,0.0,19.0,2619.0,26.0,7.08,-0.13,-1.02,0.06,1.0,1.9,-2.15,222.0,,,0.0,1.0,1.0,100.0
18140,1,walk,walk,10524,,10524.0,20.0,2.0,6.0,2.0,8.03,-0.022,0.096,2.606,43.0,25.79,0.0,19.0,2619.0,26.0,7.05,-0.13,-1.02,0.06,0.67,1.99,-2.43,222.0,,,0.0,1.0,1.0,100.0
18180,1,walk,walk,10525,,10525.0,20.0,2.0,6.0,2.0,8.01,-0.021,0.108,2.402,43.0,25.83,0.0,19.0,2619.0,26.0,7.01,-0.13,-1.02,0.06,0.35,2.1,-2.78,222.0,,,0.0,1.0,1.0,100.0
18200,1,walk,walk,10526,,10526.0,20.0,2.0,6.0,2.0,7.99,-0.019,0.15,2.108,43.0,25.83,0.0,19.0,2619.0,26.0,6.97,-0.12,-1.02,0.06,0.05,2.23,-3.21,222.0,,,0.0,1.0,1.0,100.0
18220,1,walk,walk,10527,,10527.0,20.0,2.0,6.0,2.0,7.96,-0.016,0.104,1.871,43.0,25.86,0.0,19.0,2619.0,26.0,6.93,-0.12,-1.02,0.06,-0.22,2.37,-3.7,222.0,,,0.0,1.0,1.0,100.0
18240,1,walk,walk,10528,,10528.0,20.0,2.0,6.0,2.0,7.93,-0.014,0.117,1.66,43.0,25.86,0.0,19.0,2619.0,26.0,6.86,-0.12,-1.02,0.06,-0.46,2.52,-4.24,222.0,,,0.0,1.0,1.0,100.0
18240,1,walk,walk,10529,,10529.0,20.0,1.0,6.0,2.0,7.89,-0.012,0.209,1.404,43.0,25.9,0.0,18.0,2619.0,26.0,6.78,-0.12,-1.02,0.06,-0.64,2.67,-4.8,222.0,,,0.0,1.0,1.0,100.0
18280,1,walk,walk,10530,,10530.0,20.0,1.0,6.0,2.0,7.85,-0.011,0.124,1.236,43.0,25.9,0.0,18.0,2619.0,26.0,6.67,-0.12,-1.02,0.06,-0.77,2.83,-5.34,222.0,,,0.0,1.0,1.0,100.0
18280,1,walk,walk,10531,,10531.0,20.0,1.0,6.0,2.0,7.8,-0.009,-0.018,1.058,43.0,25.9,0.0,18.0,2619.0,26.0,6.54,-0.12,-1.02,0.05,-0.84,2.98,-5.83,222.0,,,0.0,1.0,1.0,100.0
18300,1,walk,walk,10532,,10532.0,20.0,1.0,6.0,2.0,7.75,-0.008,0.042,0.953,43.0,25.93,0.0,18.0,2619.0,26.0,6.39,-0.11,-1.02,0.05,-0.84,3.11,-6.24,222.0,,,0.0,1.0,1.0,100.0
18320,1,walk,walk,10533,,10533.0,20.0,1.0,6.0,2.0,7.69,-0.007,0.015,0.884,43.0,25.93,0.0,18.0,2619.0,26.0,6.22,-0.11,-1.02,0.05,-0.77,3.22,-6.54,222.0,,,0.0,1.0,1.0,100.0
18340,1,walk,walk,10534,,10534.0,20.0,1.0,6.0,2.0,7.62,-0.007,0.076,0.78,43.0,25.93,0.0,18.0,2619.0,26.0,6.04,-0.11,-1.02,0.05,-0.62,3.29,-6.71,222.0,,,0.0,1.0,1.0,100.0
18360,1,walk,walk,10535,,10535.0,20.0,2.0,6.0,2.0,7.55,-0.006,-0.018,0.702,43.0,25.93,0.0,19.0,2619.0,26.0,5.85,-0.1,-1.02,0.05,-0.4,3.32,-6.74,222.0,,,0.0,1.0,1.0,100.0
18380,1,walk,walk,10536,,10536.0,20.0,2.0,6.0,2.0,7.46,-0.006,-0.064,0.687,43.0,25.93,0.0,19.0,2619.0,26.0,5.66,-0.1,-1.02,0.05,-0.12,3.31,-6.63,222.0,,,0.0,1.0,1.0,100.0
18400,1,walk,walk,10537,,10537.0,20.0,2.0,6.0,2.0,7.38,-0.006,-0.014,0.678,43.0,25.93,0.0,19.0,2619.0,26.0,5.46,-0.1,-1.02,0.04,0.23,3.25,-6.38,222.0,,,0.0,1.0,1.0,100.0
18420,1,walk,walk,10538,,10538.0,20.0,2.0,6.0,2.0,7.28,-0.006,-0.052,0.67,43.0,25.93,0.0,19.0,2619.0,26.0,5.27,-0.09,-1.02,0.04,0.64,3.14,-5.99,222.0,,,0.0,1.0,1.0,100.0
18440,1,walk,walk,10539,,10539.0,20.0,2.0,6.0,2.0,7.18,-0.006,-0.103,0.707,43.0,25.93,0.0,19.0,2619.0,26.0,5.1,-0.09,-1.03,0.04,1.1,2.98,-5.48,222.0,,,0.0,1.0,1.0,100.0
18460,1,walk,walk,10540,,10540.0,20.0,2.0,6.0,2.0,7.07,-0.006,-0.029,0.703,43.0,25.93,0.0,19.0,2619.0,26.0,4.93,-0.09,-1.03,0.04,1.6,2.77,-4.87,222.0,,,0.0,1.0,1.0,100.0
18480,1,walk,walk,10541,,10541.0,20.0,2.0,6.0,2.0,6.96,-0.006,0.064,0.741,43.0,25.93,0.0,19.0,2619.0,26.0,4.78,-0.09,-1.03,0.04,2.13,2.52,-4.16,222.0,,,0.0,1.0,1.0,100.0
18500,1,walk,walk,10542,,10542.0,20.0,2.0,6.0,2.0,6.85,-0.007,-0.03,0.751,43.0,25.93,0.0,19.0,2619.0,26.0,4.64,-0.08,-1.03,0.04,2.67,2.23,-3.37,222.0,,,0.0,1.0,1.0,100.0
18520,1,walk,walk,10543,,10543.0,20.0,2.0,6.0,2.0,6.73,-0.007,-0.021,0.858,43.0,25.93,0.0,19.0,2619.0,26.0,4.52,-0.08,-1.03,0.04,3.22,1.91,-2.52,222.0,,,0.0,1.0,1.0,100.0
18540,1,walk,walk,10544,,10544.0,20.0,2.0,6.0,2.0,6.62,-0.008,-0.097,0.924,43.0,25.93,0.0,19.0,2619.0,26.0,4.43,-0.08,-1.03,0.04,3.77,1.56,-1.61,222.0,,,0.0,1.0,1.0,100.0
18560,1,walk,walk,10545,,10545.0,20.0,2.0,6.0,2.0,6.5,-0.009,0.029,1.087,43.0,25.93,0.0,19.0,2619.0,26.0,4.35,-0.08,-1.03,0.04,4.31,1.2,-0.66,222.0,,,0.0,1.0,1.0,100.0
18580,1,walk,walk,10546,,10546.0,20.0,2.0,6.0,2.0,6.39,-0.01,-0.028,1.15,43.0,25.93,0.0,19.0,2619.0,26.0,4.29,-0.08,-1.03,0.04,4.82,0.84,0.33,222.0,,,0.0,1.0,1.0,100.0
18600,1,walk,walk,10547,,10547.0,20.0,2.0,6.0,2.0,6.28,-0.01,-0.079,1.252,43.0,25.93,0.0,19.0,2619.0,26.0,4.25,-0.08,-1.03,0.04,5.3,0.48,1.32,222.0,,,0.0,1.0,1.0,100.0
18620,1,walk,walk,10548,,10548.0,20.0,2.0,6.0,2.0,6.18,-0.011,0.007,1.305,43.0,25.9,0.0,19.0,2619.0,26.0,4.24,-0.08,-1.03,0.05,5.72,0.12,2.33,222.0,,,0.0,1.0,1.0,100.0
18660,1,walk,walk,10549,,10549.0,20.0,2.0,6.0,2.0,6.08,-0.012,-0.006,1.367,43.0,25.9,0.0,19.0,2619.0,26.0,4.23,-0.08,-1.03,0.05,6.11,-0.22,3.33,222.0,,,0.0,1.0,1.0,100.0
18660,1,walk,walk,10550,,10550.0,20.0,2.0,6.0,2.0,6.0,-0.012,0.011,1.348,43.0,25.9,0.0,19.0,2619.0,26.0,4.23,-0.08,-1.03,0.05,6.47,-0.52,4.34,222.0,,,0.0,1.0,1.0,100.0
18700,1,walk,walk,10551,,10551.0,20.0,2.0,6.0,2.0,5.92,-0.012,0.042,1.383,43.0,25.9,0.0,19.0,2619.0,26.0,4.22,-0.08,-1.03,0.05,6.8,-0.75,5.36,222.0,,,0.0,1.0,1.0,100.0
18700,1,walk,walk,10552,,10552.0,20.0,2.0,6.0,2.0,5.85,-0.012,0.006,1.341,43.0,25.9,0.0,19.0,2619.0,26.0,4.22,-0.08,-1.03,0.05,7.1,-0.89,6.42,222.0,,,0.0,1.0,1.0,100.0
18720,1,walk,walk,10553,,10553.0,20.0,2.0,6.0,2.0,5.8,-0.011,0.044,1.32,43.0,25.9,0.0,19.0,2619.0,26.0,4.23,-0.08,-1.04,0.06,7.38,-0.94,7.52,222.0,,,0.0,1.0,1.0,100.0
18740,1,walk,walk,10554,,10554.0,20.0,2.0,6.0,2.0,5.76,-0.011,0.081,1.248,43.0,25.9,0.0,19.0,2619.0,26.0,4.25,-0.08,-1.04,0.06,7.63,-0.9,8.65,222.0,,,0.0,1.0,1.0,100.0
18760,1,walk,walk,10555,,10555.0,20.0,2.0,6.0,2.0,5.74,-0.01,0.061,1.123,43.0,25.93,0.0,19.0,2619.0,26.0,4.3,-0.08,-1.04,0.06,7.85,-0.78,9.81,222.0,,,0.0,1.0,1.0,100.0
18780,1,walk,walk,10556,,10556.0,20.0,2.0,6.0,2.0,5.73,-0.009,0.228,0.952,43.0,25.93,0.0,19.0,2619.0,26.0,4.38,-0.08,-1.04,0.07,8.04,-0.57,10.97,222.0,,,0.0,1.0,1.0,100.0
18800,1,walk,walk,10557,,10557.0,20.0,2.0,6.0,2.0,5.73,-0.007,0.075,0.836,43.0,25.93,0.0,19.0,2619.0,26.0,4.5,-0.08,-1.04,0.07,8.19,-0.28,12.1,222.0,,,0.0,1.0,1.0,100.0
18820,1,walk,walk,10558,,10558.0,20.0,2.0,6.0,2.0,5.76,-0.006,0.134,0.694,43.0,25.93,0.0,19.0,2619.0,26.0,4.69,-0.09,-1.04,0.07,8.3,0.02,13.16,222.0,,,0.0,1.0,1.0,100.0
18860,1,walk,walk,10559,,10559.0,20.0,2.0,6.0,2.0,5.8,-0.006,0.146,0.652,43.0,25.93,0.0,19.0,2619.0,26.0,4.94,-0.09,-1.04,0.08,8.39,0.32,14.13,222.0,,,0.0,1.0,1.0,100.0
18880,1,walk,walk,10560,,10560.0,20.0,2.0,6.0,2.0,5.85,-0.006,-0.026,0.512,43.0,25.93,0.0,19.0,2619.0,26.0,5.26,-0.1,-1.04,0.08,8.46,0.6,14.96,222.0,,,0.0,1.0,1.0,100.0
18900,1,walk,walk,10561,,10561.0,20.0,2.0,6.0,2.0,5.93,-0.005,0.011,0.549,43.0,25.93,0.0,19.0,2619.0,26.0,5.65,-0.1,-1.04,0.08,8.52,0.85,15.62,222.0,,,0.0,1.0,1.0,100.0
18920,1,walk,walk,10562,,10562.0,20.0,2.0,6.0,2.0,6.02,-0.005,0.022,0.532,43.0,25.93,0.0,19.0,2619.0,26.0,6.1,-0.11,-1.03,0.08,8.56,1.01,16.08,222.0,,,0.0,1.0,1.0,100.0
18920,1,walk,walk,10563,,10563.0,20.0,2.0,6.0,2.0,6.13,-0.005,0.081,0.584,43.0,25.93,0.0,19.0,2619.0,26.0,6.59,-0.12,-1.03,0.09,8.61,1.06,16.34,222.0,,,0.0,1.0,1.0,100.0
18940,1,walk,walk,10564,,10564.0,20.0,2.0,6.0,2.0,6.26,-0.005,0.033,0.623,43.0,25.93,0.0,18.0,2619.0,26.0,7.11,-0.13,-1.02,0.09,8.67,1.01,16.42,222.0,,,0.0,1.0,1.0,100.0
18960,1,walk,walk,10565,,10565.0,20.0,2.0,6.0,2.0,6.41,-0.006,-0.038,0.679,43.0,25.93,0.0,18.0,2619.0,26.0,7.61,-0.14,-1.02,0.09,8.75,0.92,16.36,222.0,,,0.0,1.0,1.0,100.0
18980,1,walk,walk,10566,,10566.0,20.0,2.0,6.0,2.0,6.58,-0.006,-0.066,0.765,43.0,25.93,0.0,18.0,2619.0,26.0,8.06,-0.14,-1.01,0.09,8.86,0.85,16.21,222.0,,,0.0,1.0,1.0,100.0
19020,1,walk,walk,10567,,10567.0,20.0,2.0,6.0,2.0,6.76,-0.007,0.018,0.851,43.0,25.93,0.0,18.0,2619.0,26.0,8.44,-0.15,-1.01,0.09,8.99,0.86,16.05,222.0,,,0.0,1.0,1.0,100.0
19020,1,walk,walk,10568,,10568.0,20.0,2.0,6.0,2.0,6.96,-0.007,-0.116,0.882,43.0,25.93,0.0,18.0,2619.0,26.0,8.72,-0.15,-1.01,0.1,9.14,0.98,15.97,222.0,,,0.0,1.0,1.0,100.0
19040,1,walk,walk,10569,,10569.0,20.0,2.0,6.0,2.0,7.17,-0.007,-0.029,0.882,43.0,25.93,0.0,18.0,2619.0,26.0,8.91,-0.16,-1.01,0.1,9.32,1.26,16.03,222.0,,,0.0,1.0,1.0,100.0
19060,1,walk,walk,10570,,10570.0,20.0,2.0,6.0,2.0,7.39,-0.007,0.01,0.89,43.0,25.93,0.0,18.0,2619.0,26.0,9.02,-0.16,-1.01,0.11,9.55,1.73,16.28,222.0,,,0.0,1.0,1.0,100.0
19080,1,walk,walk,10571,,10571.0,20.0,2.0,6.0,2.0,7.63,-0.007,-0.013,0.816,43.0,25.93,0.0,18.0,2619.0,26.0,9.06,-0.16,-1.02,0.11,9.83,2.43,16.73,222.0,,,0.0,1.0,1.0,100.0
19100,1,walk,walk,10572,,10572.0,20.0,2.0,6.0,2.0,7.88,-0.007,0.092,0.795,43.0,25.93,0.0,18.0,2619.0,26.0,9.05,-0.16,-1.02,0.12,10.18,3.42,17.35,222.0,,,0.0,1.0,1.0,100.0
19120,1,walk,walk,10573,,10573.0,20.0,1.0,6.0,2.0,8.13,-0.006,0.029,0.765,43.0,25.93,0.0,17.0,2619.0,26.0,9.03,-0.16,-1.02,0.12,10.6,4.8,18.1,222.0,,,0.0,1.0,1.0,100.0
19140,1,walk,walk,10574,,10574.0,20.0,1.0,6.0,2.0,8.4,-0.006,-0.018,0.528,43.0,25.93,0.0,17.0,2619.0,26.0,9.02,-0.16,-1.03,0.13,11.09,6.56,18.92,222.0,,,0.0,1.0,1.0,100.0
19180,1,walk,walk,10575,,10575.0,20.0,1.0,6.0,2.0,8.67,-0.005,0.07,0.459,43.0,25.93,0.0,17.0,2619.0,26.0,9.06,-0.16,-1.03,0.14,11.65,8.72,19.75,222.0,,,0.0,1.0,1.0,100.0
19180,1,walk,walk,10576,,10576.0,20.0,1.0,6.0,2.0,8.95,-0.004,0.005,0.318,43.0,25.93,0.0,17.0,2619.0,26.0,9.16,-0.17,-1.03,0.15,12.24,11.25,20.51,222.0,,,0.0,1.0,1.0,100.0
19200,1,walk,walk,10577,,10577.0,20.0,1.0,6.0,2.0,9.23,-0.003,0.014,0.292,43.0,25.93,0.0,17.0,2619.0,26.0,9.34,-0.17,-1.03,0.15,12.82,14.13,21.09,222.0,,,0.0,1.0,1.0,100.0
19260,1,walk,walk,10578,,10578.0,20.0,1.0,6.0,2.0,9.52,-0.002,0.056,0.136,43.0,25.93,0.0,17.0,2619.0,26.0,9.6,-0.17,-1.02,0.16,13.39,17.19,21.42,222.0,,,0.0,1.0,1.0,100.0
19260,1,walk,walk,10579,,10579.0,20.0,1.0,6.0,2.0,9.82,-0.002,0.108,0.022,43.0,25.93,0.0,17.0,2619.0,26.0,9.94,-0.18,-1.02,0.17,13.93,20.15,21.38,222.0,,,0.0,1.0,1.0,100.0
19260,1,walk,walk,10580,,10580.0,20.0,1.0,6.0,2.0,10.12,-0.001,-0.04,0.028,43.0,25.97,0.0,17.0,2619.0,26.0,10.33,-0.18,-1.01,0.17,14.44,22.61,20.87,222.0,,,0.0,1.0,1.0,100.0
19280,1,walk,walk,10581,,10581.0,20.0,1.0,6.0,2.0,10.43,-0.001,0.029,-0.04,43.0,25.93,0.0,17.0,2619.0,26.0,10.74,-0.19,-1.0,0.18,14.93,24.2,19.78,222.0,,,0.0,1.0,1.0,100.0
19300,1,walk,walk,10582,,10582.0,20.0,1.0,6.0,2.0,10.75,0.0,0.136,-0.111,43.0,25.93,0.0,17.0,2619.0,26.0,11.13,-0.2,-0.99,0.17,15.39,24.64,18.05,222.0,,,0.0,1.0,1.0,100.0
19320,1,walk,walk,10583,,10583.0,20.0,1.0,6.0,2.0,11.07,0.001,0.069,-0.21,43.0,25.93,0.0,17.0,2619.0,26.0,11.46,-0.2,-0.98,0.17,15.81,23.81,15.69,222.0,,,0.0,1.0,1.0,100.0
19340,1,walk,walk,10584,,10584.0,20.0,1.0,6.0,2.0,11.39,0.001,0.04,-0.275,43.0,25.93,0.0,17.0,2619.0,26.0,11.7,-0.2,-0.98,0.16,16.14,21.73,12.72,222.0,,,0.0,1.0,1.0,100.0
19360,1,walk,walk,10585,,10585.0,20.0,1.0,6.0,2.0,11.71,0.002,0.062,-0.421,43.0,25.93,0.0,17.0,2619.0,26.0,11.83,-0.2,-0.97,0.16,16.3,18.52,9.22,222.0,,,0.0,1.0,1.0,100.0
19380,1,walk,walk,10586,,10586.0,20.0,1.0,6.0,2.0,12.02,0.003,0.013,-0.536,42.0,25.93,0.0,17.0,2619.0,26.0,11.85,-0.2,-0.96,0.15,16.19,14.41,5.28,222.0,,,0.0,1.0,1.0,100.0
19400,1,walk,walk,10587,,10587.0,20.0,1.0,0.0,5.0,12.32,0.004,0.017,-0.578,42.0,25.93,0.0,17.0,2619.0,26.0,11.73,-0.2,-0.96,0.14,15.71,9.62,0.99,222.0,,,0.0,1.0,1.0,100.0
19420,1,walk,walk,10588,,10588.0,20.0,0.0,0.0,6.0,12.62,0.004,0.017,-0.578,42.0,25.93,0.0,36.0,2619.0,26.0,11.45,-0.19,-0.95,0.12,14.75,4.4,-3.81,222.0,,,0.0,1.0,1.0,100.0
19440,1,walk,walk,10589,,10589.0,20.0,0.0,0.0,6.0,12.89,0.004,0.017,-0.578,42.0,25.93,0.0,56.0,2619.0,26.0,11.02,-0.19,-0.95,0.11,13.24,-1.05,-9.11,222.0,,,0.0,1.0,1.0,100.0
19460,1,walk,walk,10590,,10590.0,20.0,0.0,0.0,6.0,13.13,0.004,0.017,-0.578,42.0,25.93,0.0,76.0,2619.0,26.0,10.49,-0.18,-0.95,0.1,11.19,-6.46,-14.65,222.0,,,0.0,1.0,1.0,100.0
