emgT,emg,rms,mnf,mdf
363.000000,0.451381,0.291640,151.930878,148.437500
364.000000,0.281929,0.291926,152.550644,148.437500
365.000000,-0.226577,0.292018,152.754852,148.437500
366.000000,-0.485828,0.292059,152.372528,148.437500
367.000000,-0.511311,0.292104,151.634445,148.437500
368.000000,-0.281128,0.292276,150.798035,148.437500
369.000000,0.124151,0.292349,150.315887,148.437500
370.000000,0.455501,0.292337,150.510162,148.437500
371.000000,0.185111,0.292759,151.046249,148.437500
372.000000,-0.091077,0.292893,151.151489,148.437500
373.000000,0.020695,0.292914,150.982803,148.437500
374.000000,-0.108244,0.292903,150.931122,148.437500
375.000000,-0.214065,0.293023,150.780502,148.437500
376.000000,0.098516,0.292983,150.502029,148.437500
377.000000,0.085317,0.293060,150.495865,148.437500
378.000000,-0.112440,0.293109,150.469696,148.437500
379.000000,-0.448138,0.293008,150.288834,148.437500
380.000000,-0.371462,0.293225,149.869278,148.437500
381.000000,0.012913,0.293876,149.540894,148.437500
382.000000,0.486400,0.293874,149.518204,148.437500
383.000000,0.458095,0.294131,149.823730,148.437500
384.000000,0.279946,0.294547,149.989838,148.437500
385.000000,-0.230468,0.294647,150.013885,148.437500
386.000000,-0.487201,0.294736,149.841827,148.437500
387.000000,-0.513066,0.294797,149.549271,148.437500
388.000000,-0.282502,0.295047,149.216568,148.437500
389.000000,0.125982,0.295167,149.006332,148.437500
390.000000,0.457027,0.295149,149.040115,148.437500
391.000000,0.184958,0.295625,149.188507,148.437500
392.000000,-0.095808,0.295748,149.182541,148.437500
393.000000,0.014363,0.295792,149.083984,148.437500
394.000000,-0.124189,0.295776,149.027969,148.437500
395.000000,-0.209945,0.295950,148.941284,148.437500
396.000000,0.108892,0.295889,148.810440,148.437500
397.000000,0.086004,0.295992,148.771225,148.437500
398.000000,-0.106870,0.296044,148.725861,148.437500
399.000000,-0.450656,0.295934,148.631226,148.437500
400.000000,-0.376955,0.296209,148.458099,148.437500
401.000000,0.010853,0.296961,148.312134,148.437500
402.000000,0.488003,0.296957,148.274994,148.437500
403.000000,0.460002,0.297224,148.344925,148.437500
404.000000,0.283303,0.297737,148.354263,148.437500
405.000000,-0.230545,0.297851,148.314316,148.437500
406.000000,-0.488575,0.297950,148.235443,148.437500
407.000000,-0.510929,0.298090,148.126938,148.437500
408.000000,-0.279602,0.298355,147.996735,148.437500
409.000000,0.125982,0.298480,147.898834,148.437500
410.000000,0.461681,0.298444,147.880508,148.437500
411.000000,0.186866,0.299036,147.892761,148.437500
412.000000,-0.092832,0.299204,147.855316,148.437500
413.000000,0.018711,0.299214,147.798264,148.437500
414.000000,-0.125639,0.299202,147.748596,148.437500
415.000000,-0.213378,0.299390,147.694611,148.437500
416.000000,0.107214,0.299329,147.635422,148.437500
417.000000,0.085012,0.299433,147.591476,148.437500
418.000000,-0.107252,0.299482,147.545288,148.437500
419.000000,-0.448024,0.299368,147.487213,148.437500
420.000000,-0.370241,0.299629,147.420609,148.437500
421.000000,0.014286,0.300292,147.364319,148.437500
422.000000,0.486934,0.300288,147.326477,148.437500
423.000000,0.452907,0.300571,147.305237,148.437500
424.000000,0.287041,0.301032,147.259552,148.437500
425.000000,-0.230697,0.301118,147.192993,148.437500
426.000000,-0.485409,0.301232,147.161560,148.437500
427.000000,-0.512112,0.301356,147.146606,148.437500
428.000000,-0.281510,0.301585,147.113098,148.437500
429.000000,0.123236,0.301658,147.062698,148.437500
430.000000,0.461528,0.301646,147.030655,148.437500
431.000000,0.192206,0.302035,146.998978,148.437500
432.000000,-0.085355,0.302138,146.947464,148.437500
433.000000,0.024815,0.302144,146.905762,148.437500
434.000000,-0.124113,0.302137,146.874908,148.437500
435.000000,-0.215057,0.302287,146.850449,148.437500
436.000000,0.106146,0.302214,146.815765,148.437500
437.000000,0.085927,0.302302,146.758835,148.437500
438.000000,-0.106794,0.302329,146.726807,148.437500
439.000000,-0.443294,0.302264,146.723129,148.437500
440.000000,-0.365053,0.302403,146.727783,148.437500
441.000000,0.018482,0.302701,146.714813,148.437500
442.000000,0.488613,0.302703,146.688507,148.437500
443.000000,0.454280,0.303054,146.628464,148.437500
444.000000,0.286812,0.303363,146.544479,148.437500
445.000000,-0.227951,0.303412,146.478088,148.437500
446.000000,-0.485637,0.303493,146.483414,148.437500
447.000000,-0.511578,0.303542,146.510468,148.437500
448.000000,-0.280060,0.303635,146.508804,148.437500
449.000000,0.124685,0.303625,146.480576,148.437500
450.000000,0.466869,0.303643,146.452667,148.437500
451.000000,0.196784,0.304035,146.424652,148.437500
452.000000,-0.086271,0.304131,146.400558,148.437500
453.000000,0.026951,0.304121,146.396729,148.437500
454.000000,-0.125105,0.304119,146.369705,148.437500
455.000000,-0.213226,0.304236,146.343323,148.437500
456.000000,0.109197,0.304194,146.313919,148.437500
457.000000,0.088598,0.304265,146.258804,148.437500
458.000000,-0.104810,0.304288,146.245026,148.437500
459.000000,-0.444743,0.304235,146.279449,148.437500
460.000000,-0.368944,0.304299,146.327438,148.437500
461.000000,0.020619,0.304522,146.344391,148.437500
462.000000,0.493343,0.304524,146.335144,148.437500
463.000000,0.457179,0.304696,146.270966,148.437500
464.000000,0.289483,0.304782,146.183243,148.437500
465.000000,-0.235733,0.304853,146.134293,148.437500
466.000000,-0.486477,0.304923,146.166626,148.437500
467.000000,-0.514630,0.304933,146.217072,148.437500
468.000000,-0.278992,0.304989,146.229523,148.437500
469.000000,0.123922,0.304969,146.215088,148.437500
470.000000,0.472591,0.304968,146.201904,148.437500
471.000000,0.196632,0.305228,146.199646,148.437500
472.000000,-0.093976,0.305300,146.207581,148.437500
473.000000,0.022068,0.305309,146.233978,148.437500
474.000000,-0.135023,0.305310,146.217896,148.437500
475.000000,-0.208190,0.305417,146.196701,148.437500
476.000000,0.119116,0.305376,146.171509,148.437500
477.000000,0.088674,0.305449,146.126923,148.437500
478.000000,-0.100233,0.305459,146.135071,148.437500
479.000000,-0.452525,0.305416,146.198990,148.437500
480.000000,-0.384012,0.305481,146.268539,148.437500
481.000000,0.022679,0.305636,146.300034,148.437500
482.000000,0.503109,0.305642,146.307877,148.437500
483.000000,0.470150,0.305912,146.261383,148.437500
484.000000,0.287804,0.306095,146.191162,148.437500
485.000000,-0.240997,0.306168,146.165512,148.437500
486.000000,-0.486782,0.306249,146.212540,148.437500
487.000000,-0.518292,0.306242,146.268921,148.437500
488.000000,-0.281205,0.306330,146.281876,148.437500
489.000000,0.124456,0.306318,146.274597,148.437500
490.000000,0.479686,0.306312,146.278931,148.437500
491.000000,0.208000,0.306659,146.304321,148.437500
492.000000,-0.097486,0.306806,146.335449,148.437500
493.000000,0.014744,0.306811,146.376099,148.437500
494.000000,-0.153258,0.306812,146.369675,148.437500
495.000000,-0.205749,0.306943,146.352737,148.437500
496.000000,0.126440,0.306915,146.331558,148.437500
497.000000,0.092107,0.306982,146.301590,148.437500
498.000000,-0.093748,0.307000,146.324402,148.437500
499.000000,-0.455577,0.306957,146.396225,148.437500
500.000000,-0.400721,0.307029,146.461945,148.437500
501.000000,0.013523,0.307330,146.490585,148.437500
502.000000,0.499905,0.307331,146.506073,148.437500
503.000000,0.469005,0.307522,146.481476,148.437500
504.000000,0.292382,0.307658,146.435577,148.437500
505.000000,-0.240234,0.307743,146.426895,148.437500
506.000000,-0.488231,0.307817,146.470566,148.437500
507.000000,-0.520275,0.307812,146.514618,148.437500
508.000000,-0.284409,0.307968,146.518524,148.437500
509.000000,0.124151,0.308013,146.510376,148.437500
510.000000,0.479877,0.308005,146.522202,148.437500
511.000000,0.202964,0.308283,146.559235,148.437500
512.000000,-0.098249,0.308385,146.591675,148.437500
513.000000,0.013218,0.308402,146.624573,148.437500
514.000000,-0.153410,0.308399,146.621185,148.437500
515.000000,-0.207275,0.308524,146.607483,148.437500
516.000000,0.124609,0.308483,146.588638,148.437500
517.000000,0.092412,0.308548,146.569016,148.437500
518.000000,-0.096113,0.308569,146.589935,148.437500
519.000000,-0.454395,0.308533,146.642395,148.437500
520.000000,-0.394427,0.308626,146.681900,148.437500
521.000000,0.017948,0.308925,146.694199,148.437500
522.000000,0.494144,0.308927,146.703873,148.437500
523.000000,0.462863,0.309042,146.693588,148.437500
524.000000,0.291695,0.309189,146.665955,148.437500
525.000000,-0.240463,0.309233,146.659927,148.437500
526.000000,-0.488346,0.309307,146.684647,148.437500
527.000000,-0.517109,0.309353,146.706909,148.437500
528.000000,-0.284333,0.309437,146.701035,148.437500
529.000000,0.123312,0.309462,146.688492,148.437500
530.000000,0.478199,0.309463,146.695831,148.437500
531.000000,0.199226,0.309716,146.720398,148.437500
532.000000,-0.095121,0.309760,146.733566,148.437500
533.000000,0.017414,0.309788,146.743698,148.437500
534.000000,-0.148909,0.309783,146.739670,148.437500
535.000000,-0.208190,0.309893,146.731644,148.437500
536.000000,0.123312,0.309846,146.717773,148.437500
537.000000,0.094320,0.309909,146.703979,148.437500
538.000000,-0.094739,0.309934,146.711060,148.437500
539.000000,-0.452640,0.309894,146.730972,148.437500
540.000000,-0.398775,0.310030,146.740051,148.437500
541.000000,0.016804,0.310445,146.736313,148.437500
542.000000,0.498264,0.310444,146.734985,148.437500
543.000000,0.465991,0.310597,146.731186,148.437500
544.000000,0.291543,0.310771,146.717484,148.437500
545.000000,-0.239014,0.310815,146.707031,148.437500
546.000000,-0.487354,0.310898,146.711777,148.437500
547.000000,-0.522297,0.310925,146.714966,148.437500
548.000000,-0.284333,0.311103,146.693985,148.437500
549.000000,0.123922,0.311141,146.680374,148.437500
550.000000,0.481022,0.311138,146.680878,148.437500
551.000000,0.203040,0.311354,146.694641,148.437500
552.000000,-0.096494,0.311394,146.690842,148.437500
553.000000,0.013294,0.311424,146.677231,148.437500
554.000000,-0.163405,0.311415,146.675079,148.437500
555.000000,-0.205367,0.311593,146.678467,148.437500
556.000000,0.130941,0.311540,146.674973,148.437500
557.000000,0.094472,0.311624,146.660477,148.437500
558.000000,-0.090162,0.311641,146.655182,148.437500
559.000000,-0.455768,0.311595,146.657623,148.437500
560.000000,-0.406100,0.311754,146.636292,148.437500
561.000000,0.015049,0.312216,146.604874,148.437500
562.000000,0.500782,0.312213,146.610031,148.437500
563.000000,0.469120,0.312331,146.629791,148.437500
564.000000,0.291543,0.312508,146.615158,148.437500
565.000000,-0.242065,0.312527,146.581436,148.437500
566.000000,-0.489719,0.312576,146.587830,148.437500
567.000000,-0.521382,0.312626,146.606277,148.437500
568.000000,-0.288529,0.312738,146.608322,148.437500
569.000000,0.122091,0.312825,146.604843,148.437500
570.000000,0.486286,0.312817,146.602127,148.437500
571.000000,0.209602,0.313027,146.590530,148.437500
572.000000,-0.098173,0.313111,146.561234,148.437500
573.000000,0.009480,0.313124,146.539841,148.437500
574.000000,-0.175154,0.313118,146.546967,148.437500
575.000000,-0.206893,0.313317,146.562988,148.437500
576.000000,0.132696,0.313308,146.566086,148.437500
577.000000,0.094778,0.313363,146.552734,148.437500
578.000000,-0.087415,0.313380,146.543762,148.437500
579.000000,-0.456607,0.313342,146.544632,148.437500
580.000000,-0.410296,0.313401,146.533875,148.437500
581.000000,0.018406,0.313734,146.518219,148.437500
582.000000,0.503071,0.313731,146.518478,148.437500
583.000000,0.463855,0.313731,146.527542,148.437500
584.000000,0.298791,0.313637,146.508240,148.437500
585.000000,-0.228943,0.313740,146.469879,148.437500
586.000000,-0.484760,0.313650,146.480560,148.437500
587.000000,-0.513066,0.313618,146.515152,148.437500
588.000000,-0.280900,0.313532,146.537247,148.437500
589.000000,0.123922,0.313530,146.545380,148.437500
590.000000,0.479801,0.313527,146.546768,148.437500
591.000000,0.211814,0.313529,146.526840,148.437500
592.000000,-0.071241,0.313555,146.489380,148.437500
593.000000,0.050603,0.313484,146.472076,148.437500
594.000000,-0.120756,0.313521,146.490402,148.437500
595.000000,-0.215362,0.313379,146.516846,148.437500
596.000000,0.109884,0.313444,146.524658,148.437500
597.000000,0.092718,0.313382,146.514877,148.437500
598.000000,-0.103742,0.313383,146.510559,148.437500
599.000000,-0.432574,0.313415,146.521729,148.437500
600.000000,-0.341859,0.313089,146.525314,148.437500
601.000000,0.042363,0.312390,146.524506,148.437500
602.000000,0.490787,0.312416,146.527557,148.437500
603.000000,0.437228,0.312271,146.534866,148.437500
604.000000,0.290475,0.311810,146.515793,148.437500
605.000000,-0.228714,0.311792,146.480942,148.437500
606.000000,-0.478733,0.311705,146.500290,148.437500
607.000000,-0.503376,0.311558,146.548523,148.437500
608.000000,-0.264496,0.311280,146.581467,148.437500
609.000000,0.137274,0.311104,146.596329,148.437500
610.000000,0.450084,0.311160,146.604782,148.437500
611.000000,0.168784,0.310714,146.590958,148.437500
612.000000,-0.082761,0.310510,146.559433,148.437500
613.000000,0.040455,0.310464,146.551224,148.437500
614.000000,-0.115721,0.310488,146.576920,148.437500
615.000000,-0.217803,0.310325,146.607071,148.437500
616.000000,0.099813,0.310397,146.615356,148.437500
617.000000,0.077001,0.310307,146.609375,148.437500
618.000000,-0.124723,0.310265,146.613159,148.437500
619.000000,-0.439746,0.310367,146.635757,148.437500
620.000000,-0.330339,0.310156,146.649002,148.437500
621.000000,0.039769,0.309406,146.655060,148.437500
622.000000,0.484569,0.309426,146.661972,148.437500
623.000000,0.424983,0.309275,146.671722,148.437500
624.000000,0.284905,0.308731,146.656174,148.437500
625.000000,-0.236191,0.308667,146.629364,148.437500
626.000000,-0.477970,0.308634,146.654449,148.437500
627.000000,-0.501621,0.308472,146.705017,148.437500
628.000000,-0.260605,0.308216,146.736084,148.437500
629.000000,0.140631,0.308006,146.749664,148.437500
630.000000,0.448711,0.308080,146.761963,148.437500
631.000000,0.163291,0.307636,146.758774,148.437500
632.000000,-0.072461,0.307425,146.738495,148.437500
633.000000,0.053960,0.307363,146.737534,148.437500
634.000000,-0.092908,0.307405,146.762405,148.437500
635.000000,-0.218261,0.307185,146.787537,148.437500
636.000000,0.089666,0.307255,146.792114,148.437500
637.000000,0.073415,0.307138,146.786850,148.437500
638.000000,-0.133497,0.307081,146.794724,148.437500
639.000000,-0.431201,0.307225,146.821747,148.437500
640.000000,-0.307603,0.306917,146.834290,148.437500
641.000000,0.047246,0.305866,146.836304,148.437500
642.000000,0.483501,0.305897,146.844681,148.437500
643.000000,0.412547,0.305660,146.857483,148.437500
644.000000,0.277276,0.304891,146.845825,148.437500
645.000000,-0.237335,0.304758,146.826172,148.437500
646.000000,-0.475071,0.304745,146.849152,148.437500
647.000000,-0.498569,0.304551,146.887970,148.437500
648.000000,-0.253052,0.304153,146.905487,148.437500
649.000000,0.143378,0.303877,146.911041,148.437500
650.000000,0.432155,0.303962,146.920837,148.437500
651.000000,0.147116,0.303227,146.925491,148.437500
652.000000,-0.076047,0.302904,146.914581,148.437500
653.000000,0.050298,0.302846,146.914307,148.437500
654.000000,-0.096952,0.302885,146.930267,148.437500
655.000000,-0.221313,0.302599,146.944962,148.437500
656.000000,0.085698,0.302712,146.944931,148.437500
657.000000,0.066854,0.302550,146.938339,148.437500
658.000000,-0.139448,0.302476,146.944366,148.437500
659.000000,-0.433337,0.302663,146.964035,148.437500
660.000000,-0.306077,0.302333,146.965775,148.437500
661.000000,0.044499,0.301153,146.956055,148.437500
662.000000,0.473125,0.301182,146.963959,148.437500
663.000000,0.398127,0.300735,146.980148,148.437500
664.000000,0.277810,0.299709,146.972885,148.437500
665.000000,-0.233291,0.299579,146.957428,148.437500
666.000000,-0.471714,0.299509,146.971573,148.437500
667.000000,-0.493534,0.299220,146.992172,148.437500
668.000000,-0.248779,0.298747,146.993423,148.437500
669.000000,0.145666,0.298390,146.990372,148.437500
670.000000,0.426509,0.298495,146.994171,148.437500
671.000000,0.144369,0.297580,147.002060,148.437500
672.000000,-0.066587,0.297192,146.998230,148.437500
673.000000,0.068990,0.297104,146.994949,148.437500
674.000000,-0.069028,0.297183,147.000275,148.437500
675.000000,-0.214675,0.296746,147.004761,148.437500
676.000000,0.078756,0.296802,146.995285,148.437500
677.000000,0.057927,0.296610,146.986923,148.437500
678.000000,-0.156462,0.296515,146.988861,148.437500
679.000000,-0.427157,0.296798,147.003540,148.437500
680.000000,-0.275635,0.296360,146.997849,148.437500
681.000000,0.044881,0.294797,146.979050,148.437500
682.000000,0.465648,0.294826,146.986893,148.437500
683.000000,0.375772,0.294210,147.004013,148.437500
684.000000,0.253624,0.292951,146.999084,148.437500
685.000000,-0.247024,0.292524,146.981415,148.437500
686.000000,-0.462558,0.292672,146.988571,148.437500
687.000000,-0.464694,0.292312,147.001831,148.437500
688.000000,-0.196670,0.291502,146.988052,148.437500
689.000000,0.181754,0.290811,146.969421,148.437500
690.000000,0.357462,0.291115,146.976349,148.437500
691.000000,0.069295,0.289350,146.994644,148.437500
692.000000,-0.075895,0.288657,146.987717,148.437500
693.000000,0.084096,0.288669,146.970276,148.437500
694.000000,-0.001888,0.288747,146.976425,148.437500
695.000000,-0.132658,0.288495,146.989822,148.437500
696.000000,0.096380,0.287995,146.992615,148.437500
697.000000,-0.009823,0.287947,146.988510,148.437500
698.000000,-0.205215,0.287799,146.988235,148.437500
699.000000,-0.379625,0.288343,146.988846,148.437500
700.000000,-0.142424,0.287597,146.969040,148.437500
701.000000,0.100423,0.285913,146.947006,148.437500
702.000000,0.511425,0.286058,146.959183,148.437500
703.000000,0.368524,0.286419,146.980759,148.437500
704.000000,0.257515,0.285451,146.977921,148.437500
705.000000,-0.230240,0.285134,146.959961,148.437500
706.000000,-0.430896,0.285147,146.964523,148.437500
707.000000,-0.435321,0.284383,146.977295,148.437500
708.000000,-0.170272,0.283257,146.970261,148.437500
709.000000,0.198997,0.282533,146.960617,148.437500
710.000000,0.374781,0.282900,146.964020,148.437500
711.000000,0.116598,0.281800,146.974396,148.437500
712.000000,-0.029736,0.281536,146.962997,148.437500
713.000000,0.105459,0.281430,146.941589,148.437500
714.000000,0.000248,0.281598,146.950043,148.437500
715.000000,-0.135176,0.281360,146.973328,148.437500
716.000000,0.081960,0.280842,146.987640,148.437500
717.000000,-0.011501,0.280784,146.989212,148.437500
718.000000,-0.206207,0.280681,146.990723,148.437500
719.000000,-0.400607,0.281161,146.986465,148.437500
720.000000,-0.174392,0.280575,146.962494,148.437500
721.000000,0.089971,0.279169,146.944382,148.437500
722.000000,0.500286,0.279286,146.962158,148.437500
723.000000,0.359979,0.279562,146.986633,148.437500
724.000000,0.245079,0.278648,146.984070,148.437500
725.000000,-0.240234,0.278269,146.966766,148.437500
726.000000,-0.442950,0.278304,146.973846,148.437500
727.000000,-0.445850,0.277724,146.993942,148.437500
728.000000,-0.181411,0.276771,146.996658,148.437500
729.000000,0.166266,0.276138,146.995895,148.437500
730.000000,0.304055,0.276280,146.999832,148.437500
731.000000,0.053120,0.274303,147.006760,148.437500
732.000000,-0.078717,0.273868,146.993561,148.437500
733.000000,0.067388,0.273885,146.973190,148.437500
734.000000,-0.037289,0.273915,146.986420,148.437500
735.000000,-0.155470,0.273782,147.017960,148.437500
736.000000,0.069829,0.273354,147.038254,148.437500
737.000000,-0.015774,0.273296,147.042831,148.437500
738.000000,-0.196441,0.273202,147.047882,148.437500
739.000000,-0.420977,0.273581,147.046524,148.437500
740.000000,-0.233978,0.273422,147.025375,148.437500
741.000000,0.033589,0.272692,147.012268,148.437500
742.000000,0.441157,0.272672,147.033340,148.437500
743.000000,0.341058,0.271953,147.058624,148.437500
744.000000,0.282235,0.270961,147.055649,148.437500
745.000000,-0.199187,0.271012,147.040054,148.437500
746.000000,-0.440814,0.270704,147.050552,148.437500
747.000000,-0.456912,0.270124,147.076157,148.437500
748.000000,-0.222305,0.269386,147.083511,148.437500
749.000000,0.150015,0.269115,147.085709,148.437500
750.000000,0.376764,0.269151,147.090714,148.437500
751.000000,0.114614,0.268318,147.098160,148.437500
752.000000,-0.048657,0.268159,147.085876,148.437500
753.000000,0.086843,0.268095,147.068542,148.437500
754.000000,-0.028210,0.268189,147.084183,148.437500
