icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT
1980.000000,0.155762,-0.141602,1.044922,198.000000,19.100189,16.902924,-35.461426,198.000000,29.099960,33.899963,-90.600006,198.000000
1990.000000,0.144531,-0.150391,1.067871,199.000000,20.015717,16.658783,-36.437988,199.000000,29.099960,33.299957,-91.350006,199.000000
2000.000000,0.159668,-0.179687,1.051758,200.000000,27.217865,19.527435,-33.996582,200.000000,30.599960,33.299957,-91.350006,200.000000
2010.000000,0.154297,-0.186035,1.057129,201.000000,31.429291,20.931244,-32.531738,201.000000,29.999954,35.549957,-91.050003,201.000000
2020.000000,0.110352,-0.167480,1.046875,202.000000,29.537201,21.968842,-31.677246,202.000000,29.999954,34.649963,-92.700012,202.000000
2030.000000,0.099121,-0.125977,1.020019,203.000000,25.630951,19.710541,-29.113770,203.000000,28.949966,34.649963,-92.700012,203.000000
2040.000000,0.096680,-0.061035,1.017578,204.000000,19.710541,20.320892,-28.320312,204.000000,28.499954,34.949966,-91.200012,204.000000
2050.000000,0.080566,-0.024414,1.044433,205.000000,16.780853,20.320892,-30.212402,205.000000,28.199966,33.299957,-92.400009,205.000000
2060.000000,0.074707,-0.015137,1.014160,206.000000,15.377045,17.757416,-33.386230,206.000000,28.199966,32.699966,-92.250000,206.000000
2070.000000,0.076172,-0.032227,1.007812,207.000000,15.682220,16.231537,-38.330078,207.000000,28.649963,32.699966,-92.250000,207.000000
2080.000000,0.083496,-0.048340,1.009765,208.000000,17.635345,15.438080,-40.649414,208.000000,28.049957,33.449966,-92.700012,208.000000
2090.000000,0.092773,-0.088867,1.018066,209.000000,20.992279,13.851166,-45.471191,209.000000,28.049957,33.599960,-92.400009,209.000000
2100.000000,0.124023,-0.093262,1.014648,210.000000,27.034760,14.461517,-46.325684,210.000000,28.499954,33.599960,-92.400009,210.000000
2110.000000,0.123535,-0.087402,1.024902,211.000000,34.786224,16.475677,-48.217773,211.000000,28.049957,32.549957,-93.600006,211.000000
2120.000000,0.155762,-0.058594,1.063965,212.000000,40.645599,19.222260,-51.208496,212.000000,28.049957,32.549957,-93.900009,212.000000
2130.000000,0.157715,-0.075195,1.087890,213.000000,47.664642,24.532318,-54.199219,213.000000,27.149963,32.549957,-93.900009,213.000000
2140.000000,0.149902,-0.063477,1.106933,214.000000,56.392670,31.368256,-59.387207,214.000000,26.699966,32.399963,-93.300003,214.000000
2150.000000,0.089844,-0.061523,1.087890,215.000000,65.547943,37.105560,-66.040039,215.000000,25.799957,32.099960,-93.600006,215.000000
2160.000000,0.070312,-0.036621,0.994629,216.000000,66.890717,37.899017,-71.960449,216.000000,26.699966,31.649963,-96.150009,216.000000
2170.000000,0.075195,-0.033691,0.981933,217.000000,68.904877,37.410736,-75.439453,217.000000,26.699966,31.799957,-96.000000,217.000000
2180.000000,0.065918,-0.023438,0.982910,218.000000,70.980072,37.227631,-77.575684,218.000000,25.049957,31.799957,-96.000000,218.000000
2190.000000,0.064453,-0.039062,0.971679,219.000000,69.515228,28.743744,-80.261230,219.000000,26.249954,31.199966,-95.850006,219.000000
2200.000000,0.051270,-0.013184,0.988281,220.000000,67.195892,23.189545,-78.796387,220.000000,25.799957,30.299957,-98.100006,220.000000
2210.000000,0.023926,0.002930,0.996582,221.000000,65.303802,25.508881,-79.406738,221.000000,25.799957,29.399963,-97.650009,221.000000
2220.000000,0.017090,0.044922,0.975586,222.000000,63.533783,28.377533,-83.129883,222.000000,24.899963,29.399963,-97.650009,222.000000
2230.000000,0.021484,0.062012,0.966308,223.000000,60.543060,26.180267,-83.496094,223.000000,23.399963,29.249954,-98.550003,223.000000
2240.000000,0.051270,0.078613,0.988769,224.000000,58.101654,21.297455,-86.486816,224.000000,23.399963,27.749954,-98.850006,224.000000
2250.000000,0.056152,0.098145,1.001465,225.000000,58.712006,13.973236,-87.158203,225.000000,23.249954,27.749954,-98.850006,225.000000
2260.000000,0.054687,0.106445,0.975097,226.000000,61.275482,5.123138,-90.148926,226.000000,21.749954,26.699966,-99.300003,226.000000
2270.000000,0.027832,0.093262,1.009277,227.000000,57.552338,-2.258301,-93.322754,227.000000,21.749954,27.149963,-101.100006,227.000000
2280.000000,0.060547,0.104980,1.038086,228.000000,54.805756,-15.747070,-91.064453,228.000000,21.149963,27.149963,-101.100006,228.000000
2290.000000,0.065918,0.106445,0.999023,229.000000,49.739838,-18.127441,-92.102051,229.000000,19.949966,24.899963,-100.800003,229.000000
2300.000000,0.076660,0.100586,0.988281,230.000000,40.401459,-19.042969,-90.576172,230.000000,19.949966,25.199966,-101.550003,230.000000
2310.000000,0.078613,0.124512,0.991211,231.000000,31.612396,-11.779785,-86.791992,231.000000,20.699966,25.199966,-101.550003,231.000000
2320.000000,0.096680,0.161621,1.004394,232.000000,20.442963,-10.375977,-81.848145,232.000000,19.799957,24.449966,-101.100006,232.000000
2330.000000,0.088867,0.163574,1.001953,233.000000,11.959076,-18.127441,-78.125000,233.000000,19.799957,23.549957,-101.250000,233.000000
2340.000000,0.087891,0.160644,0.993164,234.000000,3.170013,-24.353027,-73.425293,234.000000,19.949966,23.549957,-101.250000,234.000000
2350.000000,0.101562,0.174805,0.965820,235.000000,-2.014160,-36.315918,-70.129395,235.000000,17.999954,24.149963,-102.900009,235.000000
2360.000000,0.104980,0.159180,0.976562,236.000000,-0.122070,-51.818848,-70.800781,236.000000,17.849960,23.249954,-102.750000,236.000000
2370.000000,0.084961,0.164062,0.967773,237.000000,8.235931,-66.223145,-72.631836,237.000000,17.849960,23.399963,-103.200012,237.000000
2380.000000,0.110352,0.147461,0.957031,238.000000,15.804291,-72.570801,-75.683594,238.000000,17.099960,23.399963,-103.200012,238.000000
2390.000000,0.082031,0.134277,0.972168,239.000000,24.227142,-69.885254,-76.293945,239.000000,16.799957,21.149963,-102.150009,239.000000
2400.000000,0.071289,0.140625,0.944336,240.000000,27.400970,-61.218262,-79.284668,240.000000,16.799957,22.649963,-101.850006,240.000000
2410.000000,0.050781,0.089355,0.940918,241.000000,26.607513,-40.405273,-81.787109,241.000000,16.649963,22.649963,-101.850006,241.000000
2420.000000,0.030273,0.103027,0.938476,242.000000,24.105072,-19.348145,-77.026367,242.000000,14.849960,20.999954,-101.700012,242.000000
2430.000000,0.057617,0.073730,0.879394,243.000000,14.034271,-5.249023,-68.420410,243.000000,14.849960,22.049957,-102.450012,243.000000
2440.000000,0.044922,0.094238,0.895508,244.000000,6.282806,-6.286621,-53.588867,244.000000,14.999954,22.049957,-102.450012,244.000000
2450.000000,0.071777,0.113281,0.876953,245.000000,7.686615,-12.329102,-40.039062,245.000000,14.999954,19.349960,-103.200012,245.000000
2460.000000,0.096680,0.221191,0.974609,246.000000,12.813568,-19.958496,-41.442871,246.000000,14.249954,18.899963,-101.550003,246.000000
2470.000000,0.099121,0.216797,0.950683,247.000000,17.940521,-26.184082,-50.720215,247.000000,13.949966,18.599960,-101.100006,247.000000
2480.000000,0.123535,0.202637,0.934570,248.000000,23.494720,-29.052734,-57.189941,248.000000,13.949966,18.899963,-102.600006,248.000000
2490.000000,0.098633,0.207031,0.965820,249.000000,36.739349,-29.174805,-62.133789,249.000000,13.049957,18.899963,-102.600006,249.000000
2500.000000,0.085449,0.216309,0.913086,250.000000,47.908783,-31.433105,-72.937012,250.000000,12.149963,18.299957,-102.000000,250.000000
2510.000000,0.090332,0.240234,0.900390,251.000000,50.106049,-31.372070,-79.956055,251.000000,13.199966,17.399963,-101.100006,251.000000
2520.000000,0.141602,0.205566,0.923340,252.000000,61.336517,-27.404785,-82.580566,252.000000,13.199966,15.899963,-101.100006,252.000000
2530.000000,0.225098,0.246094,0.909179,253.000000,63.167572,-27.099609,-77.758789,253.000000,12.149963,15.899963,-101.100006,253.000000
2540.000000,0.306152,0.273926,0.935058,254.000000,95.760345,-35.461426,-68.237305,254.000000,11.699966,17.099960,-102.600006,254.000000
2550.000000,0.143555,0.318848,1.061035,255.000000,110.164642,-49.926758,-62.561035,255.000000,11.699966,15.899963,-101.850006,255.000000
2560.000000,0.109375,0.205078,0.932129,256.000000,112.911224,-70.922852,-61.035156,256.000000,11.399963,15.899963,-101.850006,256.000000
2570.000000,-0.120605,0.184570,0.893066,257.000000,153.011322,-94.726562,-52.734375,257.000000,10.349960,14.099960,-102.900009,257.000000
2580.000000,0.285644,0.539062,1.126953,258.000000,79.830170,17.757416,-94.421387,258.000000,10.349960,14.099960,-101.850006,258.000000
2590.000000,-0.025391,0.490234,1.342285,259.000000,26.119232,-82.031250,-65.063477,259.000000,10.199966,14.099960,-101.850006,259.000000
2600.000000,0.062012,0.416016,0.964355,260.000000,10.921478,-23.742676,-52.185059,260.000000,10.499954,11.699966,-103.050003,260.000000
2610.000000,0.025879,0.395019,0.918457,261.000000,18.306732,-0.366211,-47.363281,261.000000,10.499954,10.949966,-101.250000,261.000000
2620.000000,0.000488,0.372559,0.881347,262.000000,14.400482,0.118256,-52.673340,262.000000,7.799957,10.949966,-101.250000,262.000000
2630.000000,0.187012,0.372070,0.855957,263.000000,46.688080,22.884369,-46.447754,263.000000,9.599960,10.049957,-102.600006,263.000000
2640.000000,0.139160,0.190430,1.043457,264.000000,29.170990,103.755951,-40.527344,264.000000,9.599960,10.799957,-102.150009,264.000000
2650.000000,0.070312,0.511230,0.936523,265.000000,23.860931,95.088959,-32.958984,265.000000,9.449966,10.799957,-102.150009,265.000000
2660.000000,-0.046875,0.520996,0.935547,266.000000,3.170013,110.958099,-28.320312,266.000000,10.649963,8.999954,-102.450012,266.000000
2670.000000,-0.023438,0.586426,0.886719,267.000000,-12.939453,92.830658,-30.395508,267.000000,9.899963,8.549957,-103.650009,267.000000
2680.000000,-0.001465,0.516601,0.938965,268.000000,-24.719238,84.529877,-22.888184,268.000000,9.899963,8.549957,-103.950012,268.000000
2690.000000,0.035645,0.465820,0.944336,269.000000,-18.676758,92.281342,-10.131836,269.000000,9.899963,8.549957,-103.950012,269.000000
2700.000000,-0.099121,0.437500,0.921386,270.000000,-7.812500,102.474213,1.522064,270.000000,10.499954,9.299957,-105.450012,270.000000
2710.000000,-0.109863,0.491211,0.856933,271.000000,-9.277344,130.123138,0.179291,271.000000,10.499954,7.499954,-105.900009,271.000000
2720.000000,-0.108398,0.536621,0.891601,272.000000,-28.686523,171.504974,-2.319336,272.000000,14.399963,7.499954,-105.900009,272.000000
2730.000000,-0.090820,0.483887,0.885742,273.000000,-45.288086,186.336517,-5.004883,273.000000,13.499954,7.199966,-106.950012,273.000000
2740.000000,-0.248047,0.432617,0.865722,274.000000,-60.729980,189.632416,3.047943,274.000000,13.499954,9.299957,-107.850006,274.000000
2750.000000,-0.235352,0.422851,0.727539,275.000000,-126.403809,207.698822,31.856537,275.000000,16.049957,9.299957,-107.850006,275.000000
2760.000000,-0.264648,0.417969,0.802734,276.000000,-160.400391,215.084076,38.570404,276.000000,16.049957,9.599960,-108.600006,276.000000
2770.000000,-0.381836,0.463867,0.815918,277.000000,-174.804688,239.620209,34.114838,277.000000,18.899963,9.599960,-108.600006,277.000000
2780.000000,-0.464355,0.495117,1.025879,278.000000,-186.889648,212.398529,42.537689,278.000000,20.849960,10.799957,-108.900009,278.000000
2790.000000,-0.397949,0.441406,1.123535,279.000000,-224.731445,183.101654,53.035736,279.000000,20.849960,10.499954,-108.450012,279.000000
2800.000000,-0.454101,0.459961,1.528808,280.000000,-190.368652,123.531342,40.523529,280.000000,21.449966,10.499954,-108.450012,280.000000
2810.000000,-0.321777,-0.111816,1.567871,281.000000,-149.597168,-14.770508,4.390717,281.000000,24.149963,12.149963,-108.150009,281.000000
2820.000000,-0.151855,-0.507812,1.526367,282.000000,1.094818,-106.445312,-55.419922,282.000000,24.599960,14.249954,-107.700012,282.000000
2830.000000,-0.227051,-0.368164,0.940918,283.000000,16.353607,-74.462891,-26.000977,283.000000,24.599960,14.849960,-107.100006,283.000000
2840.000000,-0.186035,0.083984,0.605469,284.000000,8.846283,-18.554688,-51.818848,284.000000,23.099960,14.849960,-107.100006,284.000000
2850.000000,-0.196289,0.224609,0.740234,285.000000,25.691986,21.602631,-25.268555,285.000000,21.749954,14.999954,-106.200012,285.000000
2860.000000,-0.010254,0.704590,0.628418,286.000000,-25.939941,69.637299,58.834076,286.000000,21.749954,15.149963,-106.050003,286.000000
2870.000000,-0.141113,0.310059,0.768066,287.000000,-49.255371,88.619232,59.322357,287.000000,22.049957,15.149963,-106.050003,287.000000
2880.000000,-0.040527,0.210449,0.975586,288.000000,-35.278320,50.167084,32.344818,288.000000,24.299957,15.749954,-107.700012,288.000000
2890.000000,-0.020020,0.376953,1.056152,289.000000,-39.978027,6.404877,46.138763,289.000000,24.299957,16.649963,-107.550003,289.000000
2900.000000,-0.108887,0.267578,0.965332,290.000000,-48.645020,-18.859863,35.274506,290.000000,24.899963,16.649963,-107.550003,290.000000
2910.000000,-0.107422,0.257812,1.048340,291.000000,-44.189453,-61.462402,23.311615,291.000000,24.299957,16.499954,-106.950012,291.000000
2920.000000,-0.204102,0.483887,1.228027,292.000000,-101.989746,-136.779785,26.363373,292.000000,24.299957,15.149963,-106.050003,292.000000
2930.000000,-0.217285,0.377930,1.108886,293.000000,-106.384277,-237.060547,9.151459,293.000000,23.099960,15.149963,-106.050003,293.000000
2940.000000,-0.201172,0.309570,0.931152,294.000000,-137.756348,-220.336914,-9.399414,294.000000,22.349960,16.199966,-105.900009,294.000000
2950.000000,-0.217773,0.083008,0.939453,295.000000,-122.131348,-179.443359,-19.836426,295.000000,22.349960,17.699966,-105.150009,295.000000
2960.000000,-0.205566,-0.037598,1.056640,296.000000,-98.022461,-158.996582,-20.263672,296.000000,21.299957,17.699966,-105.150009,296.000000
2970.000000,-0.154297,-0.166992,1.060058,297.000000,-60.852051,-126.525879,-36.193848,297.000000,19.049957,16.949966,-103.800003,297.000000
2980.000000,-0.107422,-0.199707,1.050293,298.000000,-30.944824,-105.834961,-44.555664,298.000000,19.349960,16.949966,-103.800003,298.000000
2990.000000,-0.002441,-0.128418,1.059570,299.000000,-10.375977,-97.351074,-55.175781,299.000000,19.349960,19.349960,-102.900009,299.000000
3000.000000,-0.039551,-0.015137,1.082519,300.000000,-1.220703,-93.444824,-57.922363,300.000000,19.049957,19.349960,-102.900009,300.000000
3010.000000,0.016602,-0.041016,1.002441,301.000000,8.052826,-89.294434,-56.701660,301.000000,18.449966,17.699966,-102.450012,301.000000
3020.000000,0.003906,0.046387,1.039551,302.000000,14.461517,-91.552734,-50.415039,302.000000,18.449966,19.799957,-102.000000,302.000000
3030.000000,-0.026855,0.123535,1.003906,303.000000,18.978119,-92.590332,-44.250488,303.000000,16.949966,19.799957,-102.000000,303.000000
3040.000000,-0.036621,0.107910,1.003906,304.000000,18.672943,-90.209961,-40.832520,304.000000,15.899963,17.999954,-100.950012,304.000000
3050.000000,0.020996,0.143555,0.905273,305.000000,-32.531738,-77.575684,-39.978027,305.000000,16.199966,19.049957,-100.950012,305.000000
3060.000000,-0.131348,0.145508,0.948730,306.000000,-46.997070,-43.701172,-31.066895,306.000000,15.899963,16.499954,-100.950012,306.000000
3070.000000,-0.963867,0.070801,1.022949,307.000000,-52.001953,-24.353027,-22.888184,307.000000,15.899963,17.999954,-100.200012,307.000000
3080.000000,0.871582,0.043457,1.621582,308.000000,-52.185059,-31.677246,6.832123,308.000000,15.299957,17.999954,-100.200012,308.000000
3090.000000,0.875488,-0.145996,0.287109,309.000000,6.465912,45.162201,-35.034180,309.000000,13.949966,17.849960,-99.000000,309.000000
3100.000000,-0.077148,-0.209473,1.722167,310.000000,84.407806,12.630463,-27.099609,310.000000,13.949966,18.899963,-101.100006,310.000000
3110.000000,-0.402832,-0.234375,0.235352,311.000000,30.941010,-18.859863,-10.803223,311.000000,14.849960,18.899963,-101.100006,311.000000
3120.000000,-0.365723,-0.320312,0.790527,312.000000,103.389740,-65.917969,18.062592,312.000000,14.849960,17.999954,-99.600006,312.000000
3130.000000,-0.283691,0.290039,1.251953,313.000000,58.284760,5.611420,-31.372070,313.000000,14.099960,17.699966,-99.900009,313.000000
3140.000000,-0.055176,0.289551,0.502930,314.000000,-8.483887,-14.160156,-30.334473,314.000000,14.099960,16.499954,-100.200012,314.000000
3150.000000,0.076172,0.423828,0.898437,315.000000,-31.555176,-8.300781,-36.987305,315.000000,14.849960,16.499954,-100.200012,315.000000
3160.000000,0.053223,0.273437,1.065429,316.000000,-11.291504,-15.441895,-32.104492,316.000000,14.699966,15.749954,-100.200012,316.000000
3170.000000,0.045410,0.134766,1.175293,317.000000,3.658295,-31.433105,-21.606445,317.000000,14.699966,16.349960,-101.100006,317.000000
3180.000000,0.020996,0.100098,1.102051,318.000000,0.911713,-43.579102,-20.080566,318.000000,12.299957,16.349960,-101.100006,318.000000
3190.000000,0.033691,0.118164,1.057129,319.000000,-0.854492,-41.748047,-27.404785,319.000000,11.399963,15.749954,-100.200012,319.000000
3200.000000,-0.014648,0.095215,1.055664,320.000000,3.841400,-24.902344,-33.691406,320.000000,11.399963,16.649963,-101.550003,320.000000
3210.000000,0.017578,0.106934,1.011719,321.000000,5.245209,-6.164551,-37.597656,321.000000,12.149963,16.649963,-101.550003,321.000000
3220.000000,0.015137,0.125488,1.025390,322.000000,4.878998,4.451752,-36.437988,322.000000,12.149963,16.649963,-100.050003,322.000000
3230.000000,-0.016602,0.167969,1.001953,323.000000,-5.859375,8.663177,-29.052734,323.000000,12.149963,14.849960,-102.150009,323.000000
3240.000000,0.031250,0.132812,0.982910,324.000000,-8.239746,-2.624512,-19.897461,324.000000,12.899963,14.849960,-102.150009,324.000000
3250.000000,0.048340,0.137695,0.998535,325.000000,-9.094238,-14.099121,-12.084961,325.000000,13.949966,15.149963,-100.500000,325.000000
3260.000000,0.069336,0.135254,1.027344,326.000000,-9.338379,-31.921387,-6.896973,326.000000,13.949966,14.849960,-102.150009,326.000000
3270.000000,0.058105,0.109375,0.999023,327.000000,-7.080078,-44.250488,-4.943848,327.000000,11.549957,14.849960,-102.150009,327.000000
3280.000000,0.059570,0.129883,1.026855,328.000000,-4.943848,-48.339844,-4.943848,328.000000,11.549957,15.749954,-99.900009,328.000000
3290.000000,0.056641,0.113770,1.008789,329.000000,0.000000,-41.992188,-5.126953,329.000000,12.299957,15.749954,-100.650009,329.000000
3300.000000,0.066895,0.108398,1.036133,330.000000,8.052826,-36.560059,-9.826660,330.000000,12.299957,15.749954,-100.200012,330.000000
3310.000000,0.091797,0.151855,1.030273,331.000000,15.499115,-33.874512,-16.784668,331.000000,12.449966,15.749954,-100.200012,331.000000
3320.000000,0.090332,0.133789,1.003906,332.000000,23.677826,-34.729004,-18.432617,332.000000,11.249954,15.149963,-100.050003,332.000000
3330.000000,0.120605,0.112793,0.984375,333.000000,33.687592,-39.916992,-19.897461,333.000000,11.249954,14.249954,-99.900009,333.000000
3340.000000,0.127441,0.160156,1.015625,334.000000,35.457611,-43.029785,-22.033691,334.000000,11.249954,14.249954,-99.900009,334.000000
3350.000000,0.213867,0.111816,0.990234,335.000000,50.777435,-47.668457,-20.812988,335.000000,10.349960,13.949966,-100.200012,335.000000
3360.000000,0.248535,0.267578,1.045898,336.000000,54.439545,-50.598145,-18.371582,336.000000,11.249954,14.849960,-100.050003,336.000000
3370.000000,0.152344,0.231934,1.015136,337.000000,35.457611,-55.908203,-26.306152,337.000000,10.799957,14.249954,-100.200012,337.000000
3380.000000,0.136230,0.275391,0.936035,338.000000,41.133881,-58.715820,-29.357910,338.000000,10.799957,13.499954,-100.200012,338.000000
3390.000000,-0.003906,0.214844,1.022461,339.000000,32.527924,-59.631348,-34.973145,339.000000,10.349960,13.499954,-100.200012,339.000000
3400.000000,0.115234,0.093750,0.869140,340.000000,35.640717,-54.077148,-24.291992,340.000000,9.749954,13.349960,-99.000000,340.000000
3410.000000,0.056152,0.240723,0.954101,341.000000,20.198822,-37.902832,-30.456543,341.000000,9.749954,13.199966,-98.550003,341.000000
3420.000000,0.106934,0.226562,0.922363,342.000000,32.711029,-31.738281,-26.428223,342.000000,9.299957,13.199966,-98.550003,342.000000
3430.000000,-0.011230,0.222656,0.992187,343.000000,3.719330,-24.169922,-30.212402,343.000000,7.799957,13.349960,-99.750000,343.000000
3440.000000,0.220215,0.173340,0.852051,344.000000,-8.056641,-20.019531,-14.465332,344.000000,9.449966,12.149963,-99.300003,344.000000
3450.000000,0.140137,0.389160,1.044922,345.000000,-47.424316,-10.498047,-25.024414,345.000000,9.449966,11.999954,-98.850006,345.000000
3460.000000,0.172363,0.334473,1.002929,346.000000,-65.002441,-1.647949,-21.301270,346.000000,8.399963,11.999954,-98.850006,346.000000
3470.000000,0.157715,0.259766,1.048340,347.000000,-50.109863,12.630463,-13.366699,347.000000,7.799957,11.249954,-99.900009,347.000000
3480.000000,0.138184,0.215820,1.098144,348.000000,-41.320801,21.724701,-3.723145,348.000000,7.799957,11.849960,-99.300003,348.000000
3490.000000,0.108398,0.190918,1.013672,349.000000,-48.034668,30.818939,5.123138,349.000000,7.649963,11.849960,-99.300003,349.000000
3500.000000,0.124023,0.221191,1.017578,350.000000,-40.710449,40.157318,7.015228,350.000000,7.949966,11.699966,-98.100006,350.000000
3510.000000,0.091797,0.166504,1.029785,351.000000,-34.790039,47.725677,5.794525,351.000000,7.949966,13.949966,-99.150009,351.000000
3520.000000,0.098633,0.174805,1.009765,352.000000,-41.809082,47.542572,7.808685,352.000000,7.649963,13.949966,-99.150009,352.000000
3530.000000,0.101074,0.215820,0.985840,353.000000,-56.091309,41.927338,6.465912,353.000000,8.549957,13.199966,-99.150009,353.000000
3540.000000,0.095703,0.244141,1.014160,354.000000,-64.270020,41.927338,2.498627,354.000000,8.549957,13.349960,-98.250000,354.000000
3550.000000,0.116699,0.205078,1.016601,355.000000,-46.997070,47.115326,3.170013,355.000000,8.849960,13.349960,-98.250000,355.000000
3560.000000,0.084473,0.147461,1.067383,356.000000,-29.602051,46.382904,6.710052,356.000000,9.449966,13.349960,-100.500000,356.000000
3570.000000,0.090332,0.126953,1.021484,357.000000,-24.963379,45.894623,12.630463,357.000000,9.449966,13.949966,-99.600006,357.000000
3580.000000,0.071289,0.121094,0.988281,358.000000,-26.062012,39.119720,13.240814,358.000000,10.349960,13.949966,-99.600006,358.000000
3590.000000,0.083008,0.143555,0.984863,359.000000,-24.169922,39.791107,12.630463,359.000000,10.499954,14.399963,-98.250000,359.000000
3600.000000,0.079102,0.100098,1.016113,360.000000,-18.310547,42.354584,10.311127,360.000000,10.649963,12.749954,-99.150009,360.000000
3610.000000,0.052246,0.082031,1.028808,361.000000,-12.939453,44.368744,12.081146,361.000000,10.649963,12.899963,-100.500000,361.000000
3620.000000,0.062012,0.090332,1.030761,362.000000,-5.554199,43.819427,10.494232,362.000000,11.699966,12.899963,-100.500000,362.000000
3630.000000,0.051758,0.129883,1.017578,363.000000,-6.286621,38.692474,9.334564,363.000000,12.299957,13.649963,-101.100006,363.000000
3640.000000,0.066895,0.175781,1.001953,364.000000,-11.535645,33.870697,8.296967,364.000000,12.299957,13.199966,-100.650009,364.000000
3650.000000,0.064941,0.175293,1.009765,365.000000,-7.385254,26.180267,9.700775,365.000000,10.649963,13.199966,-100.650009,365.000000
3660.000000,0.064941,0.116699,1.008301,366.000000,-3.417969,20.931244,9.883881,366.000000,10.649963,14.399963,-100.050003,366.000000
3670.000000,0.063477,0.106934,0.992187,367.000000,1.644135,23.128510,9.334564,367.000000,10.799957,14.399963,-100.050003,367.000000
3680.000000,0.006348,0.100586,1.001953,368.000000,4.085541,25.630951,8.724213,368.000000,11.249954,14.699966,-100.950012,368.000000
3690.000000,-0.012695,0.083984,0.979492,369.000000,6.343842,27.095795,8.052826,369.000000,11.249954,13.949966,-100.200012,369.000000
3700.000000,0.003906,0.105957,0.955078,370.000000,5.428314,23.067474,7.930756,370.000000,10.799957,13.949966,-100.200012,370.000000
3710.000000,0.011719,0.147461,0.966308,371.000000,6.099701,16.475677,6.221771,371.000000,12.149963,16.199966,-99.900009,371.000000
3720.000000,-0.005371,0.189453,0.995117,372.000000,10.066986,6.282806,4.390717,372.000000,12.149963,14.099960,-101.850006,372.000000
3730.000000,0.057617,0.180176,0.961914,373.000000,10.066986,-5.920410,4.512787,373.000000,11.999954,14.099960,-101.850006,373.000000
3740.000000,-0.015137,0.236328,1.047363,374.000000,11.226654,-13.854980,0.545502,374.000000,11.999954,14.249954,-102.000000,374.000000
3750.000000,-0.004883,0.171875,0.973144,375.000000,8.358002,-13.732910,3.414154,375.000000,13.499954,13.949966,-100.650009,375.000000
3760.000000,-0.009277,0.172363,1.022461,376.000000,2.315521,-7.324219,2.254486,376.000000,13.499954,14.099960,-101.550003,376.000000
3770.000000,0.001465,0.137695,1.023437,377.000000,3.231049,1.827240,3.841400,377.000000,12.899963,14.099960,-101.550003,377.000000
3780.000000,0.005859,0.128906,1.020996,378.000000,2.376556,6.343842,5.611420,378.000000,13.499954,14.099960,-102.150009,378.000000
3790.000000,0.008789,0.137695,1.008789,379.000000,2.498627,10.677338,5.794525,379.000000,13.499954,15.149963,-100.800003,379.000000
3800.000000,0.009766,0.134277,0.983886,380.000000,0.057220,11.653900,5.733490,380.000000,14.099960,15.149963,-100.800003,380.000000
3810.000000,0.015137,0.137695,0.988769,381.000000,0.362396,10.066986,4.634857,381.000000,13.199966,13.949966,-101.700012,381.000000
3820.000000,0.010742,0.159668,0.969726,382.000000,-1.831055,6.526947,3.841400,382.000000,13.199966,15.149963,-102.150009,382.000000
3830.000000,0.017090,0.179687,0.989258,383.000000,-2.624512,6.160736,3.292084,383.000000,12.599960,15.149963,-102.150009,383.000000
3840.000000,0.018066,0.172363,0.973144,384.000000,-5.187988,1.827240,2.437592,384.000000,12.899963,13.499954,-103.050003,384.000000
3850.000000,0.042480,0.162109,0.983398,385.000000,-8.972168,-1.403809,1.277924,385.000000,12.899963,14.099960,-101.850006,385.000000
3860.000000,-0.001465,0.168945,1.018066,386.000000,-0.671387,-4.089355,-1.220703,386.000000,12.449966,14.099960,-101.850006,386.000000
3870.000000,0.019043,0.145508,0.997070,387.000000,2.925873,-3.051758,-3.234863,387.000000,11.549957,13.349960,-101.100006,387.000000
3880.000000,-0.025391,0.187988,1.007812,388.000000,4.146576,-3.723145,-2.319336,388.000000,11.549957,13.949966,-100.950012,388.000000
3890.000000,0.000977,0.174316,0.970703,389.000000,4.695892,-5.249023,-0.671387,389.000000,12.299957,13.949966,-100.950012,389.000000
3900.000000,-0.003906,0.165039,1.007324,390.000000,5.855560,-2.319336,-0.366211,390.000000,13.499954,14.699966,-100.650009,390.000000
3910.000000,0.000488,0.145996,0.994140,391.000000,8.480072,-0.915527,-0.366211,391.000000,12.899963,13.349960,-101.550003,391.000000
3920.000000,0.001953,0.169434,1.031738,392.000000,12.081146,2.132416,-0.183105,392.000000,12.899963,12.599960,-101.550003,392.000000
3930.000000,0.009766,0.155762,1.020019,393.000000,15.132904,5.977631,0.850677,393.000000,12.599960,12.599960,-101.550003,393.000000
3940.000000,0.017578,0.164551,1.025879,394.000000,20.259857,7.625580,0.728607,394.000000,12.149963,12.449966,-101.250000,394.000000
3950.000000,-0.005371,0.156250,1.017578,395.000000,25.386810,7.320404,0.179291,395.000000,12.149963,12.899963,-102.150009,395.000000
3960.000000,-0.042480,0.161133,1.002929,396.000000,23.494720,5.733490,-0.671387,396.000000,12.899963,12.899963,-102.150009,396.000000
3970.000000,-0.016113,0.180664,0.963379,397.000000,20.870209,4.695892,0.240326,397.000000,12.299957,15.149963,-103.200012,397.000000
3980.000000,0.007812,0.203125,0.994629,398.000000,19.283295,0.728607,2.437592,398.000000,12.299957,12.449966,-102.750000,398.000000
3990.000000,0.008301,0.227051,1.015625,399.000000,18.795013,0.301361,4.695892,399.000000,12.449966,12.449966,-102.750000,399.000000
