t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
6020,1,walk,walk,301,,301.0,20.0,1.0,0.0,1.0,-9.88,0.237,-0.036,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-0.51,-0.01,-1.04,-0.08,-0.37,-2.41,-17.94,12.0,1.0,1.0,0.0,50.0
6080,1,walk,walk,302,,302.0,20.0,1.0,0.0,1.0,-9.54,0.237,-0.037,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-0.65,-0.01,-1.04,-0.08,0.27,-1.82,-17.17,12.0,1.0,1.0,0.0,50.0
6080,1,walk,walk,303,,303.0,20.0,0.0,0.0,1.0,-9.17,0.237,0.034,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,-0.81,-0.01,-1.03,-0.08,0.91,-1.44,-16.27,12.0,1.0,1.0,0.0,50.0
6080,1,walk,walk,304,,304.0,20.0,1.0,0.0,1.0,-8.79,0.237,0.01,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-0.99,-0.02,-1.03,-0.08,1.53,-1.31,-15.27,12.0,1.0,1.0,0.0,50.0
6080,1,walk,walk,305,,305.0,20.0,1.0,0.0,1.0,-8.38,0.237,-0.03,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.17,-0.02,-1.03,-0.08,2.16,-1.46,-14.22,12.0,1.0,1.0,0.0,50.0
6080,1,walk,walk,306,,306.0,20.0,1.0,0.0,1.0,-7.97,0.237,-0.06,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.33,-0.02,-1.03,-0.08,2.78,-1.86,-13.12,12.0,1.0,1.0,0.0,50.0
6140,1,walk,walk,307,,307.0,20.0,1.0,0.0,1.0,-7.56,0.237,0.038,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.45,-0.03,-1.03,-0.08,3.42,-2.45,-11.99,12.0,1.0,1.0,0.0,50.0
6140,1,walk,walk,308,,308.0,20.0,1.0,0.0,1.0,-7.14,0.237,0.019,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.52,-0.03,-1.02,-0.08,4.07,-3.21,-10.85,12.0,1.0,1.0,0.0,50.0
6140,1,walk,walk,309,,309.0,20.0,0.0,0.0,1.0,-6.73,0.237,0.001,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,-1.54,-0.03,-1.02,-0.08,4.75,-4.09,-9.68,12.0,1.0,1.0,0.0,50.0
6140,1,walk,walk,310,,310.0,20.0,0.0,0.0,1.0,-6.33,0.237,-0.032,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,-1.51,-0.03,-1.02,-0.08,5.47,-5.05,-8.51,12.0,1.0,1.0,0.0,50.0
6200,1,walk,walk,311,,311.0,20.0,0.0,0.0,1.0,-5.93,0.238,0.175,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,-1.43,-0.03,-1.02,-0.08,6.22,-6.01,-7.34,12.0,1.0,1.0,0.0,50.0
6200,1,walk,walk,312,,312.0,20.0,1.0,0.0,1.0,-5.56,0.239,0.241,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.31,-0.02,-1.02,-0.08,7.02,-6.9,-6.19,12.0,1.0,1.0,0.0,50.0
6200,1,walk,walk,313,,313.0,20.0,1.0,0.0,1.0,-5.2,0.244,0.336,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.14,-0.02,-1.02,-0.08,7.87,-7.66,-5.1,12.0,1.0,1.0,0.0,50.0
6280,1,walk,walk,314,,314.0,20.0,1.0,0.0,1.0,-4.85,0.249,0.277,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-0.98,-0.02,-1.02,-0.08,8.76,-8.22,-4.08,12.0,1.0,1.0,0.0,50.0
6280,1,walk,walk,315,,315.0,20.0,1.0,0.0,1.0,-4.53,0.25,0.075,0.0,27.0,22.77,0.0,0.0,4.0,0.0,0.0,-0.85,-0.02,-1.02,-0.08,9.71,-8.56,-3.14,12.0,1.0,1.0,0.0,50.0
6280,1,walk,walk,316,,316.0,20.0,1.0,0.0,1.0,-4.23,0.252,0.173,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-0.82,-0.01,-1.02,-0.08,10.71,-8.75,-2.26,12.0,1.0,1.0,0.0,50.0
6320,1,walk,walk,317,,317.0,20.0,1.0,0.0,1.0,-3.95,0.253,0.045,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-0.91,-0.02,-1.02,-0.08,11.76,-8.9,-1.45,12.0,1.0,1.0,0.0,50.0
6320,1,walk,walk,318,,318.0,20.0,1.0,0.0,1.0,-3.69,0.255,0.092,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.14,-0.02,-1.02,-0.08,12.83,-9.2,-0.71,12.0,1.0,1.0,0.0,50.0
6320,1,walk,walk,319,,319.0,20.0,0.0,0.0,1.0,-3.45,0.257,0.134,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,-1.49,-0.03,-1.02,-0.07,13.91,-9.81,-0.03,12.0,1.0,1.0,0.0,50.0
6400,1,walk,walk,320,,320.0,20.0,0.0,0.0,1.0,-3.24,0.257,0.069,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,-1.92,-0.03,-1.02,-0.07,14.98,-10.82,0.61,12.0,1.0,1.0,0.0,50.0
6400,1,walk,walk,321,,321.0,20.0,0.0,0.0,1.0,-3.05,0.257,0.138,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,-2.36,-0.04,-1.02,-0.07,16.01,-12.26,1.21,12.0,1.0,1.0,0.0,50.0
6400,1,walk,walk,322,,322.0,20.0,1.0,0.0,1.0,-2.87,0.259,0.237,0.0,27.0,22.77,0.0,0.0,4.0,0.0,0.0,-2.74,-0.05,-1.02,-0.06,16.99,-14.1,1.75,12.0,1.0,1.0,0.0,50.0
6460,1,walk,walk,323,,323.0,20.0,1.0,0.0,1.0,-2.72,0.263,0.311,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-3.01,-0.05,-1.02,-0.05,17.9,-16.25,2.23,12.0,1.0,1.0,0.0,50.0
6460,1,walk,walk,324,,324.0,20.0,1.0,0.0,1.0,-2.6,0.272,0.941,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-3.11,-0.06,-1.02,-0.04,18.72,-18.6,2.62,13.0,1.0,1.0,0.0,50.0
6460,1,walk,walk,325,,325.0,20.0,1.0,0.0,1.0,-2.49,0.286,0.939,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-2.99,-0.05,-1.02,-0.03,19.45,-21.04,2.82,13.0,1.0,1.0,0.0,50.0
6460,1,walk,walk,326,,326.0,20.0,1.0,0.0,1.0,-2.4,0.303,1.286,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-2.64,-0.05,-1.02,-0.01,20.05,-23.35,2.77,13.0,1.0,1.0,0.0,50.0
6520,1,walk,walk,327,,327.0,20.0,1.0,0.0,1.0,-2.33,0.324,1.629,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-2.06,-0.04,-1.02,0.0,20.47,-25.29,2.4,13.0,1.0,1.0,0.0,50.0
6520,1,walk,walk,328,,328.0,20.0,1.0,0.0,1.0,-2.28,0.348,1.629,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-1.29,-0.02,-1.02,0.02,20.67,-26.56,1.64,13.0,1.0,1.0,0.0,50.0
6520,1,walk,walk,329,,329.0,20.0,1.0,0.0,1.0,-2.24,0.371,1.403,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,-0.42,-0.01,-1.01,0.03,20.59,-26.84,0.49,13.0,1.0,1.0,0.0,50.0
6580,1,walk,walk,330,,330.0,20.0,1.0,0.0,1.0,-2.22,0.391,1.247,0.0,27.0,22.74,0.0,0.0,4.0,0.0,0.0,0.49,0.01,-1.01,0.05,20.2,-25.9,-0.99,13.0,1.0,1.0,0.0,50.0
6580,1,walk,walk,331,,331.0,20.0,1.0,0.0,1.0,-2.2,0.408,1.119,0.0,27.0,22.77,0.0,0.0,3.0,0.0,0.0,1.31,0.02,-1.01,0.06,19.42,-23.64,-2.69,13.0,1.0,1.0,0.0,50.0
6580,1,walk,walk,332,,332.0,20.0,1.0,0.0,1.0,-2.19,0.421,0.675,0.0,27.0,22.74,0.0,0.0,3.0,0.0,0.0,1.97,0.03,-1.01,0.07,18.22,-20.17,-4.44,13.0,1.0,1.0,0.0,50.0
6640,1,walk,walk,333,,333.0,20.0,0.0,0.0,1.0,-2.17,0.434,0.707,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,2.36,0.04,-1.01,0.08,16.59,-15.83,-6.1,13.0,1.0,1.0,0.0,50.0
6660,1,walk,walk,334,,334.0,20.0,0.0,0.0,1.0,-2.16,0.441,0.323,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,2.42,0.04,-1.01,0.09,14.51,-11.12,-7.46,13.0,1.0,1.0,0.0,50.0
6660,1,walk,walk,335,,335.0,20.0,0.0,0.0,1.0,-2.13,0.444,0.179,0.0,27.0,22.77,0.0,0.0,1.0,0.0,0.0,2.11,0.04,-1.01,0.09,11.95,-6.68,-8.41,13.0,1.0,1.0,0.0,50.0
6720,1,walk,walk,336,,336.0,20.0,0.0,0.0,1.0,-2.09,0.447,0.217,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,1.45,0.03,-1.01,0.09,8.93,-3.14,-8.9,13.0,1.0,1.0,0.0,50.0
6720,1,walk,walk,337,,337.0,20.0,1.0,0.0,1.0,-2.04,0.45,0.001,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,0.47,0.01,-1.0,0.09,5.5,-0.95,-8.94,13.0,1.0,1.0,0.0,50.0
6720,1,walk,walk,338,,338.0,20.0,1.0,0.0,1.0,-1.98,0.45,-0.103,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,-0.77,-0.01,-1.0,0.08,1.76,-0.33,-8.64,13.0,1.0,1.0,0.0,50.0
6780,1,walk,walk,339,,339.0,20.0,1.0,0.0,1.0,-1.9,0.448,-0.222,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,-2.2,-0.04,-0.99,0.08,-2.16,-1.25,-8.09,13.0,1.0,1.0,0.0,50.0
6780,1,walk,walk,340,,340.0,20.0,1.0,0.0,1.0,-1.8,0.437,-1.216,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,-3.74,-0.06,-0.98,0.06,-6.1,-3.43,-7.42,13.0,1.0,1.0,0.0,50.0
6780,1,walk,walk,341,,341.0,20.0,1.0,0.0,1.0,-1.7,0.411,-2.075,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,-5.33,-0.09,-0.98,0.05,-9.93,-6.46,-6.58,13.0,1.0,1.0,0.0,50.0
6840,1,walk,walk,342,,342.0,20.0,1.0,0.0,1.0,-1.59,0.375,-2.584,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,-6.83,-0.12,-0.97,0.04,-13.52,-9.8,-5.5,13.0,1.0,1.0,0.0,50.0
6840,1,walk,walk,343,,343.0,20.0,0.0,0.0,1.0,-1.47,0.344,-1.503,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-8.04,-0.14,-0.97,0.03,-16.55,-12.96,-4.1,13.0,1.0,1.0,0.0,50.0
6840,1,walk,walk,344,,344.0,20.0,0.0,0.0,1.0,-1.36,0.33,-0.788,0.0,27.0,22.77,0.0,0.0,1.0,0.0,0.0,-8.73,-0.15,-0.97,0.03,-18.72,-15.23,-2.38,13.0,1.0,1.0,0.0,50.0
6840,1,walk,walk,345,,345.0,20.0,0.0,0.0,1.0,-1.25,0.314,-1.095,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-8.77,-0.15,-0.98,0.04,-19.86,-15.64,-0.39,13.0,1.0,1.0,0.0,50.0
6920,1,walk,walk,346,,346.0,20.0,0.0,0.0,1.0,-1.16,0.299,-0.896,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-8.23,-0.14,-0.99,0.05,-20.04,-13.47,1.83,13.0,1.0,1.0,0.0,50.0
6920,1,walk,walk,347,,347.0,20.0,1.0,0.0,1.0,-1.08,0.291,-0.322,0.0,27.0,22.77,0.0,0.0,2.0,0.0,0.0,-7.31,-0.13,-1.0,0.07,-19.49,-8.74,4.17,13.0,1.0,1.0,0.0,50.0
6920,1,walk,walk,348,,348.0,20.0,1.0,0.0,1.0,-1.02,0.283,-0.691,0.0,27.0,22.74,0.0,0.0,2.0,0.0,0.0,-6.3,-0.11,-1.01,0.09,-18.5,-2.31,6.5,13.0,1.0,1.0,0.0,50.0
6980,1,walk,walk,349,,349.0,20.0,1.0,0.0,1.0,-0.98,0.273,-0.46,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-5.45,-0.1,-1.02,0.11,-17.38,4.52,8.67,13.0,1.0,1.0,0.0,50.0
6980,1,walk,walk,350,,350.0,20.0,1.0,0.0,1.0,-0.96,0.27,-0.105,0.0,27.0,22.77,0.0,0.0,1.0,0.0,0.0,-4.89,-0.09,-1.03,0.12,-16.3,10.36,10.54,13.0,1.0,1.0,0.0,50.0
7040,1,walk,walk,351,,351.0,20.0,1.0,0.0,1.0,-0.97,0.265,-0.414,0.0,27.0,22.77,0.0,0.0,1.0,0.0,0.0,-4.65,-0.08,-1.03,0.13,-15.29,14.17,11.95,13.0,1.0,1.0,0.0,50.0
7040,1,walk,walk,352,,352.0,20.0,0.0,0.0,1.0,-1.0,0.254,-0.824,0.0,27.0,22.74,0.0,0.0,0.0,0.0,0.0,-4.63,-0.08,-1.03,0.13,-14.28,15.55,12.89,14.0,1.0,1.0,0.0,50.0
7040,1,walk,walk,353,,353.0,20.0,0.0,0.0,1.0,-1.06,0.245,-0.432,0.0,27.0,22.74,0.0,0.0,0.0,0.0,0.0,-4.67,-0.08,-1.03,0.12,-13.23,14.78,13.46,14.0,1.0,1.0,0.0,50.0
7040,1,walk,walk,354,,354.0,20.0,1.0,0.0,1.0,-1.15,0.242,-0.221,0.0,27.0,22.77,0.0,0.0,1.0,0.0,0.0,-4.61,-0.08,-1.02,0.11,-12.17,12.6,13.73,14.0,1.0,1.0,0.0,50.0
7040,1,walk,walk,355,,355.0,20.0,1.0,0.0,1.0,-1.26,0.241,0.066,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-4.36,-0.08,-1.02,0.1,-11.14,10.05,13.76,14.0,1.0,1.0,0.0,50.0
7100,1,walk,walk,356,,356.0,20.0,0.0,0.0,1.0,-1.4,0.241,0.091,0.0,27.0,22.74,0.0,0.0,0.0,0.0,0.0,-3.95,-0.07,-1.02,0.09,-10.2,8.02,13.57,14.0,1.0,1.0,0.0,50.0
7100,1,walk,walk,357,,357.0,20.0,0.0,0.0,1.0,-1.55,0.241,-0.026,0.0,27.0,22.74,0.0,0.0,0.0,0.0,0.0,-3.46,-0.06,-1.02,0.08,-9.38,7.0,13.19,14.0,1.0,1.0,0.0,50.0
7100,1,walk,walk,358,,358.0,20.0,1.0,0.0,1.0,-1.73,0.241,-0.011,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-3.04,-0.05,-1.01,0.07,-8.66,6.99,12.66,14.0,1.0,1.0,0.0,50.0
7160,1,walk,walk,359,,359.0,20.0,1.0,0.0,1.0,-1.92,0.241,-0.032,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-2.77,-0.05,-1.01,0.06,-8.04,7.61,12.02,14.0,1.0,1.0,0.0,50.0
7160,1,walk,walk,360,,360.0,20.0,1.0,0.0,1.0,-2.12,0.241,-0.009,0.0,27.0,22.77,0.0,0.0,1.0,0.0,0.0,-2.71,-0.05,-1.01,0.05,-7.49,8.4,11.3,14.0,1.0,1.0,0.0,50.0
7160,1,walk,walk,361,,361.0,20.0,1.0,0.0,1.0,-2.34,0.241,-0.037,0.0,27.0,22.74,0.0,0.0,1.0,0.0,0.0,-2.84,-0.05,-1.01,0.04,-7.0,8.99,10.51,14.0,1.0,1.0,0.0,50.0
7240,1,walk,walk,362,,362.0,20.0,1.0,0.0,1.0,-2.56,0.241,0.037,0.0,27.0,22.74,0.0,0.0,0.0,0.0,0.0,-3.11,-0.05,-1.01,0.03,-6.58,9.17,9.67,14.0,1.0,1.0,0.0,50.0
7240,1,walk,walk,363,,363.0,20.0,0.0,0.0,1.0,-2.78,0.241,0.037,0.0,27.0,22.77,0.0,0.0,19.0,0.0,0.0,-3.45,-0.06,-1.01,0.02,-6.23,8.94,8.81,14.0,1.0,1.0,0.0,50.0
7240,1,walk,walk,364,,364.0,20.0,0.0,0.0,1.0,-3.0,0.241,-0.003,0.0,27.0,22.74,0.0,0.0,14.0,0.0,0.0,-3.8,-0.07,-1.01,0.02,-5.95,8.43,7.96,14.0,1.0,1.0,0.0,50.0
7240,1,walk,walk,365,,365.0,20.0,0.0,0.0,1.0,-3.22,0.241,0.058,0.0,27.0,22.74,0.0,0.0,14.0,0.0,0.0,-4.12,-0.07,-1.01,0.01,-5.73,7.81,7.13,14.0,1.0,1.0,0.0,50.0
7300,1,walk,walk,366,,366.0,20.0,1.0,0.0,1.0,-3.43,0.241,-0.075,0.0,27.0,22.74,0.0,0.0,15.0,0.0,0.0,-4.39,-0.08,-1.01,0.01,-5.56,7.28,6.35,14.0,1.0,1.0,0.0,50.0
7300,1,walk,walk,367,,367.0,20.0,1.0,0.0,1.0,-3.64,0.241,-0.006,0.0,27.0,22.77,0.0,0.0,15.0,0.0,0.0,-4.61,-0.08,-1.01,0.0,-5.41,6.93,5.62,14.0,1.0,1.0,0.0,50.0
7300,1,walk,walk,368,,368.0,20.0,1.0,0.0,1.0,-3.84,0.241,0.025,0.0,27.0,22.74,0.0,0.0,15.0,0.0,0.0,-4.82,-0.08,-1.01,0.0,-5.29,6.79,4.96,14.0,1.0,1.0,0.0,50.0
7380,1,walk,walk,369,,369.0,20.0,1.0,0.0,1.0,-4.04,0.241,0.087,0.0,27.0,22.74,0.0,0.0,15.0,0.0,0.0,-5.02,-0.09,-1.01,-0.01,-5.17,6.81,4.36,14.0,1.0,1.0,0.0,50.0
7380,1,walk,walk,370,,370.0,20.0,1.0,0.0,1.0,-4.22,0.241,0.112,0.0,27.0,22.77,0.0,0.0,15.0,0.0,0.0,-5.23,-0.09,-1.01,-0.01,-5.06,6.91,3.82,14.0,1.0,1.0,0.0,50.0
7380,1,walk,walk,371,,371.0,20.0,1.0,0.0,1.0,-4.39,0.241,0.06,0.0,27.0,22.74,0.0,0.0,14.0,0.0,0.0,-5.45,-0.1,-1.01,-0.01,-4.96,7.02,3.33,14.0,1.0,1.0,0.0,50.0
7440,1,walk,walk,372,,372.0,20.0,0.0,0.0,1.0,-4.56,0.241,-0.044,0.0,27.0,22.77,0.0,0.0,13.0,0.0,0.0,-5.68,-0.1,-1.01,-0.02,-4.86,7.07,2.9,14.0,1.0,1.0,0.0,50.0
7440,1,walk,walk,373,,373.0,20.0,0.0,0.0,1.0,-4.71,0.241,0.042,0.0,27.0,22.74,0.0,0.0,12.0,0.0,0.0,-5.9,-0.1,-1.01,-0.02,-4.77,7.06,2.54,15.0,1.0,1.0,0.0,50.0
7440,1,walk,walk,374,,374.0,20.0,0.0,0.0,1.0,-4.85,0.242,-0.019,0.0,27.0,22.74,0.0,0.0,12.0,0.0,0.0,-6.09,-0.11,-1.01,-0.02,-4.68,6.99,2.22,15.0,1.0,1.0,0.0,50.0
7500,1,walk,walk,375,,375.0,20.0,1.0,0.0,1.0,-4.98,0.242,0.062,0.0,27.0,22.74,0.0,0.0,13.0,0.0,0.0,-6.22,-0.11,-1.0,-0.03,-4.59,6.86,1.94,15.0,1.0,1.0,0.0,50.0
7500,1,walk,walk,376,,376.0,20.0,1.0,0.0,1.0,-5.1,0.245,0.238,0.0,27.0,22.74,0.0,0.0,13.0,0.0,0.0,-6.27,-0.11,-1.0,-0.03,-4.51,6.72,1.66,15.0,1.0,1.0,0.0,50.0
7500,1,walk,walk,377,,377.0,20.0,1.0,0.0,1.0,-5.21,0.249,0.207,0.0,27.0,22.74,0.0,0.0,13.0,0.0,0.0,-6.23,-0.11,-1.0,-0.03,-4.43,6.62,1.37,15.0,1.0,1.0,0.0,50.0
7560,1,walk,walk,378,,378.0,20.0,1.0,0.0,1.0,-5.32,0.253,0.316,0.0,27.0,22.74,0.0,0.0,13.0,0.0,0.0,-6.09,-0.11,-1.0,-0.03,-4.35,6.61,1.05,15.0,1.0,1.0,0.0,50.0
7560,1,walk,walk,379,,379.0,20.0,0.0,0.0,1.0,-5.41,0.26,0.416,0.0,27.0,22.74,0.0,0.0,9.0,0.0,0.0,-5.88,-0.1,-1.0,-0.03,-4.27,6.7,0.67,15.0,1.0,1.0,0.0,50.0
7560,1,walk,walk,380,,380.0,20.0,1.0,0.0,1.0,-5.5,0.267,0.694,0.0,27.0,22.74,0.0,0.0,9.0,0.0,0.0,-5.6,-0.1,-1.0,-0.03,-4.18,6.81,0.21,15.0,1.0,1.0,0.0,50.0
7620,1,walk,walk,381,,381.0,20.0,1.0,0.0,1.0,-5.57,0.279,0.702,0.0,27.0,22.74,0.0,0.0,9.0,0.0,0.0,-5.27,-0.09,-1.0,-0.03,-4.09,6.85,-0.35,15.0,1.0,1.0,0.0,50.0
7620,1,walk,walk,382,,382.0,20.0,1.0,0.0,1.0,-5.64,0.289,0.837,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,-4.86,-0.08,-1.0,-0.04,-3.99,6.65,-1.03,15.0,1.0,1.0,0.0,50.0
7620,1,walk,walk,383,,383.0,20.0,1.0,0.0,1.0,-5.7,0.308,1.283,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,-4.31,-0.08,-1.0,-0.04,-3.87,6.05,-1.87,15.0,1.0,1.0,0.0,50.0
7680,1,walk,walk,384,,384.0,20.0,1.0,0.0,1.0,-5.75,0.332,1.856,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,-3.53,-0.06,-0.99,-0.03,-3.71,4.88,-2.98,15.0,1.0,1.0,0.0,50.0
7680,1,walk,walk,385,,385.0,20.0,0.0,0.0,1.0,-5.79,0.369,2.839,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,-2.42,-0.04,-0.99,-0.03,-3.47,3.13,-4.47,15.0,1.0,1.0,0.0,50.0
7680,1,walk,walk,386,,386.0,20.0,0.0,0.0,1.0,-5.82,0.42,3.807,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,-0.93,-0.02,-0.98,-0.02,-3.23,1.05,-6.52,15.0,1.0,1.0,0.0,50.0
7680,1,walk,walk,387,,387.0,20.0,0.0,0.0,1.0,-5.83,0.482,4.346,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,0.85,0.01,-0.97,-0.01,-3.07,-1.09,-9.2,15.0,1.0,1.0,0.0,50.0
7760,1,walk,walk,388,,388.0,20.0,0.0,0.0,1.0,-5.83,0.548,4.476,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,2.78,0.05,-0.96,0.0,-3.06,-3.17,-12.48,15.0,1.0,1.0,0.0,50.0
7760,1,walk,walk,389,,389.0,20.0,1.0,0.0,1.0,-5.8,0.611,4.369,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,4.66,0.08,-0.95,0.01,-3.22,-5.18,-16.24,15.0,1.0,1.0,0.0,50.0
7760,1,walk,walk,390,,390.0,20.0,1.0,0.0,1.0,-5.75,0.675,4.273,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,6.26,0.1,-0.93,0.02,-3.55,-7.09,-20.37,15.0,1.0,1.0,0.0,50.0
7820,1,walk,walk,391,,391.0,20.0,1.0,0.0,1.0,-5.66,0.738,4.049,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,7.34,0.12,-0.92,0.03,-4.0,-8.85,-24.6,15.0,1.0,1.0,0.0,50.0
7820,1,walk,walk,392,,392.0,20.0,1.0,0.0,1.0,-5.54,0.788,2.725,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,7.72,0.12,-0.91,0.04,-4.5,-10.51,-28.55,15.0,1.0,1.0,0.0,50.0
7820,1,walk,walk,393,,393.0,20.0,1.0,0.0,1.0,-5.37,0.819,1.699,0.0,27.0,22.74,0.0,0.0,8.0,0.0,0.0,7.29,0.12,-0.9,0.04,-5.0,-12.13,-31.9,15.0,1.0,1.0,0.0,50.0
7860,1,walk,walk,394,,394.0,20.0,0.0,0.0,1.0,-5.15,0.835,0.549,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,6.02,0.1,-0.91,0.03,-5.42,-13.79,-34.36,15.0,1.0,1.0,0.0,50.0
7880,1,walk,walk,395,,395.0,20.0,0.0,0.0,1.0,-4.88,0.836,-0.115,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,4.0,0.07,-0.93,0.02,-5.72,-15.4,-35.71,15.0,1.0,1.0,0.0,50.0
7880,1,walk,walk,396,,396.0,20.0,0.0,0.0,1.0,-4.56,0.829,-1.008,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,1.39,0.02,-0.97,0.0,-5.88,-16.86,-35.82,15.0,1.0,1.0,0.0,50.0
7940,1,walk,walk,397,,397.0,20.0,0.0,0.0,1.0,-4.19,0.797,-3.093,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,-1.59,-0.03,-1.02,-0.02,-5.95,-17.95,-34.57,15.0,1.0,1.0,0.0,50.0
7940,1,walk,walk,398,,398.0,20.0,1.0,0.0,1.0,-3.77,0.73,-5.482,0.0,27.0,22.77,0.0,0.0,7.0,0.0,0.0,-4.58,-0.09,-1.1,-0.06,-5.92,-18.48,-31.83,15.0,1.0,1.0,0.0,50.0
7980,1,walk,walk,399,,399.0,20.0,1.0,0.0,1.0,-3.31,0.633,-6.775,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,-7.17,-0.15,-1.18,-0.1,-5.64,-18.38,-27.43,15.0,1.0,1.0,0.0,50.0
7980,1,walk,walk,400,,400.0,20.0,1.0,0.0,1.0,-2.83,0.532,-6.578,0.0,27.0,22.77,0.0,0.0,7.0,0.0,0.0,-8.97,-0.2,-1.28,-0.14,-4.9,-17.7,-21.35,16.0,1.0,1.0,0.0,50.0
7980,1,walk,walk,401,,401.0,20.0,1.0,0.0,1.0,-2.33,0.442,-5.552,0.0,27.0,22.74,0.0,0.0,7.0,0.0,0.0,-9.87,-0.24,-1.38,-0.17,-3.58,-16.41,-13.94,16.0,1.0,1.0,0.0,50.0
8040,1,walk,walk,402,,402.0,20.0,1.0,0.0,1.0,-1.82,0.372,-4.106,0.0,27.0,22.77,0.0,0.0,7.0,0.0,0.0,-9.98,-0.26,-1.47,-0.19,-1.79,-14.5,-5.9,16.0,1.0,1.0,0.0,50.0
8040,1,walk,walk,403,,403.0,20.0,0.0,0.0,1.0,-1.32,0.326,-2.447,0.0,27.0,22.77,0.0,0.0,6.0,0.0,0.0,-9.47,-0.26,-1.53,-0.19,0.26,-12.31,1.91,16.0,1.0,1.0,0.0,50.0
