cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
13,47.0,1,20.0,1.0,6,2,3.7030499999999997,-0.0019950000000000015,0.05559999999999978,0.00500500000000034,30.0,25.93,0,19.0,1851.0,24.0,-2.9764500000000003,0.06,-1.10335,-0.08,5.42645,-2.1872,41.361799999999995,0,1,1,100.0
13,48.0,1,20.0,1.0,6,2,3.6512000000000002,-0.0010800000000000067,0.16539999999999916,-0.17707999999999863,30.0,25.93,0,19.0,1851.0,24.0,-2.9368000000000003,0.06,-1.1064,-0.08,5.3868,-2.2847999999999993,43.521199999999986,0,1,1,100.0
13,49.0,1,20.0,1.0,6,2,3.59935,-0.0001650000000000032,0.27519999999999956,-0.3591649999999993,30.0,25.93,0,19.0,1851.0,24.0,-2.8971500000000003,0.06,-1.10945,-0.08,5.34715,-2.3823999999999996,45.68059999999999,0,1,1,100.0
13,50.0,1,20.0,1.0,6,2,3.5300000000000002,0.0015,0.2425,-0.5695,30.0,25.93,0,19.0,1851.0,24.0,-2.76,0.055,-1.12,-0.08,5.114999999999999,-2.585,49.475,0,1,1,100.0
13,51.0,1,20.0,1.0,6,2,3.4656000000000002,0.0032199999999999933,0.17845000000000036,-0.7616299999999996,30.0,25.9267,0,19.0,1851.0,24.0,-2.590400000000001,0.05,-1.1310999999999998,-0.07890000000000004,4.811900000000002,-2.8447999999999976,53.55209999999998,0,1,1,100.0
13,52.0,1,20.0,1.0,6,2,3.4412000000000003,0.004439999999999998,0.11440000000000013,-0.8427599999999998,30.0,25.9084,0,19.0,1851.0,24.0,-2.3708000000000005,0.05,-1.1372,-0.07280000000000002,4.378800000000001,-3.2595999999999994,57.279199999999996,0,1,1,100.0
13,53.0,1,20.0,1.0,6,2,3.4962999999999993,0.004,-0.013069999999999644,-0.4332600000000008,30.0,25.93,0,19.0,1851.0,24.0,-1.7811000000000015,0.036700000000000045,-1.15,-0.06670000000000005,3.1159000000000034,-5.406399999999991,64.6043,0,1,1,100.0
13,54.0,1,20.0,1.0,6,2,3.5633999999999997,0.004,-0.06125999999999983,-0.3246800000000004,30.0,25.93,0,19.0,1851.0,24.0,-1.5798000000000008,0.030600000000000023,-1.15,-0.06060000000000002,2.6462000000000017,-6.675199999999995,66.25739999999999,0,1,1,100.0
13,55.0,1,20.0,1.0,6,2,3.6799999999999997,0.00235,-0.18425000000000002,-0.17595,30.0,25.93,0,19.0,1851.0,24.0,-1.472,0.03,-1.1444999999999999,-0.06,2.27,-8.406,66.55199999999999,0,1,1,100.0
13,56.0,1,20.0,1.0,6,2,3.816399999999999,0.0006800000000000069,-0.2552400000000006,-0.00492000000000124,30.0,25.93,0,19.0,1851.0,24.0,-1.4095999999999997,0.03,-1.1368,-0.06,1.9392000000000014,-10.27519999999999,66.2664,0,1,1,100.0
13,57.0,1,20.0,1.0,6,2,3.993299999999999,-0.0005399999999999977,-0.1570300000000002,0.2165099999999996,30.0,25.93,0,19.0,1851.0,24.0,-1.4462,0.03,-1.1246,-0.06,1.7074000000000005,-12.391899999999996,64.7658,0,1,1,100.0
13,58.0,1,20.0,1.0,6,2,4.200599999999998,-0.0013799999999999956,-0.13291999999999984,0.36345999999999923,30.0,25.93,0,19.0,1851.0,24.0,-1.5777999999999985,0.03,-1.1162,-0.05620000000000004,1.5668000000000006,-14.527599999999984,62.24300000000002,0,1,1,100.0
13,59.0,1,20.0,1.0,6,2,4.426299999999999,-0.001989999999999998,-0.1536599999999999,0.46532999999999963,30.0,25.93,0,19.0,1851.0,24.0,-1.7668999999999992,0.03,-1.1101,-0.050100000000000026,1.4814000000000003,-16.674799999999994,59.10150000000001,0,1,1,100.0
13,60.0,1,20.0,1.0,6,2,4.7059999999999995,-0.0032,-0.088,0.5528,30.0,25.93,0,19.0,1851.0,24.0,-2.112,0.036,-1.092,-0.05,1.498,-18.414,54.514,0,1,1,100.0
13,61.0,1,20.0,1.0,6,2,4.927099999999999,-0.004069999999999999,-0.04155000000000004,0.6144099999999999,30.0,25.93,0,19.0,1851.0,24.07,-2.391099999999999,0.04139999999999998,-1.0779,-0.05,1.5211999999999999,-19.6543,50.82360000000001,0,1,1,100.0
13,62.0,1,20.0,1.0,6,2,5.034866666666666,-0.004273333333333333,-0.034433333333333344,0.62722,30.0,25.93,0,19.0,1851.0,24.273333333333333,-2.539533333333333,0.04546666666666666,-1.0718,-0.05,1.5537333333333332,-19.957266666666666,48.887866666666675,0,1,1,100.0
13,63.0,1,20.0,1.0,6,2,5.1426333333333325,-0.004476666666666665,-0.027316666666666718,0.6400299999999999,30.0,25.93,0,19.0,1851.0,24.476666666666667,-2.6879666666666653,0.049533333333333304,-1.0657,-0.05,1.5862666666666665,-20.260233333333332,46.95213333333335,0,1,1,100.0
13,64.0,1,20.0,1.0,1,5,5.250399999999999,-0.004679999999999999,-0.020200000000000027,0.65284,30.0,25.93,0,19.0,1851.0,24.68,-2.8363999999999994,0.05359999999999998,-1.0596,-0.05,1.6187999999999998,-20.5632,45.016400000000004,0,1,1,100.0
