cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct,ankle_joint_angle_deg,leg_tilt_angle_deg,foot_tilt_angle_deg
3,83.0,1,20.0,0.0,1,6,6.476,-0.1986,-0.9538,4.2814,35.0,25.43,0,19.0,1641.0,136.0,-1.644,0.028,-0.946,-0.078,6.622,4.178,-24.6,0,1,1,100.0,11.37894181129815,6.476,4.90294181129815
3,84.0,1,20.0,0.0,1,6,6.636,-0.20779999999999998,-0.6640999999999999,4.875299999999999,35.0,25.359,0,19.0,1641.0,136.0,-0.24799999999999994,0.006,-0.939,-0.091,7.024,5.572,-27.729,0,1,1,100.0,11.906062982818506,6.636,5.270062982818506
3,85.0,1,20.0,0.0,1,6,6.7,-0.211,-0.49649999999999994,5.124499999999999,35.0,25.315,0,19.0,1641.0,136.0,0.6800000000000002,-0.01,-0.9349999999999999,-0.095,7.0,5.82,-29.205,0,1,1,100.0,12.08940947726037,6.7,5.38940947726037
3,86.0,1,20.0,0.0,1,6,6.764,-0.2142,-0.32889999999999997,5.3736999999999995,35.0,25.271,0,19.0,1641.0,136.0,1.6080000000000003,-0.026000000000000002,-0.931,-0.099,6.976,6.068,-30.681,0,1,1,100.0,12.272755971702233,6.764,5.508755971702233
3,87.0,1,20.0,0.0,1,6,6.84,-0.218,-0.15560000000000002,5.757,35.0,25.218,0,19.0,1641.0,136.0,3.394,-0.054000000000000006,-0.924,-0.112,6.4959999999999996,5.716,-32.622,0,1,1,100.0,12.490479933851946,6.84,5.650479933851946
3,88.0,1,20.0,0.0,1,6,6.8839999999999995,-0.2204,-0.096,6.1238,35.0,25.150000000000002,0,19.0,1641.0,136.0,5.534,-0.08600000000000001,-0.916,-0.128,5.592,4.812,-34.278,0,1,1,100.0,12.627989804683345,6.8839999999999995,5.743989804683346
3,89.0,1,20.0,0.0,1,6,6.817,-0.2205,-0.009300000000000003,6.7385,35.0,24.999,0,19.0,1641.0,136.0,9.988999999999999,-0.163,-0.911,-0.15,2.7670000000000003,2.057,-35.284,0,1,1,100.0,12.633719382634652,6.817,5.816719382634652
3,90.0,1,20.0,0.0,1,6,6.765000000000001,-0.2185,0.26949999999999996,7.2485,35.0,24.915,0,19.0,1641.0,136.0,10.825,-0.17500000000000002,-0.915,-0.15,2.115,1.645,-34.779999999999994,0,1,1,100.0,12.519127823608487,6.765000000000001,5.754127823608487
3,91.0,1,20.0,0.0,3,7,6.713,-0.2165,0.5483,7.7585,35.0,24.831,0,19.0,1641.0,136.0,11.661,-0.187,-0.919,-0.15,1.463,1.2329999999999999,-34.275999999999996,0,1,1,100.0,12.404536264582323,6.713,5.691536264582322
3,92.0,1,20.0,0.0,3,7,6.359999999999999,-0.2014,0.7538,8.7632,35.0,24.556,0,19.0,1641.0,136.0,13.688,-0.23199999999999998,-0.942,-0.128,-0.47000000000000003,2.058,-29.136,0,1,1,100.0,11.539369993934779,6.359999999999999,5.179369993934779
