t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
169560,1,walk,walk,88633,,88633.0,20.0,0.0,0.0,1.0,-5.57,-0.12,-0.586,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,16.0,4.19,-0.07,-1.0,-0.19,1.23,-2.52,27.26,3541.0,0.0,1.0,1.0,100.0
169600,1,walk,walk,88634,,88634.0,20.0,0.0,0.0,1.0,-4.84,-0.13,-0.625,0.0,39.0,26.88,0.0,0.0,9.0,1776.0,16.0,4.64,-0.08,-1.0,-0.19,1.81,-2.63,27.07,3541.0,0.0,1.0,1.0,100.0
169600,1,walk,walk,88635,,88635.0,20.0,0.0,0.0,1.0,-4.13,-0.139,-0.515,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,16.0,5.09,-0.09,-1.0,-0.19,2.37,-2.72,27.09,3541.0,0.0,1.0,1.0,100.0
169620,1,walk,walk,88636,,88636.0,20.0,0.0,0.0,1.0,-3.42,-0.145,-0.512,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,16.0,5.54,-0.1,-1.0,-0.19,2.93,-2.81,27.28,3541.0,0.0,1.0,1.0,100.0
169640,1,walk,walk,88637,,88637.0,20.0,0.0,0.0,1.0,-2.73,-0.156,-0.664,0.0,39.0,26.88,0.0,0.0,9.0,1776.0,16.0,5.98,-0.1,-1.0,-0.19,3.5,-2.9,27.64,3541.0,0.0,1.0,1.0,100.0
169660,1,walk,walk,88638,,88638.0,20.0,0.0,6.0,2.0,-2.04,-0.165,-0.539,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,16.0,6.43,-0.11,-1.0,-0.18,4.08,-3.0,28.2,3541.0,0.0,1.0,1.0,100.0
169680,1,walk,walk,88639,,88639.0,20.0,0.0,6.0,2.0,-1.37,-0.169,-0.755,0.085,39.0,26.81,0.0,0.0,18.0,1776.0,16.0,6.91,-0.12,-1.0,-0.18,4.67,-3.34,28.82,3541.0,0.0,1.0,1.0,100.0
169700,1,walk,walk,88640,,88640.0,20.0,0.0,6.0,2.0,-0.71,-0.161,0.527,2.288,39.0,26.7,0.0,0.0,15.0,1776.0,16.0,7.42,-0.13,-1.0,-0.18,5.24,-3.96,29.29,3541.0,0.0,1.0,1.0,100.0
169720,1,walk,walk,88641,,88641.0,20.0,0.0,6.0,2.0,-0.06,-0.152,0.538,2.922,39.0,26.63,0.0,0.0,15.0,1776.0,16.0,7.95,-0.14,-1.0,-0.18,5.78,-4.87,29.45,3541.0,0.0,1.0,1.0,100.0
169740,1,walk,walk,88642,,88642.0,20.0,0.0,6.0,2.0,0.59,-0.148,0.187,3.337,39.0,26.63,0.0,0.0,15.0,1776.0,16.0,8.48,-0.15,-1.0,-0.18,6.31,-5.95,29.32,3541.0,0.0,1.0,1.0,100.0
169780,1,walk,walk,88643,,88643.0,20.0,0.0,6.0,2.0,1.22,-0.147,0.062,3.516,39.0,26.63,0.0,0.0,15.0,1776.0,16.0,8.98,-0.16,-1.0,-0.18,6.87,-7.06,29.05,3541.0,0.0,1.0,1.0,100.0
169780,1,walk,walk,88644,,88644.0,20.0,0.0,6.0,2.0,1.86,-0.147,0.083,3.532,39.0,26.6,0.0,0.0,15.0,1776.0,16.0,9.44,-0.17,-1.0,-0.18,7.48,-8.09,28.79,3541.0,0.0,1.0,1.0,100.0
169800,1,walk,walk,88645,,88645.0,20.0,0.0,6.0,2.0,2.48,-0.145,0.222,3.309,39.0,26.63,0.0,0.0,15.0,1776.0,16.0,9.85,-0.17,-1.01,-0.17,8.13,-8.98,28.64,3541.0,0.0,1.0,1.0,100.0
169820,1,walk,walk,88646,,88646.0,20.0,0.0,6.0,2.0,3.1,-0.139,0.408,3.249,39.0,26.67,0.0,0.0,15.0,1776.0,16.0,10.18,-0.18,-1.01,-0.17,8.84,-9.73,28.72,3541.0,0.0,1.0,1.0,100.0
169840,1,walk,walk,88647,,88647.0,20.0,0.0,6.0,2.0,3.72,-0.133,0.438,2.917,39.0,26.67,0.0,0.0,15.0,1776.0,16.0,10.45,-0.19,-1.02,-0.17,9.59,-10.29,29.11,3541.0,0.0,1.0,1.0,100.0
169860,1,walk,walk,88648,,88648.0,20.0,0.0,6.0,2.0,4.34,-0.125,0.464,2.633,39.0,26.7,0.0,0.0,15.0,1776.0,16.0,10.65,-0.19,-1.02,-0.17,10.35,-10.67,29.88,3541.0,0.0,1.0,1.0,100.0
169880,1,walk,walk,88649,,88649.0,20.0,1.0,6.0,2.0,4.95,-0.115,0.779,2.232,39.0,26.7,0.0,0.0,15.0,1776.0,16.0,10.82,-0.2,-1.03,-0.17,11.1,-10.91,31.05,3541.0,0.0,1.0,1.0,100.0
169900,1,walk,walk,88650,,88650.0,20.0,1.0,6.0,2.0,5.56,-0.103,0.804,2.135,39.0,26.74,0.0,0.0,15.0,1776.0,16.0,10.97,-0.2,-1.04,-0.16,11.79,-11.04,32.62,3541.0,0.0,1.0,1.0,100.0
169920,1,walk,walk,88651,,88651.0,20.0,1.0,6.0,2.0,6.17,-0.091,0.873,1.815,39.0,26.77,0.0,0.0,15.0,1776.0,16.0,11.14,-0.21,-1.05,-0.16,12.36,-11.14,34.6,3541.0,0.0,1.0,1.0,100.0
169940,1,walk,walk,88652,,88652.0,20.0,1.0,6.0,2.0,6.78,-0.077,1.04,1.197,39.0,26.77,0.0,0.0,15.0,1776.0,16.0,11.32,-0.21,-1.05,-0.16,12.8,-11.26,36.94,3541.0,0.0,1.0,1.0,100.0
169960,1,walk,walk,88653,,88653.0,20.0,1.0,6.0,2.0,7.39,-0.06,1.168,0.854,39.0,26.81,0.0,0.0,15.0,1776.0,16.0,11.54,-0.22,-1.06,-0.15,13.07,-11.43,39.62,3541.0,0.0,1.0,1.0,100.0
169980,1,walk,walk,88654,,88654.0,20.0,1.0,6.0,2.0,8.0,-0.044,0.962,0.539,39.0,26.81,0.0,0.0,15.0,1776.0,16.0,11.8,-0.22,-1.07,-0.15,13.14,-11.75,42.67,3541.0,0.0,1.0,1.0,100.0
170000,1,walk,walk,88655,,88655.0,20.0,1.0,6.0,2.0,8.62,-0.027,1.09,0.118,39.0,26.84,0.0,0.0,15.0,1776.0,16.0,12.11,-0.23,-1.07,-0.15,12.95,-12.36,46.14,3541.0,0.0,1.0,1.0,100.0
170020,1,walk,walk,88656,,88656.0,20.0,1.0,6.0,2.0,9.25,-0.014,0.84,-0.061,39.0,26.81,0.0,0.0,15.0,1776.0,16.0,12.48,-0.24,-1.08,-0.15,12.45,-13.34,50.11,3541.0,0.0,1.0,1.0,100.0
170040,1,walk,walk,88657,,88657.0,20.0,1.0,6.0,2.0,9.9,-0.004,0.468,-0.218,39.0,26.84,0.0,0.0,15.0,1776.0,16.0,12.91,-0.25,-1.09,-0.15,11.61,-14.76,54.61,3541.0,0.0,1.0,1.0,100.0
170060,1,walk,walk,88658,,88658.0,20.0,1.0,6.0,2.0,10.56,0.003,0.543,-0.519,39.0,26.84,0.0,0.0,15.0,1776.0,16.0,13.42,-0.26,-1.09,-0.15,10.48,-16.6,59.64,3541.0,0.0,1.0,1.0,100.0
170080,1,walk,walk,88659,,88659.0,20.0,1.0,6.0,2.0,11.25,0.012,0.802,-0.87,39.0,26.81,0.0,0.0,15.0,1776.0,16.0,14.0,-0.27,-1.1,-0.15,9.17,-18.8,65.0,3542.0,0.0,1.0,1.0,100.0
170120,1,walk,walk,88660,,88660.0,20.0,1.0,6.0,2.0,11.96,0.024,0.471,-0.916,39.0,26.81,0.0,0.0,9.0,1776.0,16.0,14.65,-0.29,-1.11,-0.15,7.87,-21.29,70.43,3542.0,0.0,1.0,1.0,100.0
170140,1,walk,walk,88661,,88661.0,20.0,1.0,6.0,2.0,12.71,0.03,0.28,-0.97,39.0,26.81,0.0,0.0,9.0,1776.0,16.0,15.34,-0.31,-1.11,-0.14,6.72,-23.97,75.52,3542.0,0.0,1.0,1.0,100.0
170140,1,walk,walk,88662,,88662.0,20.0,1.0,6.0,2.0,13.5,0.031,-0.332,-0.487,39.0,26.81,0.0,0.0,9.0,1776.0,16.0,16.01,-0.32,-1.11,-0.14,5.88,-26.81,79.6,3542.0,0.0,1.0,1.0,100.0
170160,1,walk,walk,88663,,88663.0,20.0,1.0,6.0,2.0,14.34,0.023,-0.432,-0.319,39.0,26.84,0.0,0.0,9.0,1776.0,16.0,16.59,-0.33,-1.1,-0.14,5.39,-29.69,81.83,3542.0,0.0,1.0,1.0,100.0
170180,1,walk,walk,88664,,88664.0,20.0,1.0,6.0,2.0,15.22,0.017,-0.351,-0.231,39.0,26.84,0.0,0.0,9.0,1776.0,16.0,17.01,-0.33,-1.09,-0.13,5.22,-32.48,81.59,3542.0,0.0,1.0,1.0,100.0
170220,1,walk,walk,88665,,88665.0,20.0,0.0,6.0,2.0,16.15,0.012,-0.395,-0.018,39.0,26.81,0.0,0.0,8.0,1776.0,16.0,17.16,-0.33,-1.06,-0.13,5.31,-35.02,78.58,3542.0,0.0,1.0,1.0,100.0
170220,1,walk,walk,88666,,88666.0,20.0,0.0,6.0,2.0,17.14,0.004,-0.863,0.497,39.0,26.84,0.0,0.0,8.0,1776.0,16.0,17.0,-0.32,-1.03,-0.12,5.53,-37.06,72.81,3542.0,0.0,1.0,1.0,100.0
170240,1,walk,walk,88667,,88667.0,20.0,0.0,6.0,2.0,18.16,-0.009,-0.804,0.843,39.0,26.84,0.0,0.0,8.0,1776.0,16.0,16.5,-0.3,-1.0,-0.11,5.77,-38.26,64.43,3542.0,0.0,1.0,1.0,100.0
170280,1,walk,walk,88668,,88668.0,20.0,0.0,1.0,5.0,19.23,-0.021,-0.957,1.151,39.0,26.84,0.0,0.0,8.0,1776.0,17.0,15.66,-0.27,-0.96,-0.09,5.92,-38.25,53.65,3542.0,0.0,1.0,1.0,100.0
170280,1,walk,walk,88669,,88669.0,20.0,0.0,1.0,5.0,20.31,-0.027,-0.837,1.213,39.0,26.77,0.0,0.0,19.0,1776.0,17.0,14.55,-0.24,-0.92,-0.08,5.86,-36.51,41.02,3542.0,0.0,1.0,1.0,100.0
170300,1,walk,walk,88670,,88670.0,20.0,0.0,1.0,5.0,21.41,-0.12,-6.81,-1.13,39.0,26.67,0.0,0.0,15.0,1776.0,17.0,13.26,-0.21,-0.88,-0.06,5.53,-33.04,27.51,3542.0,0.0,1.0,1.0,100.0
170340,1,walk,walk,88671,,88671.0,20.0,0.0,1.0,5.0,22.49,-0.217,-5.995,-2.002,39.0,26.56,0.0,0.0,15.0,1776.0,17.0,11.9,-0.18,-0.84,-0.05,4.9,-28.25,14.05,3542.0,0.0,1.0,1.0,100.0
170340,1,walk,walk,88672,,88672.0,20.0,0.0,1.0,5.0,23.53,-0.29,-3.947,-2.81,39.0,26.53,0.0,0.0,15.0,1776.0,17.0,10.61,-0.15,-0.81,-0.04,3.88,-22.68,0.94,3542.0,0.0,1.0,1.0,100.0
170360,1,walk,walk,88673,,88673.0,20.0,0.0,1.0,6.0,24.52,-0.329,-1.729,-3.596,39.0,26.53,0.0,0.0,15.0,1776.0,17.0,9.52,-0.13,-0.79,-0.03,2.47,-16.87,-12.03,3542.0,0.0,1.0,1.0,100.0
170380,1,walk,walk,88674,,88674.0,20.0,0.0,1.0,6.0,25.42,-0.34,-0.12,-4.328,39.0,26.53,0.0,0.0,15.0,1776.0,17.0,8.8,-0.12,-0.78,-0.03,0.7,-11.4,-25.15,3542.0,0.0,1.0,1.0,100.0
170420,1,walk,walk,88675,,88675.0,20.0,0.0,1.0,6.0,26.22,-0.338,0.186,-4.332,39.0,26.56,0.0,0.0,15.0,1776.0,17.0,8.59,-0.12,-0.78,-0.03,-1.39,-6.66,-38.59,3542.0,0.0,1.0,1.0,100.0
170420,1,walk,walk,88676,,88676.0,20.0,0.0,1.0,6.0,26.9,-0.337,-0.018,-4.063,39.0,26.56,0.0,0.0,15.0,1776.0,17.0,8.89,-0.12,-0.79,-0.03,-3.71,-2.81,-52.35,3542.0,0.0,1.0,1.0,100.0
170440,1,walk,walk,88677,,88677.0,20.0,0.0,1.0,6.0,27.44,-0.337,0.005,-3.993,39.0,26.56,0.0,0.0,15.0,1776.0,17.0,9.61,-0.14,-0.82,-0.03,-6.22,0.4,-66.1,3542.0,0.0,1.0,1.0,100.0
170500,1,walk,walk,88678,,88678.0,20.0,0.0,1.0,6.0,27.83,-0.337,-0.044,-4.014,39.0,26.56,0.0,0.0,15.0,1776.0,17.0,10.63,-0.16,-0.85,-0.03,-8.97,3.4,-79.43,3542.0,0.0,1.0,1.0,100.0
170500,1,walk,walk,88679,,88679.0,20.0,0.0,1.0,6.0,28.05,-0.336,0.155,-4.154,39.0,26.56,0.0,0.0,15.0,1776.0,17.0,11.81,-0.18,-0.88,-0.04,-11.8,6.55,-91.88,3542.0,0.0,1.0,1.0,100.0
170500,1,walk,walk,88680,,88680.0,20.0,0.0,1.0,6.0,28.09,-0.329,0.557,-4.531,39.0,26.53,0.0,0.0,15.0,1776.0,17.0,13.09,-0.21,-0.92,-0.04,-14.47,10.09,-102.85,3542.0,0.0,1.0,1.0,100.0
170520,1,walk,walk,88681,,88681.0,20.0,0.0,1.0,6.0,27.95,-0.318,0.786,-4.909,39.0,26.46,0.0,0.0,15.0,1776.0,17.0,14.47,-0.25,-0.96,-0.04,-16.78,14.02,-111.84,3542.0,0.0,1.0,1.0,100.0
170540,1,walk,walk,88682,,88682.0,20.0,0.0,1.0,6.0,27.61,-0.305,0.707,-5.226,39.0,26.42,0.0,0.0,15.0,1776.0,17.0,15.99,-0.29,-1.0,-0.05,-18.54,18.15,-118.53,3542.0,0.0,1.0,1.0,100.0
170560,1,walk,walk,88683,,88683.0,20.0,0.0,1.0,6.0,27.08,-0.292,0.953,-5.727,39.0,26.39,0.0,0.0,15.0,1776.0,17.0,17.71,-0.33,-1.04,-0.05,-19.65,22.23,-122.7,3543.0,0.0,1.0,1.0,100.0
170580,1,walk,walk,88684,,88684.0,20.0,0.0,1.0,6.0,26.35,-0.279,0.929,-5.707,39.0,26.32,0.0,0.0,15.0,1776.0,17.0,19.65,-0.38,-1.07,-0.05,-20.12,26.03,-124.1,3543.0,0.0,1.0,1.0,100.0
170620,1,walk,walk,88685,,88685.0,20.0,0.0,3.0,7.0,25.44,-0.268,0.647,-5.994,39.0,26.28,0.0,0.0,15.0,1776.0,17.0,21.8,-0.44,-1.09,-0.05,-20.02,29.28,-122.49,3543.0,0.0,1.0,1.0,100.0
170640,1,walk,walk,88686,,88686.0,20.0,0.0,3.0,7.0,24.35,-0.261,0.484,-6.011,39.0,26.28,0.0,0.0,19.0,1776.0,17.0,23.98,-0.49,-1.11,-0.05,-19.47,31.68,-117.97,3543.0,0.0,1.0,1.0,100.0
170660,1,walk,walk,88687,,88687.0,20.0,0.0,3.0,7.0,23.11,-0.257,0.24,-5.973,39.0,26.28,0.0,0.0,19.0,1776.0,17.0,25.95,-0.55,-1.12,-0.05,-18.56,33.02,-111.02,3543.0,0.0,1.0,1.0,100.0
170680,1,walk,walk,88688,,88688.0,20.0,0.0,3.0,7.0,21.72,-0.253,0.23,-6.074,39.0,26.25,0.0,0.0,19.0,1776.0,17.0,27.47,-0.59,-1.13,-0.05,-17.39,33.15,-102.31,3543.0,0.0,1.0,1.0,100.0
170680,1,walk,walk,88689,,88689.0,20.0,0.0,3.0,7.0,20.21,-0.241,1.256,-6.633,39.0,26.21,0.0,0.0,19.0,1776.0,17.0,28.38,-0.61,-1.13,-0.05,-16.09,32.16,-92.61,3543.0,0.0,1.0,1.0,100.0
170700,1,walk,walk,88690,,88690.0,20.0,0.0,3.0,7.0,18.61,-0.216,2.126,-7.395,39.0,26.21,0.0,0.0,19.0,1776.0,17.0,28.59,-0.62,-1.13,-0.06,-14.78,30.38,-82.55,3543.0,0.0,1.0,1.0,100.0
170740,1,walk,walk,88691,,88691.0,20.0,0.0,3.0,7.0,16.94,-0.179,2.725,-7.554,39.0,26.21,0.0,0.0,19.0,1776.0,17.0,28.11,-0.6,-1.12,-0.06,-13.53,28.11,-72.64,3543.0,0.0,1.0,1.0,100.0
170740,1,walk,walk,88692,,88692.0,20.0,0.0,3.0,7.0,15.23,-0.138,2.577,-7.306,39.0,26.28,0.0,0.0,19.0,1776.0,17.0,27.04,-0.57,-1.11,-0.07,-12.42,25.49,-63.22,3543.0,0.0,1.0,1.0,100.0
170760,1,walk,walk,88693,,88693.0,20.0,0.0,3.0,7.0,13.5,-0.101,2.32,-6.602,39.0,26.35,0.0,0.0,19.0,1776.0,17.0,25.48,-0.53,-1.1,-0.07,-11.49,22.47,-54.48,3543.0,0.0,1.0,1.0,100.0
170780,1,walk,walk,88694,,88694.0,20.0,0.0,3.0,7.0,11.77,-0.072,1.668,-6.058,39.0,26.42,0.0,0.0,19.0,1776.0,17.0,23.57,-0.48,-1.1,-0.08,-10.76,19.11,-46.44,3543.0,0.0,1.0,1.0,100.0
170820,1,walk,walk,88695,,88695.0,20.0,0.0,3.0,7.0,10.07,-0.046,1.527,-5.45,39.0,26.49,0.0,0.0,19.0,1776.0,17.0,21.4,-0.43,-1.09,-0.08,-10.21,15.55,-39.03,3543.0,0.0,1.0,1.0,100.0
170820,1,walk,walk,88696,,88696.0,20.0,0.0,3.0,7.0,8.41,-0.023,1.318,-4.813,39.0,26.6,0.0,0.0,19.0,1776.0,17.0,19.13,-0.38,-1.09,-0.09,-9.83,11.98,-32.17,3543.0,0.0,1.0,1.0,100.0
170840,1,walk,walk,88697,,88697.0,20.0,0.0,3.0,7.0,6.82,-0.008,0.489,-3.657,39.0,26.63,0.0,0.0,19.0,1776.0,17.0,16.95,-0.33,-1.08,-0.09,-9.53,8.52,-25.82,3543.0,0.0,1.0,1.0,100.0
170860,1,walk,walk,88698,,88698.0,20.0,0.0,3.0,7.0,5.3,-0.006,-0.06,-2.964,39.0,26.7,0.0,0.0,19.0,1776.0,17.0,14.95,-0.29,-1.08,-0.1,-9.23,5.28,-19.96,3543.0,0.0,1.0,1.0,100.0
170880,1,walk,walk,88699,,88699.0,20.0,0.0,3.0,7.0,3.89,-0.007,-0.04,-2.541,39.0,26.74,0.0,0.0,19.0,1776.0,17.0,13.16,-0.25,-1.08,-0.1,-8.86,2.38,-14.56,3543.0,0.0,1.0,1.0,100.0
170900,1,walk,walk,88700,,88700.0,20.0,0.0,3.0,7.0,2.57,-0.009,-0.182,-1.942,39.0,26.77,0.0,0.0,19.0,1776.0,17.0,11.59,-0.22,-1.07,-0.11,-8.46,-0.11,-9.61,3543.0,0.0,1.0,1.0,100.0
170940,1,walk,walk,88701,,88701.0,20.0,0.0,3.0,7.0,1.36,-0.012,-0.158,-1.473,39.0,26.81,0.0,0.0,19.0,1776.0,17.0,10.22,-0.19,-1.07,-0.12,-8.09,-2.15,-5.12,3543.0,0.0,1.0,1.0,100.0
170940,1,walk,walk,88702,,88702.0,20.0,0.0,0.0,1.0,0.27,-0.015,-0.287,-1.002,39.0,26.81,0.0,0.0,19.0,1776.0,17.0,9.04,-0.17,-1.07,-0.12,-7.78,-3.75,-1.1,3543.0,0.0,1.0,1.0,100.0
170960,1,walk,walk,88703,,88703.0,20.0,0.0,0.0,1.0,-0.7,-0.019,-0.305,-0.54,39.0,26.81,0.0,0.0,19.0,1776.0,17.0,8.01,-0.15,-1.06,-0.12,-7.56,-4.93,2.43,3543.0,0.0,1.0,1.0,100.0
171000,1,walk,walk,88704,,88704.0,20.0,0.0,0.0,1.0,-1.56,-0.019,-0.305,-0.54,39.0,26.81,0.0,0.0,39.0,1776.0,17.0,7.14,-0.13,-1.06,-0.13,-7.4,-5.72,5.49,3543.0,0.0,1.0,1.0,100.0
171000,1,walk,walk,88705,,88705.0,20.0,0.0,0.0,1.0,-2.3,-0.019,-0.305,-0.54,39.0,26.81,0.0,0.0,59.0,1776.0,17.0,6.39,-0.12,-1.05,-0.13,-7.31,-6.17,8.18,3543.0,0.0,1.0,1.0,100.0
171020,1,walk,walk,88706,,88706.0,20.0,0.0,0.0,1.0,-2.92,-0.019,-0.305,-0.54,39.0,26.81,0.0,0.0,79.0,1776.0,17.0,5.74,-0.11,-1.05,-0.13,-7.25,-6.3,10.61,3543.0,0.0,1.0,1.0,100.0
171040,1,walk,walk,88707,,88707.0,20.0,0.0,0.0,1.0,-3.43,-0.049,-12.017,0.0,39.0,26.84,0.0,0.0,14.0,1776.0,17.0,5.18,-0.09,-1.04,-0.13,-7.18,-6.19,12.9,3544.0,0.0,1.0,1.0,100.0
171060,1,walk,walk,88708,,88708.0,20.0,0.0,0.0,1.0,-3.84,-0.059,-0.567,0.0,39.0,26.88,0.0,0.0,14.0,1776.0,17.0,4.71,-0.09,-1.04,-0.14,-7.07,-5.93,15.05,3544.0,0.0,1.0,1.0,100.0
171080,1,walk,walk,88709,,88709.0,20.0,0.0,0.0,1.0,-4.15,-0.068,-0.6,0.0,39.0,26.84,0.0,0.0,14.0,1776.0,17.0,4.32,-0.08,-1.03,-0.14,-6.9,-5.56,17.08,3544.0,0.0,1.0,1.0,100.0
171100,1,walk,walk,88710,,88710.0,20.0,0.0,0.0,1.0,-4.37,-0.078,-0.632,0.0,39.0,26.84,0.0,0.0,14.0,1776.0,17.0,4.02,-0.07,-1.03,-0.15,-6.64,-5.14,18.96,3544.0,0.0,1.0,1.0,100.0
171120,1,walk,walk,88711,,88711.0,20.0,0.0,0.0,1.0,-4.5,-0.087,-0.335,0.0,39.0,26.88,0.0,0.0,9.0,1776.0,17.0,3.81,-0.07,-1.03,-0.15,-6.29,-4.71,20.64,3544.0,0.0,1.0,1.0,100.0
171140,1,walk,walk,88712,,88712.0,20.0,0.0,0.0,1.0,-4.55,-0.092,-0.331,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,3.69,-0.07,-1.02,-0.16,-5.85,-4.29,22.06,3544.0,0.0,1.0,1.0,100.0
171160,1,walk,walk,88713,,88713.0,20.0,0.0,0.0,1.0,-4.53,-0.096,-0.289,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,3.64,-0.07,-1.02,-0.16,-5.35,-3.91,23.2,3544.0,0.0,1.0,1.0,100.0
171180,1,walk,walk,88714,,88714.0,20.0,0.0,0.0,1.0,-4.43,-0.101,-0.23,0.0,39.0,26.88,0.0,0.0,9.0,1776.0,17.0,3.68,-0.07,-1.02,-0.16,-4.79,-3.58,24.07,3544.0,0.0,1.0,1.0,100.0
171200,1,walk,walk,88715,,88715.0,20.0,0.0,0.0,1.0,-4.28,-0.104,-0.202,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,3.78,-0.07,-1.02,-0.17,-4.2,-3.33,24.66,3544.0,0.0,1.0,1.0,100.0
171240,1,walk,walk,88716,,88716.0,20.0,0.0,0.0,1.0,-4.07,-0.108,-0.292,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,3.95,-0.07,-1.02,-0.17,-3.59,-3.15,25.01,3544.0,0.0,1.0,1.0,100.0
171240,1,walk,walk,88717,,88717.0,20.0,0.0,0.0,1.0,-3.81,-0.112,-0.319,0.0,39.0,26.88,0.0,0.0,9.0,1776.0,17.0,4.17,-0.07,-1.01,-0.17,-2.98,-3.06,25.15,3544.0,0.0,1.0,1.0,100.0
171260,1,walk,walk,88718,,88718.0,20.0,0.0,0.0,1.0,-3.5,-0.116,-0.37,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,4.44,-0.08,-1.01,-0.17,-2.37,-3.04,25.12,3544.0,0.0,1.0,1.0,100.0
171300,1,walk,walk,88719,,88719.0,20.0,0.0,0.0,1.0,-3.16,-0.12,-0.305,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,4.76,-0.08,-1.01,-0.17,-1.78,-3.06,24.97,3544.0,0.0,1.0,1.0,100.0
171300,1,walk,walk,88720,,88720.0,20.0,0.0,0.0,1.0,-2.78,-0.127,-0.475,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,5.1,-0.09,-1.01,-0.18,-1.21,-3.09,24.78,3544.0,0.0,1.0,1.0,100.0
171320,1,walk,walk,88721,,88721.0,20.0,0.0,0.0,1.0,-2.37,-0.133,-0.354,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,5.48,-0.1,-1.01,-0.18,-0.66,-3.14,24.58,3544.0,0.0,1.0,1.0,100.0
171340,1,walk,walk,88722,,88722.0,20.0,0.0,0.0,1.0,-1.94,-0.139,-0.343,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,5.87,-0.1,-1.0,-0.18,-0.14,-3.21,24.4,3544.0,0.0,1.0,1.0,100.0
171380,1,walk,walk,88723,,88723.0,20.0,0.0,0.0,1.0,-1.49,-0.144,-0.471,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,6.27,-0.11,-1.0,-0.18,0.35,-3.29,24.27,3544.0,0.0,1.0,1.0,100.0
171380,1,walk,walk,88724,,88724.0,20.0,0.0,0.0,1.0,-1.02,-0.153,-0.64,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,6.67,-0.12,-1.0,-0.18,0.82,-3.37,24.24,3544.0,0.0,1.0,1.0,100.0
171400,1,walk,walk,88725,,88725.0,20.0,0.0,0.0,1.0,-0.53,-0.16,-0.493,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,7.07,-0.12,-1.0,-0.18,1.27,-3.46,24.32,3544.0,0.0,1.0,1.0,100.0
171420,1,walk,walk,88726,,88726.0,20.0,0.0,0.0,1.0,-0.04,-0.166,-0.331,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,7.47,-0.13,-1.0,-0.18,1.71,-3.54,24.5,3544.0,0.0,1.0,1.0,100.0
171440,1,walk,walk,88727,,88727.0,20.0,0.0,0.0,1.0,0.47,-0.171,-0.535,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,7.87,-0.14,-1.0,-0.18,2.15,-3.61,24.79,3544.0,0.0,1.0,1.0,100.0
171460,1,walk,walk,88728,,88728.0,20.0,0.0,0.0,1.0,0.98,-0.181,-0.527,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,8.27,-0.14,-1.0,-0.18,2.59,-3.61,25.22,3544.0,0.0,1.0,1.0,100.0
171480,1,walk,walk,88729,,88729.0,20.0,0.0,0.0,1.0,1.49,-0.187,-0.51,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,8.67,-0.15,-1.0,-0.18,3.06,-3.58,25.8,3544.0,0.0,1.0,1.0,100.0
171500,1,walk,walk,88730,,88730.0,20.0,0.0,0.0,1.0,2.01,-0.193,-0.401,0.0,39.0,26.84,0.0,0.0,9.0,1776.0,17.0,9.08,-0.16,-1.0,-0.18,3.53,-3.53,26.51,3544.0,0.0,1.0,1.0,100.0
171520,1,walk,walk,88731,,88731.0,20.0,0.0,6.0,2.0,2.54,-0.201,-0.967,0.0,39.0,26.88,0.0,0.0,9.0,1776.0,17.0,9.5,-0.17,-1.0,-0.18,4.04,-3.47,27.37,3545.0,0.0,1.0,1.0,100.0
171540,1,walk,walk,88732,,88732.0,20.0,0.0,6.0,2.0,3.07,-0.207,-0.844,0.164,39.0,26.77,0.0,0.0,18.0,1776.0,17.0,9.95,-0.17,-1.0,-0.18,4.59,-3.54,28.15,3545.0,0.0,1.0,1.0,100.0
