cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
19,96.0,1,20.0,0.0,1,6,29.142800000000005,-0.27776000000000006,0.2763599999999997,-5.434759999999999,38.0,26.3476,0,0,9.0,1808.0,13.0,21.475999999999992,-0.3931999999999998,-1.0024,-0.07079999999999996,-12.751199999999992,36.17359999999999,-111.4592,0,1,1,100.0
19,97.0,1,20.0,0.0,1,6,28.7121,-0.27557000000000004,0.32527000000000017,-5.57857,38.0,26.3257,0,0,9.0,1808.0,13.0,22.352,-0.4224000000000001,-1.0243,-0.07810000000000003,-13.948400000000003,37.0277,-114.00690000000002,0,1,1,100.0
19,98.0,1,20.0,0.0,1,6,28.189600000000002,-0.27122,0.3234200000000001,-5.763419999999999,38.0,26.2984,0,0,9.0,1808.0,13.0,23.222599999999996,-0.44619999999999993,-1.0408,-0.08,-14.907999999999998,37.6928,-115.50699999999999,0,1,1,100.0
19,99.0,1,20.0,0.0,1,6,27.588900000000006,-0.26611000000000007,0.3266599999999996,-5.9494799999999985,38.0,26.271900000000002,0,0,9.0,1808.0,13.0,24.11289999999999,-0.4707999999999997,-1.0527,-0.08,-15.654399999999995,38.2185,-116.058,0,1,1,100.0
19,100.0,1,20.0,0.0,3,7,26.91,-0.261,0.369,-6.113,38.0,26.25,0,0,9.0,1808.0,13.0,25.04,-0.5,-1.06,-0.08,-16.18,38.62,-115.62,0,1,1,100.0
20,0.0,1,20.0,0.0,0,1,2.4,-0.031,-0.265,-1.111,38.0,26.81,0,0,19.0,1808.0,13.0,9.59,-0.18,-1.06,-0.12,-6.17,-2.95,0.65,0,1,1,100.0
20,1.0,1,20.0,0.0,0,1,1.6919,-0.033190000000000004,-0.14966000000000002,-0.68979,38.0,26.81,0,0,19.0,1808.0,13.0,8.9111,-0.1654,-1.06,-0.12,-5.9291,-3.8770999999999995,3.650299999999999,0,1,1,100.0
20,2.0,1,20.0,0.0,0,1,1.0344,-0.034,-0.107,-0.534,38.0,26.81,0,0,28.2,1808.0,13.0,8.3104,-0.1554,-1.0554000000000001,-0.12,-5.7526,-4.6064,6.3332,0,1,1,100.0
20,3.0,1,20.0,0.0,0,1,0.42940000000000006,-0.034,-0.107,-0.534,38.0,26.81,0,0,42.8,1808.0,13.0,7.7784,-0.1462,-1.05,-0.12,-5.6405,-5.145499999999999,8.717699999999999,0,1,1,100.0
20,4.0,1,20.0,0.0,0,1,-0.11079999999999997,-0.034,-0.107,-0.534,38.0,26.81,0,0,57.4,1808.0,13.0,7.3111999999999995,-0.1316,-1.05,-0.12,-5.604,-5.473999999999999,10.7836,0,1,1,100.0
20,5.0,1,20.0,0.0,0,1,-0.5795,-0.034,-0.107,-0.534,38.0,26.81,0,0,72.0,1808.0,13.0,6.9025,-0.1235,-1.0435,-0.1265,-5.639,-5.588,12.557,0,1,1,100.0
20,6.0,1,20.0,0.0,0,1,-0.9975999999999999,-0.0435,-1.3617599999999987,-0.33108000000000015,38.0,26.8214,0,0,53.92000000000002,1808.0,13.0,6.5352,-0.1162,-1.04,-0.13,-5.717,-5.5844,14.1576,0,1,1,100.0
20,7.0,1,20.0,0.0,0,1,-1.3651000000000002,-0.05955,-3.0621699999999996,0.0,38.11,26.84,0,0,13.0,1808.0,13.0,6.2059999999999995,-0.11,-1.0389,-0.13,-5.8309,-5.4814,15.597,0,1,1,100.0
20,8.0,1,20.0,0.0,0,1,-1.6643999999999999,-0.0632,-0.7604800000000005,0.0,38.84,26.84,0,0,13.0,1808.0,13.0,5.914,-0.11,-1.0316,-0.13,-5.9696,-5.2916,16.838,0,1,1,100.0
20,9.0,1,20.0,0.0,0,1,-1.9067,-0.06799,-0.4498000000000001,0.0,39.0,26.8628,0,0,13.0,1808.0,13.0,5.6676,-0.1043,-1.03,-0.13,-6.1083,-5.0562,17.9308,0,1,1,100.0
20,10.0,1,20.0,0.0,0,1,-2.103,-0.07339999999999999,-0.5639,0.0,39.0,26.868,0,0,13.0,1808.0,13.0,5.452,-0.097,-1.03,-0.133,-6.226,-4.796,18.919,0,1,1,100.0
20,11.0,1,20.0,0.0,0,1,-2.2536,-0.07918,-0.48576,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,5.263999999999999,-0.09,-1.03,-0.14,-6.310899999999999,-4.5189,19.8118,0,1,1,100.0
20,12.0,1,20.0,0.0,0,1,-2.3412,-0.08356,-0.40692000000000006,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,5.118,-0.09,-1.03,-0.14,-6.3328,-4.2488,20.5856,0,1,1,100.0
20,13.0,1,20.0,0.0,0,1,-2.3896,-0.08696,-0.34131000000000006,0.0,39.0,26.8596,0,0,13.0,1808.0,13.0,5.0063,-0.09,-1.0251000000000001,-0.1449,-6.291,-4.0032000000000005,21.285899999999998,0,1,1,100.0
20,14.0,1,20.0,0.0,0,1,-2.4034,-0.0901,-0.32046,0.0,39.0,26.871199999999998,0,0,13.0,1808.0,13.0,4.9246,-0.09,-1.02,-0.15,-6.1850000000000005,-3.7784,21.9194,0,1,1,100.0
20,15.0,1,20.0,0.0,0,1,-2.3815,-0.09375,-0.38835000000000003,0.0,39.0,26.842,0,0,13.0,1808.0,13.0,4.8735,-0.09,-1.02,-0.15,-6.0025,-3.574,22.4815,0,1,1,100.0
20,16.0,1,20.0,0.0,0,1,-2.312,-0.0974,-0.31276000000000004,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,4.87,-0.09,-1.02,-0.15,-5.7384,-3.4036,22.9552,0,1,1,100.0
20,17.0,1,20.0,0.0,0,1,-2.2144,-0.10023,-0.26803000000000005,0.0,39.0,26.8564,0,0,13.0,1808.0,13.0,4.8987,-0.09,-1.02,-0.1541,-5.4191,-3.2521,23.3691,0,1,1,100.0
20,18.0,1,20.0,0.0,0,1,-2.0892,-0.10256,-0.258,0.0,39.0,26.874399999999998,0,0,13.0,1808.0,13.0,4.9596,-0.09,-1.02,-0.16,-5.0488,-3.119,23.723200000000002,0,1,1,100.0
20,19.0,1,20.0,0.0,0,1,-1.9286,-0.10547999999999999,-0.258,0.0,39.0,26.8452,0,0,13.0,1808.0,13.0,5.0618,-0.09,-1.02,-0.16,-4.625400000000001,-3.0095000000000005,24.000600000000002,0,1,1,100.0
20,20.0,1,20.0,0.0,0,1,-1.8219999999999998,-0.1072,-0.2574,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,5.140000000000001,-0.09,-1.017,-0.163,-4.3549999999999995,-2.951,24.128,0,1,1,100.0
20,21.0,1,20.0,0.0,0,1,-1.7271,-0.10865999999999999,-0.25667,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,5.213,-0.09,-1.01335,-0.16665,-4.11775,-2.90355,24.2229,0,1,1,100.0
20,22.0,1,20.0,0.0,0,1,-1.622,-0.11024,-0.2539,0.0,39.0,26.8424,0,0,13.0,1808.0,13.0,5.2956,-0.09059999999999999,-1.01,-0.17,-3.8580000000000005,-2.854,24.319599999999998,0,1,1,100.0
20,23.0,1,20.0,0.0,0,1,-1.4029999999999998,-0.11316000000000001,-0.22834999999999997,0.0,39.0,26.8716,0,0,13.0,1808.0,13.0,5.4854,-0.09790000000000001,-1.01,-0.17,-3.3469999999999995,-2.7809999999999997,24.4364,0,1,1,100.0
20,24.0,1,20.0,0.0,0,1,-0.8076000000000004,-0.12163999999999998,-0.3837199999999999,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,6.031999999999999,-0.10519999999999999,-1.01,-0.17,-2.1108000000000007,-2.6588,24.5404,0,1,1,100.0
20,25.0,1,20.0,0.0,0,1,-0.53,-0.1265,-0.40425,0.0,39.0,26.85,0,0,13.0,1808.0,13.0,6.295,-0.1125,-1.01,-0.17,-1.5975000000000001,-2.62,24.5525,0,1,1,100.0
20,26.0,1,20.0,0.0,0,1,-0.23800000000000068,-0.13088,-0.3436600000000002,0.0,39.0,26.879199999999997,0,0,13.0,1808.0,13.0,6.572399999999999,-0.11979999999999998,-1.01,-0.17,-1.0938000000000012,-2.5907999999999998,24.5598,0,1,1,100.0
20,27.0,1,20.0,0.0,0,1,0.06819999999999977,-0.13526000000000002,-0.32354000000000005,0.0,39.0,26.8516,0,0,13.0,1808.0,13.0,6.864,-0.12,-1.0029,-0.17709999999999998,-0.6114000000000003,-2.5829,24.56,0,1,1,100.0
20,28.0,1,20.0,0.0,0,1,0.2868000000000001,-0.1381,-0.35296000000000005,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,7.072400000000001,-0.1222,-1.0,-0.18,-0.28579999999999983,-2.58,24.566599999999998,0,1,1,100.0
20,29.0,1,20.0,0.0,0,1,0.44739999999999974,-0.139925,-0.4142799999999999,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,7.2257,-0.12585,-1.0,-0.18,-0.06315000000000034,-2.58,24.57755,0,1,1,100.0
20,30.0,1,20.0,0.0,0,1,0.608,-0.14175,-0.47559999999999997,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,7.3790000000000004,-0.1295,-1.0,-0.18,0.1595,-2.58,24.5885,0,1,1,100.0
20,31.0,1,20.0,0.0,0,1,1.3860999999999992,-0.15703999999999999,-0.6084400000000004,0.0,39.0,26.8548,0,0,13.0,1808.0,13.0,8.0909,-0.14,-1.0,-0.18,1.0875999999999992,-2.6477999999999997,24.7871,0,1,1,100.0
20,32.0,1,20.0,0.0,0,1,1.7327999999999997,-0.16216,-0.4306400000000002,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,8.4012,-0.1436,-1.0,-0.18,1.4527999999999996,-2.7024,24.9364,0,1,1,100.0
20,33.0,1,20.0,0.0,0,1,2.0832,-0.16645000000000001,-0.2830700000000002,0.0,39.0,26.8436,0,0,13.0,1808.0,13.0,8.7078,-0.1509,-0.9991,-0.18,1.7996000000000003,-2.7708,25.117,0,1,1,100.0
20,34.0,1,20.0,0.0,0,1,2.4335999999999993,-0.1701,-0.5188599999999995,0.0,39.0,26.872799999999998,0,0,13.0,1808.0,13.0,9.0144,-0.15819999999999998,-0.9918,-0.18,2.1207999999999996,-2.8583999999999996,25.336,0,1,1,100.0
20,35.0,1,20.0,0.0,0,1,2.795,-0.1754,-0.5297,0.0,39.0,26.858,0,0,13.0,1808.0,13.0,9.3155,-0.1655,-0.99,-0.17450000000000002,2.42,-2.9405,25.6045,0,1,1,100.0
20,36.0,1,20.0,0.0,0,1,3.0900000000000003,-0.17998,-0.4692999999999999,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,9.556000000000001,-0.17,-0.99,-0.17,2.6546000000000003,-3.0096000000000003,25.8472,0,1,1,100.0
20,37.0,1,20.0,0.0,0,1,3.272499999999999,-0.18253499999999998,-0.4127250000000003,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,9.702,-0.17,-0.99,-0.17,2.7969499999999994,-3.0606999999999998,26.0224,0,1,1,100.0
20,38.0,1,20.0,0.0,0,1,3.4549999999999996,-0.18508999999999998,-0.3561500000000002,0.0,39.0,26.84,0,0,13.0,1808.0,13.0,9.847999999999999,-0.17,-0.99,-0.17,2.9393,-3.1117999999999997,26.1976,0,1,1,100.0
20,39.0,1,20.0,0.0,0,1,3.7596999999999996,-0.18835,-0.3101500000000001,0.0,39.0,26.8588,0,0,13.0,1808.0,13.0,10.0927,-0.1747,-0.99,-0.17,3.1685999999999996,-3.1957999999999998,26.5138,0,1,1,100.0
20,40.0,1,20.0,0.0,0,1,4.642,-0.1978,-0.42300000000000004,0.0,39.0,26.84,0,0,9.0,1808.0,13.0,10.814,-0.192,-0.99,-0.17,3.844,-3.378,27.592000000000002,0,1,1,100.0
20,41.0,1,20.0,0.0,6,2,5.0143,-0.20437,-0.5033000000000002,0.0,39.0,26.84,0,0,9.0,1808.0,13.0,11.120600000000001,-0.19930000000000003,-0.99,-0.17,4.1506,-3.4072,28.1468,0,1,1,100.0
20,42.0,1,20.0,0.0,6,2,5.393199999999998,-0.20763999999999996,-0.5756799999999996,0.02507999999999987,39.0,26.7938,0,0,14.93999999999997,1808.0,13.0,11.440399999999999,-0.2,-0.99,-0.17,4.483599999999998,-3.41,28.694999999999997,0,1,1,100.0
20,43.0,1,20.0,0.0,6,2,5.673349999999999,-0.205295,-0.19092000000000242,0.4077199999999978,39.0,26.75635,0,0,17.415000000000003,1808.0,13.0,11.679699999999999,-0.20195,-0.99,-0.17,4.739449999999999,-3.4256,29.0358,0,1,1,100.0
20,44.0,1,20.0,0.0,6,2,5.8668,-0.19836,0.5916399999999988,1.099759999999999,39.0,26.7308,0,0,16.32,1808.0,13.0,11.8476,-0.2056,-0.99,-0.17,4.9256,-3.4548,29.1964,0,1,1,100.0
20,45.0,1,20.0,0.0,6,2,6.06025,-0.191425,1.3742,1.7917999999999998,39.0,26.70525,0,0,15.225,1808.0,13.0,12.015500000000001,-0.20925,-0.99,-0.17,5.111750000000001,-3.484,29.357,0,1,1,100.0
20,46.0,1,20.0,0.0,6,2,6.9374,-0.15713999999999997,1.2223799999999994,2.747140000000001,39.0,26.67,0,0,15.0,1808.0,13.0,12.7162,-0.22580000000000003,-1.0,-0.17,6.0696,-3.8814,29.243399999999998,0,1,1,100.0
20,47.0,1,20.0,0.0,6,2,7.327399999999998,-0.14628000000000005,0.8685900000000014,2.9871999999999996,39.0,26.67,0,0,15.0,1808.0,13.0,12.972999999999999,-0.23309999999999997,-1.0030999999999999,-0.17,6.537699999999997,-4.147099999999998,29.043200000000002,0,1,1,100.0
20,48.0,1,20.0,0.0,6,2,7.721999999999999,-0.13768000000000002,0.5832,3.0621600000000004,39.0,26.67,0,0,15.0,1808.0,13.0,13.1892,-0.24,-1.01,-0.17,7.028799999999999,-4.447599999999999,28.849600000000002,0,1,1,100.0
20,49.0,1,20.0,0.0,6,2,8.1235,-0.13184,0.5503500000000001,2.91908,39.0,26.67,0,0,15.0,1808.0,13.0,13.357099999999999,-0.24,-1.01,-0.17,7.554399999999999,-4.7688,28.8423,0,1,1,100.0
20,50.0,1,20.0,0.0,6,2,8.525,-0.1255,0.6100000000000001,2.718,39.0,26.685000000000002,0,0,15.0,1808.0,13.0,13.495000000000001,-0.245,-1.0150000000000001,-0.17,8.09,-5.09,29.05,0,1,1,100.0
20,51.0,1,20.0,0.0,6,2,8.9265,-0.11846999999999998,0.7099000000000002,2.4934599999999993,39.0,26.7,0,0,15.0,1808.0,13.0,13.6099,-0.25,-1.0223,-0.17,8.627900000000002,-5.4112,29.480800000000002,0,1,1,100.0
20,52.0,1,20.0,0.0,6,2,9.327999999999998,-0.11044000000000004,0.8047999999999996,2.2759200000000006,39.0,26.7,0,0,15.0,1808.0,13.0,13.7048,-0.25,-1.0296,-0.17,9.160799999999997,-5.732399999999998,30.181599999999996,0,1,1,100.0
20,53.0,1,20.0,0.0,6,2,9.729499999999998,-0.10172000000000003,0.8714099999999998,2.0728700000000004,39.0,26.7276,0,0,15.0,1808.0,13.0,13.779,-0.25,-1.0369,-0.17,9.652299999999999,-6.094999999999999,31.289499999999997,0,1,1,100.0
20,54.0,1,20.0,0.0,6,2,10.1352,-0.09170000000000002,0.9535999999999998,1.7299600000000008,39.0,26.752599999999997,0,0,15.0,1808.0,13.0,13.852,-0.2542,-1.04,-0.16580000000000003,10.112,-6.5062,32.651999999999994,0,1,1,100.0
20,55.0,1,20.0,0.15000000000000002,6,2,10.544,-0.08045000000000001,1.0729499999999998,1.30435,39.0,26.77,0,0,15.0,1808.0,13.0,13.925,-0.26,-1.0415,-0.16,10.5305,-6.9695,34.266,0,1,1,100.0
20,56.0,1,20.0,0.8800000000000012,6,2,10.9528,-0.06803999999999999,1.2868400000000004,0.9605199999999995,39.0,26.77,0,0,15.0,1808.0,13.0,13.998,-0.26,-1.0488,-0.16,10.8736,-7.502400000000001,36.193200000000004,0,1,1,100.0
20,57.0,1,20.0,1.0,6,2,11.19385,-0.060205000000000036,1.2625250000000003,0.8329350000000004,39.0,26.7822,0,0,15.0,1808.0,13.0,14.04355,-0.26305,-1.05305,-0.16,11.0276,-7.867549999999999,37.479899999999994,0,1,1,100.0
20,58.0,1,20.0,1.0,6,2,11.4019,-0.053270000000000026,1.1913500000000001,0.7478900000000003,39.0,26.796799999999998,0,0,15.0,1808.0,13.0,14.083699999999999,-0.2667,-1.0567,-0.16,11.1444,-8.199699999999998,38.64059999999999,0,1,1,100.0
20,59.0,1,20.0,1.0,6,2,12.2013,-0.02795000000000002,1.2125100000000004,0.08464000000000027,39.0,26.812099999999997,0,0,15.0,1808.0,13.0,14.262599999999999,-0.2707,-1.0707,-0.16,11.3139,-9.843399999999999,43.78939999999999,0,1,1,100.0
20,60.0,1,20.0,1.0,6,2,12.632,-0.017,1.0614000000000001,-0.0964,39.0,26.834,0,0,15.0,1808.0,13.0,14.394,-0.278,-1.078,-0.16,11.145999999999999,-11.026,47.016,0,1,1,100.0
20,61.0,1,20.0,1.0,6,2,13.062700000000001,-0.007109999999999984,0.8583499999999996,-0.2949300000000003,39.0,26.824099999999998,0,0,15.0,1808.0,13.0,14.5466,-0.28,-1.0853000000000002,-0.16,10.7767,-12.457700000000003,50.6242,0,1,1,100.0
20,62.0,1,20.0,1.0,6,2,13.498599999999998,0.0015999999999999654,0.715,-0.5205999999999987,39.0,26.8178,0,0,15.0,1808.0,13.0,14.728,-0.28259999999999996,-1.0926,-0.16,10.232600000000003,-14.113399999999992,54.53499999999998,0,1,1,100.0
20,63.0,1,20.0,1.0,6,2,13.943899999999998,0.008899999999999976,0.715,-0.7833999999999992,39.0,26.8397,0,0,15.0,1808.0,13.0,14.947,-0.28989999999999994,-1.0999,-0.16,9.509900000000002,-16.004099999999994,58.73249999999999,0,1,1,100.0
20,64.0,1,20.0,1.0,6,2,14.410799999999998,0.018359999999999984,0.8625999999999998,-1.0353999999999997,39.0,26.8184,0,0,15.0,1808.0,13.0,15.2164,-0.29719999999999996,-1.1072000000000002,-0.16,8.585600000000001,-18.225999999999996,63.203599999999994,0,1,1,100.0
20,65.0,1,20.0,1.0,6,2,14.887,0.02695,0.7976000000000001,-1.1985999999999999,39.0,26.81,0,0,15.0,1808.0,13.0,15.5315,-0.309,-1.1145,-0.16,7.609,-20.6415,67.69200000000001,0,1,1,100.0
20,66.0,1,20.0,1.0,6,2,15.376000000000001,0.03498000000000001,0.6631200000000002,-1.3084400000000003,39.0,26.81,0,0,15.0,1808.0,13.0,15.8872,-0.32180000000000003,-1.12,-0.16180000000000003,6.612399999999998,-23.226800000000004,72.10600000000001,0,1,1,100.0
20,67.0,1,20.0,1.0,6,2,15.886999999999997,0.04300999999999996,0.7244399999999998,-1.4237799999999994,39.0,26.81,0,0,15.0,1808.0,13.0,16.281399999999998,-0.3291,-1.12,-0.16909999999999997,5.648800000000005,-25.971599999999984,76.26699999999998,0,1,1,100.0
20,68.0,1,20.0,1.0,6,2,16.4236,0.04847999999999998,0.4171200000000011,-1.40344,39.0,26.81,0,0,15.0,1808.0,13.0,16.7076,-0.3364,-1.12,-0.16360000000000002,4.826000000000002,-28.87639999999999,79.62799999999999,0,1,1,100.0
20,69.0,1,20.0,1.0,6,2,16.8343,0.05026,0.06536000000000053,-1.2570900000000003,39.0,26.81,0,0,15.0,1808.0,13.0,17.0273,-0.34185,-1.12,-0.16,4.2857,-31.07295,81.6481,0,1,1,100.0
20,70.0,1,20.0,1.0,6,2,17.119,0.048799999999999996,-0.2792,-1.0067,39.0,26.81,0,0,15.0,1808.0,13.0,17.239,-0.3455,-1.12,-0.16,4.0009999999999994,-32.5585,82.473,0,1,1,100.0
20,71.0,1,20.0,1.0,6,2,17.403699999999997,0.04734000000000001,-0.6237599999999979,-0.7563100000000015,39.0,26.81,0,0,15.0,1808.0,13.0,17.450699999999998,-0.34914999999999996,-1.12,-0.16,3.7163000000000017,-34.04404999999999,83.29789999999998,0,1,1,100.0
20,72.0,1,20.0,1.0,6,2,17.9404,0.040279999999999976,-0.8675200000000006,-0.47455999999999904,39.0,26.8268,0,0,15.0,1808.0,13.0,17.7744,-0.3556,-1.1088,-0.15439999999999998,3.420399999999999,-36.579600000000006,83.1596,0,1,1,100.0
20,73.0,1,20.0,0.7100000000000023,6,2,18.568099999999998,0.030940000000000033,-0.9643900000000003,-0.2575300000000003,39.0,26.84,0,0,14.710000000000003,1808.0,13.0,18.071199999999997,-0.35710000000000003,-1.0913000000000002,-0.15,3.2110000000000003,-39.31209999999999,81.84440000000001,0,1,1,100.0
20,74.0,1,20.0,0.0,6,2,20.159799999999994,0.009820000000000061,-0.5334199999999978,0.07703999999999658,39.0,26.84,0,0,9.0,1807.92,13.019999999999992,18.252400000000005,-0.3396000000000002,-1.0392000000000003,-0.13960000000000014,3.243399999999999,-44.59199999999999,72.46300000000006,0,1,1,100.0
20,75.0,1,20.0,0.0,1,5,20.8825,0.0032499999999999994,-0.76775,0.4435,39.0,26.84,0,0,9.0,1805.0,13.75,17.975,-0.325,-1.01,-0.125,3.3675,-45.76,65.6375,0,1,1,100.0
20,76.0,1,20.0,0.0,1,5,21.624399999999994,-0.001879999999999973,-0.8456,0.6501199999999993,39.0,26.791999999999998,0,0,13.799999999999955,1804.0,14.0,17.5344,-0.30560000000000015,-0.9760000000000002,-0.11520000000000004,3.520399999999999,-46.0832,57.87600000000005,0,1,1,100.0
20,77.0,1,20.0,0.0,1,5,22.3805,-0.024740000000000213,-2.104470000000014,0.3077099999999953,39.0,26.7169,0,0,18.15999999999999,1804.0,14.0,16.952099999999998,-0.2836999999999999,-0.9415999999999999,-0.10579999999999995,3.688300000000001,-45.52329999999999,49.41699999999997,0,1,1,100.0
20,78.0,1,20.0,0.0,1,5,23.147,-0.09335999999999979,-6.489579999999987,-1.1880599999999952,39.0,26.636599999999998,0,0,15.240000000000009,1804.0,14.0,16.229400000000005,-0.2618000000000001,-0.9124000000000001,-0.09120000000000004,3.8561999999999994,-43.8662,40.43800000000003,0,1,1,100.0
20,79.0,1,20.0,0.0,1,5,23.920199999999994,-0.1686799999999993,-6.574630000000003,-1.7712899999999954,39.0,26.583099999999998,0,0,15.0,1804.0,14.0,15.35930000000001,-0.23990000000000022,-0.8765000000000004,-0.07660000000000014,3.9503999999999992,-40.86910000000003,31.244600000000087,0,1,1,100.0
20,80.0,1,20.0,0.0,1,5,24.477999999999998,-0.2188,-6.007,-2.1524,39.0,26.546,0,0,15.0,1804.0,14.0,14.686,-0.224,-0.852,-0.068,3.974,-38.276,24.546,0,1,1,100.0
20,81.0,1,20.0,0.0,1,5,24.857599999999998,-0.2476349999999998,-5.218600000000005,-2.4341799999999982,39.0,26.52045,0,0,15.0,1804.0,14.0,14.185950000000004,-0.21305000000000007,-0.8374,-0.06435000000000002,3.9448000000000003,-36.115200000000016,19.92145000000003,0,1,1,100.0
20,82.0,1,20.0,0.0,1,5,25.2372,-0.27647000000000005,-4.4301999999999975,-2.715960000000001,39.0,26.494899999999998,0,0,15.0,1804.0,14.0,13.685899999999998,-0.20209999999999997,-0.8227999999999999,-0.06069999999999999,3.9156,-33.95439999999999,15.296899999999985,0,1,1,100.0
20,83.0,1,20.0,0.0,1,6,26.8864,-0.33166999999999996,-0.929940000000003,-4.067549999999998,39.0,26.49,0,0,15.0,1804.0,14.0,11.436600000000002,-0.15820000000000004,-0.7723000000000001,-0.03410000000000002,3.2501000000000015,-21.974200000000017,-6.44959999999997,0,1,1,100.0
20,84.0,1,20.0,0.0,1,6,27.558399999999995,-0.33668000000000003,-0.1929200000000041,-4.379039999999999,39.0,26.5028,0,0,15.0,1804.0,14.0,10.635200000000006,-0.14360000000000014,-0.76,-0.03,2.7056000000000062,-16.424400000000052,-16.465599999999906,0,1,1,100.0
20,85.0,1,20.0,0.0,1,6,28.188499999999998,-0.33565,0.22444999999999998,-4.4806,39.0,26.528000000000002,0,0,15.0,1804.0,14.0,10.013499999999999,-0.13,-0.76,-0.03,2.0175,-10.914,-26.764499999999998,0,1,1,100.0
20,86.0,1,20.0,0.0,1,6,28.7506,-0.33054000000000006,0.42081999999999875,-4.50396,39.0,26.4988,0,0,15.0,1804.0,14.0,9.7726,-0.13,-0.76,-0.03,1.1050000000000058,-5.716400000000032,-37.342199999999934,0,1,1,100.0
20,87.0,1,20.0,0.0,1,6,29.08575,-0.32747,0.4567949999999999,-4.509725,39.0,26.49,0,0,15.0,1804.0,14.0,9.76885,-0.13255000000000003,-0.7651,-0.03,0.4245499999999982,-2.469549999999993,-44.245350000000016,0,1,1,100.0
20,88.0,1,20.0,0.0,1,6,29.323,-0.32528,0.4235800000000001,-4.5079,39.0,26.49,0,0,15.0,1804.0,14.0,9.8674,-0.1362,-0.7724,-0.03,-0.15579999999999808,-0.06420000000000765,-49.56339999999999,0,1,1,100.0
20,89.0,1,20.0,0.0,1,6,29.56025,-0.32309000000000004,0.3903650000000003,-4.506075,39.0,26.49,0,0,15.0,1804.0,14.0,9.96595,-0.13984999999999997,-0.7797,-0.03,-0.7361499999999944,2.3411499999999776,-54.88144999999995,0,1,1,100.0
20,90.0,1,20.0,0.0,1,6,30.342,-0.32030000000000003,0.005600000000000003,-4.3527,39.0,26.49,0,0,15.0,1804.0,14.0,11.591999999999999,-0.17099999999999999,-0.828,-0.04,-3.91,12.775,-78.836,0,1,1,100.0
20,91.0,1,20.0,0.0,1,6,30.5317,-0.31957,0.08546999999999896,-4.426529999999999,39.0,26.4771,0,0,15.0,1804.0,14.0,12.533399999999993,-0.19289999999999985,-0.8571999999999999,-0.04429999999999996,-5.288399999999992,17.079799999999974,-88.08729999999994,0,1,1,100.0
20,92.0,1,20.0,0.0,1,6,30.6416,-0.3182,0.24752000000000043,-4.585280000000001,39.0,26.46,0,0,15.0,1804.0,14.0,13.560000000000004,-0.21480000000000007,-0.8864000000000001,-0.05160000000000003,-6.648000000000004,21.330400000000015,-96.64280000000002,0,1,1,100.0
20,93.0,1,20.0,0.0,1,6,30.648899999999998,-0.31455,0.3913299999999995,-4.864869999999999,39.0,26.46,0,0,15.0,1804.0,14.0,14.654999999999998,-0.23669999999999994,-0.9156,-0.05889999999999997,-7.961999999999996,25.484099999999987,-104.18369999999997,0,1,1,100.0
20,94.0,1,20.0,0.0,1,6,30.5384,-0.3084200000000001,0.4892599999999992,-5.076879999999998,39.0,26.435200000000002,0,0,15.0,1804.0,14.0,15.78099999999999,-0.26479999999999976,-0.9447999999999998,-0.06619999999999994,-9.17679999999999,29.420799999999964,-110.49079999999994,0,1,1,100.0
20,95.0,1,20.0,0.0,1,6,30.343999999999998,-0.30115,0.64065,-5.33885,39.0,26.4095,0,0,15.0,1804.0,14.0,16.9195,-0.29400000000000004,-0.9704999999999999,-0.07350000000000001,-10.293500000000002,33.102,-115.8545,0,1,1,100.0
20,96.0,1,20.0,0.0,1,6,30.064400000000003,-0.29312000000000005,0.8144400000000012,-5.62664,39.0,26.3868,0,0,15.0,1804.0,14.0,18.066399999999994,-0.3231999999999998,-0.9923999999999998,-0.08079999999999996,-11.294799999999995,36.48279999999998,-120.26279999999998,0,1,1,100.0
20,97.0,1,20.0,0.0,1,6,29.6483,-0.28508999999999995,0.6268299999999993,-5.57773,39.0,26.3576,0,0,15.0,1804.0,14.0,19.219800000000003,-0.3524000000000001,-1.0143,-0.08810000000000003,-12.068600000000002,39.33710000000001,-123.29960000000001,0,1,1,100.0
